weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
October 25-31 2013,All Is Lost,http://www.boxofficemojo.com/movies/?page=weekly&id=allislost.htm,738320,82,876507,0,2,2013
October 25-31 2013,Don Jon,http://www.boxofficemojo.com/movies/?page=weekly&id=donjon.htm,712959,540,23718582,6,5,2013
October 25-31 2013,Baggage Claim,http://www.boxofficemojo.com/movies/?page=weekly&id=baggageclaim.htm,705995,594,20983763,0,5,2013
October 25-31 2013,I'm In Love With a Church Girl,http://www.boxofficemojo.com/movies/?page=weekly&id=churchgirl.htm,656915,458,1867087,0,2,2013
October 25-31 2013,Machete Kills,http://www.boxofficemojo.com/movies/?page=weekly&id=machete2.htm,506317,1253,7469708,0,3,2013
October 25-31 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,492725,379,364350985,76,17,2013
October 25-31 2013,Lee Daniels' The Butler,http://www.boxofficemojo.com/movies/?page=weekly&id=butler.htm,402521,444,114878624,30,11,2013
October 25-31 2013,Instructions Not Included,http://www.boxofficemojo.com/movies/?page=weekly&id=instructionsnotincluded.htm,350139,301,44022755,0,9,2013
October 25-31 2013,Pulling Strings,http://www.boxofficemojo.com/movies/?page=weekly&id=pullingstrings.htm,338578,315,5644251,0,4,2013
October 25-31 2013,Planes,http://www.boxofficemojo.com/movies/?page=weekly&id=planes.htm,316540,321,89066755,50,12,2013
October 25-31 2013,Percy Jackson: Sea of Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=percyjackson2.htm,286766,303,67280740,90,12,2013
October 25-31 2013,Monsters University,http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc2.htm,261517,207,267841568,0,19,2013
October 25-31 2013,The Saratov Approach,http://www.boxofficemojo.com/movies/?page=weekly&id=saratovapproach.htm,254374,43,771330,0,3,2013
October 25-31 2013,Blue Jasmine,http://www.boxofficemojo.com/movies/?page=weekly&id=bluejasmine.htm,214303,119,32275651,0,14,2013
October 25-31 2013,Wadjda (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=wadjda.htm,183601,87,969813,0,7,2013
October 25-31 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,173983,188,133352706,80,16,2013
October 25-31 2013,Grace Unplugged,http://www.boxofficemojo.com/movies/?page=weekly&id=graceunplugged.htm,160388,208,2406501,0,4,2013
October 25-31 2013,Blue Is the Warmest Color,http://www.boxofficemojo.com/movies/?page=weekly&id=bluewarm.htm,157356,4,157356,0,1,2013
October 25-31 2013,Inequality for All,http://www.boxofficemojo.com/movies/?page=weekly&id=inequalityforall.htm,145960,97,1000229,0,5,2013
October 25-31 2013,The Wolverine,http://www.boxofficemojo.com/movies/?page=weekly&id=wolverine2.htm,142313,164,132283660,120,14,2013
October 25-31 2013,The Family (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=malavita.htm,134701,218,36531453,30,7,2013
October 25-31 2013,The Smurfs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=smurfs2.htm,125826,205,70799474,105,13,2013
October 25-31 2013,Muscle Shoals,http://www.boxofficemojo.com/movies/?page=weekly&id=muscleshoals.htm,124209,56,382768,0,5,2013
October 25-31 2013,Turbo,http://www.boxofficemojo.com/movies/?page=weekly&id=turbo.htm,91905,108,82746855,135,15,2013
October 25-31 2013,Riddick,http://www.boxofficemojo.com/movies/?page=weekly&id=riddick.htm,87405,156,42025135,38,8,2013
October 25-31 2013,Romeo and Juliet (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=romeoandjuliet2013.htm,63021,91,1097916,0,3,2013
October 25-31 2013,Kill Your Darlings,http://www.boxofficemojo.com/movies/?page=weekly&id=killyourdarlings.htm,61687,8,151895,0,2,2013
October 25-31 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,60056,14,40748924,0,189,2013
October 25-31 2013,The Heat,http://www.boxofficemojo.com/movies/?page=weekly&id=bullockmccarthy.htm,52992,80,159482820,43,18,2013
October 25-31 2013,Elysium,http://www.boxofficemojo.com/movies/?page=weekly&id=elysium.htm,52515,61,92548207,115,12,2013
October 25-31 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,44224,5,89055635,0,602,2013
October 25-31 2013,Austenland,http://www.boxofficemojo.com/movies/?page=weekly&id=austenland.htm,43884,43,2021098,0,11,2013
October 25-31 2013,The Conjuring,http://www.boxofficemojo.com/movies/?page=weekly&id=conjuring.htm,40474,100,137400141,20,15,2013
October 25-31 2013,The Summit,http://www.boxofficemojo.com/movies/?page=weekly&id=summit.htm,39128,53,208615,0,4,2013
October 25-31 2013,Escape from Tomorrow,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromtomorrow.htm,33682,11,158656,0,3,2013
October 25-31 2013,Generation Iron,http://www.boxofficemojo.com/movies/?page=weekly&id=generationiron.htm,32197,25,736144,0,6,2013
October 25-31 2013,In a World,http://www.boxofficemojo.com/movies/?page=weekly&id=inaworld.htm,31202,32,2887387,0,12,2013
October 25-31 2013,Capital,http://www.boxofficemojo.com/movies/?page=weekly&id=capital.htm,30087,2,30087,0,1,2013
October 25-31 2013,Spinning Plates,http://www.boxofficemojo.com/movies/?page=weekly&id=spinningplates.htm,27624,3,27624,0,1,2013
October 25-31 2013,A.C.O.D.,http://www.boxofficemojo.com/movies/?page=weekly&id=acod.htm,24656,19,164920,0,4,2013
October 25-31 2013,The Inevitable Defeat of Mister and Pete,http://www.boxofficemojo.com/movies/?page=weekly&id=misterandpete.htm,20982,49,494608,0,3,2013
October 25-31 2013,The Square (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=square2013.htm,20694,1,20694,0,1,2013
October 25-31 2013,Parkland,http://www.boxofficemojo.com/movies/?page=weekly&id=parkland.htm,19964,20,647469,0,4,2013
October 25-31 2013,Short Term 12,http://www.boxofficemojo.com/movies/?page=weekly&id=shortterm12.htm,19868,18,958161,0,10,2013
October 25-31 2013,The World's End,http://www.boxofficemojo.com/movies/?page=weekly&id=worldsend.htm,19001,26,25962770,20,10,2013
October 25-31 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,18800,1,5704348,0,67,2013
October 25-31 2013,You Will Be My Son,http://www.boxofficemojo.com/movies/?page=weekly&id=youwillbemyson.htm,18271,9,255715,0,11,2013
October 25-31 2013,Linsanity,http://www.boxofficemojo.com/movies/?page=weekly&id=linsanity.htm,18182,8,258128,0,4,2013
October 25-31 2013,Seasons of Gray,http://www.boxofficemojo.com/movies/?page=weekly&id=seasonsofgray.htm,17403,14,57250,0,2,2013
October 25-31 2013,American Promise,http://www.boxofficemojo.com/movies/?page=weekly&id=americanpromise.htm,16785,4,45109,0,2,2013
October 25-31 2013,The Wicker Man - Final Cut,http://www.boxofficemojo.com/movies/?page=weekly&id=wickermanfinal.htm,16559,14,40030,0,5,2013
October 25-31 2013,Thanks for Sharing,http://www.boxofficemojo.com/movies/?page=weekly&id=thanksforsharing.htm,16086,11,1065881,0,6,2013
October 25-31 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,15854,12,4720288,0,20,2013
October 25-31 2013,The Way, Way Back,http://www.boxofficemojo.com/movies/?page=weekly&id=waywayback.htm,15068,23,21480471,0,17,2013
October 25-31 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,15051,10,13594971,0,80,2013
October 25-31 2013,Haute Cuisine,http://www.boxofficemojo.com/movies/?page=weekly&id=hautecuisine.htm,14410,14,217883,0,6,2013
October 25-31 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,14180,10,23305753,0,134,2013
October 25-31 2013,We Are What We Are,http://www.boxofficemojo.com/movies/?page=weekly&id=wearewhatweare.htm,12935,17,81381,0,5,2013
October 25-31 2013,Long Shot: The Kevin Laue Story (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=longshot2013.htm,12643,1,12643,0,1,2013
October 25-31 2013,Good Ol' Freda,http://www.boxofficemojo.com/movies/?page=weekly&id=goodolfreda.htm,11048,13,124562,0,8,2013
October 25-31 2013,The Spectacular Now,http://www.boxofficemojo.com/movies/?page=weekly&id=spectacularnow.htm,10899,24,6834256,0,13,2013
October 25-31 2013,Mother of George,http://www.boxofficemojo.com/movies/?page=weekly&id=motherofgeorge.htm,10898,7,141300,0,7,2013
October 25-31 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,9568,3,45957568,0,400,2013
October 25-31 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,9043,3,773059,0,61,2013
October 25-31 2013,Fruitvale Station,http://www.boxofficemojo.com/movies/?page=weekly&id=fruitvale.htm,8381,16,16101339,0,16,2013
October 25-31 2013,Torn,http://www.boxofficemojo.com/movies/?page=weekly&id=torn.htm,8288,5,16596,0,2,2013
October 25-31 2013,I Am Divine,http://www.boxofficemojo.com/movies/?page=weekly&id=iamdivine.htm,8165,1,11497,0,3,2013
October 25-31 2013,Camille Claudel 1915,http://www.boxofficemojo.com/movies/?page=weekly&id=camilleclaudel1915.htm,7577,2,17558,0,2,2013
October 25-31 2013,Bastards,http://www.boxofficemojo.com/movies/?page=weekly&id=bastards.htm,7148,1,9084,0,1,2013
October 25-31 2013,The Anonymous People,http://www.boxofficemojo.com/movies/?page=weekly&id=anonymouspeople.htm,7075,6,115598,0,11,2013
October 25-31 2013,Zaytoun,http://www.boxofficemojo.com/movies/?page=weekly&id=zaytoun.htm,7056,6,39533,0,6,2013
October 25-31 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,5672,6,43772,0,10,2013
October 25-31 2013,God Loves Uganda,http://www.boxofficemojo.com/movies/?page=weekly&id=godlovesuganda.htm,5657,3,19446,0,3,2013
October 25-31 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,4869,5,142650,0,11,2013
October 25-31 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,4790,5,1367586,0,18,2013
October 25-31 2013,Caucus,http://www.boxofficemojo.com/movies/?page=weekly&id=caucus.htm,4300,1,4300,0,1,2013
October 25-31 2013,Russian Ark (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=russianark13.htm,4085,2,36567,0,8,2013
October 25-31 2013,BoyBand (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=boyband13.htm,3924,1,12708,0,2,2013
October 25-31 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,3865,7,32238418,0,246,2013
October 25-31 2013,I Used to Be Darker,http://www.boxofficemojo.com/movies/?page=weekly&id=iusedtobedarker.htm,3858,5,21468,0,5,2013
October 25-31 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,3602,7,18233251,0,731,2013
October 25-31 2013,After Tiller,http://www.boxofficemojo.com/movies/?page=weekly&id=aftertiller.htm,3291,6,56845,0,6,2013
October 25-31 2013,Let the Fire Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=letthefireburn.htm,3182,2,23584,0,4,2013
October 25-31 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,3102,4,208242,0,13,2013
October 25-31 2013,Birth of the Living Dead,http://www.boxofficemojo.com/movies/?page=weekly&id=birthofthelivingdead.htm,2951,10,4522,0,2,2013
October 25-31 2013,Drinking Buddies,http://www.boxofficemojo.com/movies/?page=weekly&id=drinkingbuddies.htm,2777,5,339520,0,10,2013
October 25-31 2013,Il Futuro,http://www.boxofficemojo.com/movies/?page=weekly&id=ilfuturo.htm,2629,1,12440,0,8,2013
October 25-31 2013,In the Name Of,http://www.boxofficemojo.com/movies/?page=weekly&id=inthenameof.htm,2569,1,2569,0,-,2013
October 25-31 2013,A Touch of Sin,http://www.boxofficemojo.com/movies/?page=weekly&id=atouchofsin.htm,2335,2,77380,0,4,2013
October 25-31 2013,Broadway Idiot,http://www.boxofficemojo.com/movies/?page=weekly&id=broadwayidiot.htm,2315,1,25524,0,3,2013
October 25-31 2013,Shepard and Dark,http://www.boxofficemojo.com/movies/?page=weekly&id=shepardanddark.htm,2225,2,10278,0,5,2013
October 25-31 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,1808,3,197633,0,12,2013
October 25-31 2013,The Worst Movie EVER!,http://www.boxofficemojo.com/movies/?page=weekly&id=worstmovieever.htm,1690,1,13706,0,30,2013
October 25-31 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,1646,3,12818,0,15,2013
October 25-31 2013,Design is One,http://www.boxofficemojo.com/movies/?page=weekly&id=designisone.htm,1501,1,10741,0,3,2013
October 25-31 2013,Guitar Innovators: John Fahey & Nels Cline,http://www.boxofficemojo.com/movies/?page=weekly&id=guitarinnovators.htm,1489,2,4454,0,8,2013
October 25-31 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,1350,3,8114157,0,23,2013
October 25-31 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,1289,4,532442,0,18,2013
October 25-31 2013,Murder 11,http://www.boxofficemojo.com/movies/?page=weekly&id=murder11.htm,1201,1,22107,0,4,2013
October 25-31 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,1131,1,711317,0,22,2013
October 25-31 2013,Zero Charisma,http://www.boxofficemojo.com/movies/?page=weekly&id=zerocharisma.htm,1116,2,8487,0,3,2013
October 25-31 2013,The Informant,http://www.boxofficemojo.com/movies/?page=weekly&id=informant2013.htm,804,3,10068,0,7,2013
October 25-31 2013,Le Joli Mai,http://www.boxofficemojo.com/movies/?page=weekly&id=lejolimai.htm,739,1,27893,0,7,2013
October 25-31 2013,Bad Milo!,http://www.boxofficemojo.com/movies/?page=weekly&id=badmilo.htm,559,2,17896,0,4,2013
October 25-31 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,444,2,146219,0,26,2013
October 25-31 2013,Fire in the Blood,http://www.boxofficemojo.com/movies/?page=weekly&id=fireintheblood.htm,383,2,10766,0,8,2013
October 25-31 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,292,1,152791,0,27,2013
October 25-31 2013,Trouble Every Day (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=troubleeveryday.htm,238,1,6338,0,3,2013
October 25-31 2013,Our Nixon,http://www.boxofficemojo.com/movies/?page=weekly&id=ournixon.htm,236,1,20486,0,9,2013
October 25-31 2013,The Citizen,http://www.boxofficemojo.com/movies/?page=weekly&id=citizen.htm,197,1,24136,0,8,2013
October 25-31 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,64,1,446179,0,15,2013
