weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
May 17-23 2013,Jurassic Park 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=jurassicpark3d.htm,426515,201,45385935,10,7,2013
May 17-23 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,335495,693,55703341,40,14,2013
May 17-23 2013,The Company You Keep,http://www.boxofficemojo.com/movies/?page=weekly&id=companyyoukeep.htm,330472,223,4615503,0,7,2013
May 17-23 2013,Jack the Giant Slayer,http://www.boxofficemojo.com/movies/?page=weekly&id=jackthegiantkiller.htm,303844,250,64861701,195,12,2013
May 17-23 2013,The Call,http://www.boxofficemojo.com/movies/?page=weekly&id=call2013.htm,297927,229,51401921,13,10,2013
May 17-23 2013,Identity Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=identitythief.htm,274815,241,134049465,35,15,2013
May 17-23 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,237876,61,500497,0,4,2013
May 17-23 2013,Evil Dead (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=evildead2013.htm,212316,208,54090364,17,7,2013
May 17-23 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,204701,4,204701,0,1,2013
May 17-23 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,186023,23,594396,0,2,2013
May 17-23 2013,Renoir,http://www.boxofficemojo.com/movies/?page=weekly&id=renoir.htm,179083,80,1548254,0,8,2013
May 17-23 2013,The Host (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=host2013.htm,157579,231,26587356,40,8,2013
May 17-23 2013,The Sapphires,http://www.boxofficemojo.com/movies/?page=weekly&id=sapphires.htm,148904,102,2039704,0,9,2013
May 17-23 2013,Snitch,http://www.boxofficemojo.com/movies/?page=weekly&id=snitch.htm,144534,153,42872913,0,13,2013
May 17-23 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,139880,19,37970817,0,166,2013
May 17-23 2013,Rangeelay,http://www.boxofficemojo.com/movies/?page=weekly&id=rangeelay.htm,116192,20,116192,0,1,2013
May 17-23 2013,Tyler Perry's Temptation: Confessions of a Marriage Counselor,http://www.boxofficemojo.com/movies/?page=weekly&id=marriagecounselor.htm,115922,150,51876292,0,8,2013
May 17-23 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,101739,22,204971,0,3,2013
May 17-23 2013,The Reluctant Fundamentalist,http://www.boxofficemojo.com/movies/?page=weekly&id=reluctantfundamentalist.htm,98672,58,379703,0,4,2013
May 17-23 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,84946,52,12570702,0,57,2013
May 17-23 2013,In the House,http://www.boxofficemojo.com/movies/?page=weekly&id=inthehouse.htm,79803,36,330320,0,5,2013
May 17-23 2013,Disconnect,http://www.boxofficemojo.com/movies/?page=weekly&id=disconnect.htm,73975,92,1436900,0,6,2013
May 17-23 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,71769,131,132053416,21,27,2013
May 17-23 2013,Admission,http://www.boxofficemojo.com/movies/?page=weekly&id=admission.htm,71667,128,17980177,13,9,2013
May 17-23 2013,Scatter My Ashes at Bergdorf's,http://www.boxofficemojo.com/movies/?page=weekly&id=scattermyashes.htm,70675,24,206580,0,3,2013
May 17-23 2013,Go Goa Gone,http://www.boxofficemojo.com/movies/?page=weekly&id=gogoagone.htm,70160,92,287241,0,2,2013
May 17-23 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,54791,37,1285536,0,11,2013
May 17-23 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,53267,28,921560,0,10,2013
May 17-23 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,51824,11,87868903,0,579,2013
May 17-23 2013,What Maisie Knew,http://www.boxofficemojo.com/movies/?page=weekly&id=whatmaisieknew.htm,47974,4,117879,0,3,2013
May 17-23 2013,At Any Price,http://www.boxofficemojo.com/movies/?page=weekly&id=atanyprice.htm,42912,38,190351,0,4,2013
May 17-23 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,41916,51,124875279,120,26,2013
May 17-23 2013,Safe Haven,http://www.boxofficemojo.com/movies/?page=weekly&id=safehaven.htm,41537,90,71339127,28,14,2013
May 17-23 2013,Midnight's Children,http://www.boxofficemojo.com/movies/?page=weekly&id=midnightschildren.htm,38320,17,117579,0,4,2013
May 17-23 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,37135,30,22672738,0,111,2013
May 17-23 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,35388,42,18209942,0,19,2013
May 17-23 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,33330,6,5261378,0,58,2013
May 17-23 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,33196,38,2292267,0,14,2013
May 17-23 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,32082,36,941329,0,10,2013
May 17-23 2013,Filly Brown,http://www.boxofficemojo.com/movies/?page=weekly&id=fillybrown.htm,31013,39,2774441,2,5,2013
May 17-23 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,28973,15,31569276,0,223,2013
May 17-23 2013,The Angels' Share,http://www.boxofficemojo.com/movies/?page=weekly&id=angelsshare.htm,26122,25,258172,0,6,2013
May 17-23 2013,Dark Skies,http://www.boxofficemojo.com/movies/?page=weekly&id=darkskies.htm,24019,32,17418667,3.5,13,2013
May 17-23 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,22981,13,912224,0,15,2013
May 17-23 2013,Not Today,http://www.boxofficemojo.com/movies/?page=weekly&id=nottoday.htm,22619,6,185080,0,6,2013
May 17-23 2013,Trance,http://www.boxofficemojo.com/movies/?page=weekly&id=trance.htm,21510,23,2304119,20,7,2013
May 17-23 2013,Augustine,http://www.boxofficemojo.com/movies/?page=weekly&id=augustine.htm,20944,5,20944,0,1,2013
May 17-23 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,19301,3,675769,0,52,2013
May 17-23 2013,A Good Day to Die Hard,http://www.boxofficemojo.com/movies/?page=weekly&id=diehard5.htm,18509,31,67349198,92,14,2013
May 17-23 2013,To The Wonder,http://www.boxofficemojo.com/movies/?page=weekly&id=tothewonder.htm,17211,26,540358,0,6,2013
May 17-23 2013,Cinco De Mayo: La Batalla,http://www.boxofficemojo.com/movies/?page=weekly&id=cincodemayo.htm,17059,25,173472,0,3,2013
May 17-23 2013,Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=burn.htm,16394,4,885440,0,29,2013
May 17-23 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,15818,11,14055486,5,10,2013
May 17-23 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,14918,6,39724,0,3,2013
May 17-23 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,14710,1,75258,0,5,2013
May 17-23 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,14680,4,45582125,0,377,2013
May 17-23 2013,Something in the Air,http://www.boxofficemojo.com/movies/?page=weekly&id=somethingintheair.htm,14486,9,59057,0,3,2013
May 17-23 2013,Upstream Color,http://www.boxofficemojo.com/movies/?page=weekly&id=upstreamcolor.htm,12805,11,421352,0,7,2013
May 17-23 2013,Venus and Serena,http://www.boxofficemojo.com/movies/?page=weekly&id=venusandserena.htm,12760,7,27731,0,2,2013
May 17-23 2013,Sightseers,http://www.boxofficemojo.com/movies/?page=weekly&id=sightseers.htm,12562,5,23498,0,2,2013
May 17-23 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,12519,38,2397118,0,16,2013
May 17-23 2013,Starbuck (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=starbuck.htm,11964,9,340058,0,9,2013
May 17-23 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,11459,22,77267296,25,21,2013
May 17-23 2013,Shootout at Wadala,http://www.boxofficemojo.com/movies/?page=weekly&id=shootoutatwadala.htm,11323,89,368118,0,3,2013
May 17-23 2013,Pieta,http://www.boxofficemojo.com/movies/?page=weekly&id=pieta.htm,10642,12,10642,0,1,2013
May 17-23 2013,Kings Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsfaith.htm,9851,9,72732,0,4,2013
May 17-23 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,9519,9,319443,0,12,2013
May 17-23 2013,No One Lives,http://www.boxofficemojo.com/movies/?page=weekly&id=noonelives.htm,9111,12,74918,0,2,2013
May 17-23 2013,The English Teacher,http://www.boxofficemojo.com/movies/?page=weekly&id=englishteacher.htm,8391,2,8391,0,1,2013
May 17-23 2013,Becoming Traviata,http://www.boxofficemojo.com/movies/?page=weekly&id=becomingtraviata.htm,7756,1,8998,0,1,2013
May 17-23 2013,Emperor,http://www.boxofficemojo.com/movies/?page=weekly&id=emperor.htm,6330,7,3328384,0,11,2013
May 17-23 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,5417,6,3669086,0,43,2013
May 17-23 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,4446,0,28834,0,4,2013
May 17-23 2013,No Place on Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=noplaceonearth.htm,4048,7,147818,0,7,2013
May 17-23 2013,Bidder 70,http://www.boxofficemojo.com/movies/?page=weekly&id=bidder70.htm,3701,2,3701,0,1,2013
May 17-23 2013,The United States of Autism,http://www.boxofficemojo.com/movies/?page=weekly&id=usautism.htm,3578,3,43578,0.065,7,2013
May 17-23 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,3210,4,34946,0,5,2013
May 17-23 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,2841,3,86713,0,11,2013
May 17-23 2013,Arthur Newman,http://www.boxofficemojo.com/movies/?page=weekly&id=arthurnewman.htm,2652,5,205718,0,4,2013
May 17-23 2013,One Track Heart: The Story of Krishna Das,http://www.boxofficemojo.com/movies/?page=weekly&id=onetrackheart.htm,2484,2,20008,0,2,2013
May 17-23 2013,The Painting (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=painting2013.htm,2451,1,6962,0,2,2013
May 17-23 2013,Elemental,http://www.boxofficemojo.com/movies/?page=weekly&id=elemental.htm,2206,1,2206,0,1,2013
May 17-23 2013,Koch,http://www.boxofficemojo.com/movies/?page=weekly&id=koch.htm,1980,2,342941,0,16,2013
May 17-23 2013,Greetings from Tim Buckley,http://www.boxofficemojo.com/movies/?page=weekly&id=greetingsfromtimbuckley.htm,1871,2,9327,0,3,2013
May 17-23 2013,Camp (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=camp2013.htm,1750,2,317132,0,13,2013
May 17-23 2013,Tai Chi Hero,http://www.boxofficemojo.com/movies/?page=weekly&id=taichihero.htm,1564,2,30554,0,4,2013
May 17-23 2013,A Green Story,http://www.boxofficemojo.com/movies/?page=weekly&id=greenstory.htm,1395,0,1395,0,-,2013
May 17-23 2013,Kiss of the Damned,http://www.boxofficemojo.com/movies/?page=weekly&id=kissofthedamned.htm,1392,5,12525,0,3,2013
May 17-23 2013,The Ghastly Love of Johnny X,http://www.boxofficemojo.com/movies/?page=weekly&id=ghastlylove.htm,1356,2,2186,0,10,2013
May 17-23 2013,3 Geezers!,http://www.boxofficemojo.com/movies/?page=weekly&id=3geezers.htm,1327,15,1372,0,-,2013
May 17-23 2013,Barbara,http://www.boxofficemojo.com/movies/?page=weekly&id=barbara.htm,1247,4,312000,0,-,2013
May 17-23 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,935,0,413540,0,16,2013
May 17-23 2013,Small Change (re-issue),http://www.boxofficemojo.com/movies/?page=weekly&id=smallchange09.htm,686,1,38296,0,61,2013
May 17-23 2013,Le Pont du Nord (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=lepontdunord.htm,498,1,12540,0,6,2013
May 17-23 2013,Bert Stern: Original Mad Man,http://www.boxofficemojo.com/movies/?page=weekly&id=bertstern.htm,495,2,30103,0,7,2013
May 17-23 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,475,1,695371,0,20,2013
May 17-23 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,401,2,72153,0,16,2013
May 17-23 2013,Dead Man's Burden,http://www.boxofficemojo.com/movies/?page=weekly&id=deadmansburden.htm,394,1,10922,0,3,2013
May 17-23 2013,We Won't Grow Old Together (2012 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=wewontgrowoldtogether.htm,325,1,13927,0,29,2013
May 17-23 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,142,1,28259,0,10,2013
May 17-23 2013,A Fierce Green Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=fiercegreenfire.htm,65,1,29635,0,13,2013
