weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
September 20-26 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,6189,14,435839,0,10,2013
September 20-26 2013,Touchy Feely,http://www.boxofficemojo.com/movies/?page=weekly&id=touchyfeely.htm,5673,5,28262,0,3,2013
September 20-26 2013,The Hunt,http://www.boxofficemojo.com/movies/?page=weekly&id=hunt2013.htm,4964,8,604493,0,11,2013
September 20-26 2013,Drug War,http://www.boxofficemojo.com/movies/?page=weekly&id=drugwar.htm,4548,4,123257,0,9,2013
September 20-26 2013,Evil Intent,http://www.boxofficemojo.com/movies/?page=weekly&id=evilintent.htm,4192,1,9249,0,13,2013
September 20-26 2013,Le Joli Mai,http://www.boxofficemojo.com/movies/?page=weekly&id=lejolimai.htm,3939,2,22016,0,2,2013
September 20-26 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,3845,9,1772211,0,18,2013
September 20-26 2013,Northern Lights (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=northernlights.htm,3695,1,3695,0,1,2013
September 20-26 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,3646,7,183857,0,7,2013
September 20-26 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,3376,6,18215836,0,726,2013
September 20-26 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,3355,9,1356531,0,13,2013
September 20-26 2013,Rising From Ashes,http://www.boxofficemojo.com/movies/?page=weekly&id=risingfromashes.htm,3257,3,32743,0,8,2013
September 20-26 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,2932,4,47295,0,11,2013
September 20-26 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,2893,1,127852,0,21,2013
September 20-26 2013,Passion,http://www.boxofficemojo.com/movies/?page=weekly&id=passion.htm,2873,4,92181,0,4,2013
September 20-26 2013,Jayne Mansfield's Car,http://www.boxofficemojo.com/movies/?page=weekly&id=jaynemansfieldscar.htm,2418,6,14836,0,2,2013
September 20-26 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,2291,1,742836,0,58,2013
September 20-26 2013,Blue Exorcist The Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=blueexorcist.htm,2135,3,21796,0,6,2013
September 20-26 2013,A Hijacking,http://www.boxofficemojo.com/movies/?page=weekly&id=ahijacking.htm,2101,2,411371,0,14,2013
September 20-26 2013,Men at Lunch,http://www.boxofficemojo.com/movies/?page=weekly&id=menatlunch.htm,2097,1,2097,0,1,2013
September 20-26 2013,The Informant,http://www.boxofficemojo.com/movies/?page=weekly&id=informant2013.htm,1959,3,6421,0,2,2013
September 20-26 2013,Europa Report,http://www.boxofficemojo.com/movies/?page=weekly&id=europareport.htm,1700,1,122815,0,8,2013
September 20-26 2013,Savannah,http://www.boxofficemojo.com/movies/?page=weekly&id=savannah.htm,1689,4,37240,0,5,2013
September 20-26 2013,Shepard and Dark,http://www.boxofficemojo.com/movies/?page=weekly&id=shepardanddark.htm,1669,1,1669,0,-,2013
September 20-26 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,1641,5,1597667,0,20,2013
September 20-26 2013,Viola,http://www.boxofficemojo.com/movies/?page=weekly&id=viola.htm,1552,1,18713,0,8,2013
September 20-26 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,1527,2,5668757,0,64,2013
September 20-26 2013,Antoine and Antoinette (2013 re-issue),http://www.boxofficemojo.com/movies/?page=weekly&id=antoine.htm,1527,1,1527,0,-,2013
September 20-26 2013,Big Star: Nothing Can Hurt Me,http://www.boxofficemojo.com/movies/?page=weekly&id=bigstar.htm,1466,3,105998,0,12,2013
September 20-26 2013,Spark: A Burning Man Story,http://www.boxofficemojo.com/movies/?page=weekly&id=spark2013.htm,1447,2,120459,0,6,2013
September 20-26 2013,The Wall (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=wall2013.htm,1445,1,38674,0,17,2013
September 20-26 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,1242,3,1630256,0,21,2013
September 20-26 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,1182,1,151223,0,23,2013
September 20-26 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,1114,1,12307,0,5,2013
September 20-26 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,870,1,72847,0,15,2013
September 20-26 2013,Jamel Shabazz Street Photographer,http://www.boxofficemojo.com/movies/?page=weekly&id=jamelshabazz.htm,848,1,15151,0,7,2013
September 20-26 2013,Our Nixon,http://www.boxofficemojo.com/movies/?page=weekly&id=ournixon.htm,846,2,18203,0,4,2013
September 20-26 2013,I Spit on Your Grave 2,http://www.boxofficemojo.com/movies/?page=weekly&id=ispitonyourgrave2.htm,809,1,809,0,1,2013
September 20-26 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,778,2,7661,0,10,2013
September 20-26 2013,Computer Chess,http://www.boxofficemojo.com/movies/?page=weekly&id=computerchess.htm,732,3,95059,0,10,2013
September 20-26 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,717,1,35274,0,24,2013
September 20-26 2013,Approaching Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=approachingmidnight.htm,559,2,2795,0,4,2013
September 20-26 2013,Whensday,http://www.boxofficemojo.com/movies/?page=weekly&id=whensday.htm,512,1,19351,0,7,2013
September 20-26 2013,Il Futuro,http://www.boxofficemojo.com/movies/?page=weekly&id=ilfuturo.htm,493,1,8815,0,3,2013
September 20-26 2013,The Citizen,http://www.boxofficemojo.com/movies/?page=weekly&id=citizen.htm,395,1,946,0,3,2013
September 20-26 2013,I Declare War,http://www.boxofficemojo.com/movies/?page=weekly&id=ideclarewar.htm,356,3,14743,0,4,2013
September 20-26 2013,Evocateur: The Morton Downey Jr. Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=evocateur.htm,346,3,21652,0,16,2013
September 20-26 2013,Leviathan (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=leviathan2013.htm,262,1,74794,0,23,2013
September 20-26 2013,You Ain't Seen Nothin' Yet,http://www.boxofficemojo.com/movies/?page=weekly&id=youaintseennothinyet.htm,213,2,18097,0,16,2013
