weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
March 15-21 2013,The Hobbit: An Unexpected Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=hobbit.htm,442530,305,302517733,0,14,2013
March 15-21 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,423289,266,161723816,100,12,2013
March 15-21 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,414637,277,188545306,165,20,2013
March 15-21 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,406858,3,406858,5,1,2013
March 15-21 2013,Stoker,http://www.boxofficemojo.com/movies/?page=weekly&id=stoker.htm,390529,94,771325,12,3,2013
March 15-21 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,313281,86,1418694,0,7,2013
March 15-21 2013,Les Miserables (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=lesmiserables2012.htm,296380,241,148578355,61,12,2013
March 15-21 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,247830,48,792435,0,5,2013
March 15-21 2013,Rise of the Guardians,http://www.boxofficemojo.com/movies/?page=weekly&id=guardians.htm,240688,213,103071724,145,17,2013
March 15-21 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,209702,222,76600597,25,12,2013
March 15-21 2013,Mama,http://www.boxofficemojo.com/movies/?page=weekly&id=mama.htm,194720,204,71377245,15,9,2013
March 15-21 2013,Hansel and Gretel: Witch Hunters,http://www.boxofficemojo.com/movies/?page=weekly&id=hanselandgretelwitchhunters.htm,142989,130,54723833,50,8,2013
March 15-21 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,142334,129,6536532,8.9,13,2013
March 15-21 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,136379,51,425959,0,6,2013
March 15-21 2013,The Impossible,http://www.boxofficemojo.com/movies/?page=weekly&id=impossible.htm,128894,105,18659455,0,13,2013
March 15-21 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,125121,23,36614406,0,157,2013
March 15-21 2013,Jack Reacher,http://www.boxofficemojo.com/movies/?page=weekly&id=oneshot.htm,116623,130,80070736,60,13,2013
March 15-21 2013,Monsters, Inc. (3D),http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc3d.htm,104698,58,33714173,0,13,2013
March 15-21 2013,Beautiful Creatures (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=beautifulcreatures13.htm,104432,125,19205917,60,5,2013
March 15-21 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,103944,52,11736754,0,48,2013
March 15-21 2013,Parker,http://www.boxofficemojo.com/movies/?page=weekly&id=parker.htm,85636,92,17563492,35,8,2013
March 15-21 2013,Bless Me Ultima,http://www.boxofficemojo.com/movies/?page=weekly&id=blessmeultima.htm,73429,45,1498897,0,4,2013
March 15-21 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,72234,2,72234,0,1,2013
March 15-21 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,68391,30,22235803,0,102,2013
March 15-21 2013,The Lost Medallion,http://www.boxofficemojo.com/movies/?page=weekly&id=lostmedallion.htm,68111,45,325326,0,3,2013
March 15-21 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,66057,24,167818,0,3,2013
March 15-21 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,63980,10,427886,0,2,2013
March 15-21 2013,Kai Po Che,http://www.boxofficemojo.com/movies/?page=weekly&id=kaipoche.htm,52289,42,1088608,0,4,2013
March 15-21 2013,Gangster Squad,http://www.boxofficemojo.com/movies/?page=weekly&id=gangstersquad.htm,51162,50,45938260,60,10,2013
March 15-21 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,50707,5,87396036,0,570,2013
March 15-21 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,50390,34,3536058,0,34,2013
March 15-21 2013,Like Someone in Love,http://www.boxofficemojo.com/movies/?page=weekly&id=likesomeoneinlove.htm,46780,18,158209,0,5,2013
March 15-21 2013,Upside Down,http://www.boxofficemojo.com/movies/?page=weekly&id=upsidedown.htm,41998,11,41998,0,1,2013
March 15-21 2013,West of Memphis,http://www.boxofficemojo.com/movies/?page=weekly&id=westofmemphis.htm,41455,39,250465,0,12,2013
March 15-21 2013,Hyde Park on Hudson,http://www.boxofficemojo.com/movies/?page=weekly&id=hydepark.htm,39303,31,6353620,0,15,2013
March 15-21 2013,Happy People: A Year in the Taiga,http://www.boxofficemojo.com/movies/?page=weekly&id=happypeople.htm,38836,21,267217,0,8,2013
March 15-21 2013,A Royal Affair,http://www.boxofficemojo.com/movies/?page=weekly&id=aroyalaffair.htm,37804,19,1459210,0,19,2013
March 15-21 2013,Beyond the Hills,http://www.boxofficemojo.com/movies/?page=weekly&id=beyondthehills.htm,36085,14,58318,0,2,2013
March 15-21 2013,Camp (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=camp2013.htm,34543,15,73716,0,4,2013
March 15-21 2013,Koch,http://www.boxofficemojo.com/movies/?page=weekly&id=koch.htm,29016,16,278008,0,7,2013
March 15-21 2013,Beasts of the Southern Wild,http://www.boxofficemojo.com/movies/?page=weekly&id=beastsofthesouthernwild.htm,28518,21,12795746,0,38,2013
March 15-21 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,26450,9,31224968,0,214,2013
March 15-21 2013,Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=burn.htm,25725,5,524877,0,20,2013
March 15-21 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,22693,22,612497,0,11,2013
March 15-21 2013,A Place at the Table,http://www.boxofficemojo.com/movies/?page=weekly&id=aplaceatthetable.htm,20268,19,188124,0,3,2013
March 15-21 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,20082,3,20082,0,1,2013
March 15-21 2013,2013 Oscar Nominated Short Films,http://www.boxofficemojo.com/movies/?page=weekly&id=2013oscar.htm,18336,10,2142342,0,7,2013
March 15-21 2013,Rust and Bone,http://www.boxofficemojo.com/movies/?page=weekly&id=rustandbone.htm,17654,15,2047810,0,17,2013
March 15-21 2013,Barbara,http://www.boxofficemojo.com/movies/?page=weekly&id=barbara.htm,17528,22,312000,0,-,2013
March 15-21 2013,Somebody Up There Likes Me,http://www.boxofficemojo.com/movies/?page=weekly&id=somebodyupthere13.htm,16125,1,51302,0,2,2013
March 15-21 2013,Don't Stop Believin': Everyman's Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=dontstopbelievin.htm,14921,19,51647,0,2,2013
March 15-21 2013,The Attacks of 26/11,http://www.boxofficemojo.com/movies/?page=weekly&id=attacksof2611.htm,13132,51,247340,0,3,2013
March 15-21 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,13052,11,375297,0,7,2013
March 15-21 2013,Harvest of Empire,http://www.boxofficemojo.com/movies/?page=weekly&id=harvestofempire.htm,12865,2,60110,0,25,2013
March 15-21 2013,A Fierce Green Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=fiercegreenfire.htm,12106,6,13669,0,4,2013
March 15-21 2013,Chasing Ice,http://www.boxofficemojo.com/movies/?page=weekly&id=chasingice.htm,10827,10,1280083,0,19,2013
March 15-21 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,10783,1,10783,0,1,2013
March 15-21 2013,Reality (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=reality2013.htm,10016,1,10016,0,1,2013
March 15-21 2013,The Waiting Room,http://www.boxofficemojo.com/movies/?page=weekly&id=waitingroom.htm,9867,5,225613,0,25,2013
March 15-21 2013,The Girl (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=girl2013.htm,9661,7,23622,0,2,2013
March 15-21 2013,John Dies at the End,http://www.boxofficemojo.com/movies/?page=weekly&id=johndiesattheend.htm,8960,13,130595,0,8,2013
March 15-21 2013,War Witch,http://www.boxofficemojo.com/movies/?page=weekly&id=warwitch.htm,8882,5,30698,0,3,2013
March 15-21 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,8676,3,45489701,0,368,2013
March 15-21 2013,Better Mus' Come,http://www.boxofficemojo.com/movies/?page=weekly&id=bettermuscome.htm,8128,2,8128,0,1,2013
March 15-21 2013,Language of a Broken Heart,http://www.boxofficemojo.com/movies/?page=weekly&id=languagebroken.htm,8103,2,15058,0,2,2013
March 15-21 2013,The We and the I,http://www.boxofficemojo.com/movies/?page=weekly&id=weandthei.htm,8019,2,22415,0,2,2013
March 15-21 2013,Broken City,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencity.htm,7663,12,19679271,35,9,2013
March 15-21 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,7629,4,19247,0,2,2013
March 15-21 2013,Leviathan (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=leviathan2013.htm,7479,2,32270,0,3,2013
March 15-21 2013,If I Were You,http://www.boxofficemojo.com/movies/?page=weekly&id=ifiwereyou.htm,6342,14,5774,0,1,2013
March 15-21 2013,The ABC's of Death,http://www.boxofficemojo.com/movies/?page=weekly&id=abcsofdeath.htm,5377,14,17063,0,2,2013
March 15-21 2013,Masquerade (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=masquerade2012.htm,4538,4,921598,0,26,2013
March 15-21 2013,The End of Love,http://www.boxofficemojo.com/movies/?page=weekly&id=endoflove.htm,4435,3,7211,0,3,2013
March 15-21 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,2966,4,52818,0,7,2013
March 15-21 2013,Puella Magi Madoka Magica the Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=puellamagi.htm,1980,1,178940,0,22,2013
March 15-21 2013,The Kitchen,http://www.boxofficemojo.com/movies/?page=weekly&id=kitchen.htm,1831,2,4054,0,2,2013
March 15-21 2013,Yossi,http://www.boxofficemojo.com/movies/?page=weekly&id=yossi.htm,1692,3,107717,0,8,2013
March 15-21 2013,Escape Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefire.htm,1260,1,98636,0,24,2013
March 15-21 2013,Le Pont du Nord (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=lepontdunord.htm,812,0,812,0,-,2013
March 15-21 2013,Night Across the Street,http://www.boxofficemojo.com/movies/?page=weekly&id=nightacrossthestreet.htm,709,1,13035,0,6,2013
March 15-21 2013,Ferlinghetti: The Rebirth of Wonder,http://www.boxofficemojo.com/movies/?page=weekly&id=ferlinghetti.htm,683,2,3821,0,6,2013
March 15-21 2013,Wagner & Me,http://www.boxofficemojo.com/movies/?page=weekly&id=wagnerandme.htm,671,2,37332,0,15,2013
March 15-21 2013,Leonie,http://www.boxofficemojo.com/movies/?page=weekly&id=leonie.htm,669,1,636,0,1,2013
March 15-21 2013,Neighboring Sounds,http://www.boxofficemojo.com/movies/?page=weekly&id=neighboringsounds.htm,627,1,53342,0,26,2013
March 15-21 2013,5 Broken Cameras,http://www.boxofficemojo.com/movies/?page=weekly&id=fivebrokencameras.htm,556,2,102340,0,42,2013
March 15-21 2013,The Well-Digger's Daughter,http://www.boxofficemojo.com/movies/?page=weekly&id=welldiggersdaughter.htm,543,1,385594,0,28,2013
March 15-21 2013,Mumia: Long Distance Revolutionary,http://www.boxofficemojo.com/movies/?page=weekly&id=mumia.htm,379,2,28760,0,7,2013
March 15-21 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,275,2,18107005,0,699,2013
March 15-21 2013,Orchestra of Exiles,http://www.boxofficemojo.com/movies/?page=weekly&id=orchestraofexiles.htm,259,1,27377,0,14,2013
