weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
August 2-8 2013,The To-Do List,http://www.boxofficemojo.com/movies/?page=weekly&id=todolist.htm,914666,585,3377530,1.5,2,2013
August 2-8 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,769199,300,226513226,190,12,2013
August 2-8 2013,Man of Steel,http://www.boxofficemojo.com/movies/?page=weekly&id=superman2012.htm,716840,304,287931663,225,8,2013
August 2-8 2013,White House Down,http://www.boxofficemojo.com/movies/?page=weekly&id=whitehousedown.htm,707215,353,71785168,150,6,2013
August 2-8 2013,This is the End,http://www.boxofficemojo.com/movies/?page=weekly&id=rogenhilluntitled.htm,487955,168,96388377,32,8,2013
August 2-8 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,460955,135,3657284,0,8,2013
August 2-8 2013,Now You See Me,http://www.boxofficemojo.com/movies/?page=weekly&id=nowyouseeme.htm,438404,206,115606540,75,10,2013
August 2-8 2013,Blackfish,http://www.boxofficemojo.com/movies/?page=weekly&id=blackfish.htm,413493,55,811450,0,3,2013
August 2-8 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,401635,245,106824212,100,11,2013
August 2-8 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,353562,376,407790348,200,14,2013
August 2-8 2013,Fast & Furious 6,http://www.boxofficemojo.com/movies/?page=weekly&id=fast6.htm,348525,230,238139655,160,11,2013
August 2-8 2013,Kevin Hart: Let Me Explain,http://www.boxofficemojo.com/movies/?page=weekly&id=kevinhart2013.htm,339524,214,32100967,0,5,2013
August 2-8 2013,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=greatgatsby2012.htm,292238,228,144625739,105,13,2013
August 2-8 2013,The Internship,http://www.boxofficemojo.com/movies/?page=weekly&id=internship.htm,274182,172,44321694,58,9,2013
August 2-8 2013,The Spectacular Now,http://www.boxofficemojo.com/movies/?page=weekly&id=spectacularnow.htm,268103,4,268103,0,1,2013
August 2-8 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,249705,165,186759916,135,20,2013
August 2-8 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,239777,226,7894327,0,11,2013
August 2-8 2013,After Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=1000ae.htm,198445,146,60346985,130,10,2013
August 2-8 2013,Chennai Express,http://www.boxofficemojo.com/movies/?page=weekly&id=chennaiexpress.htm,196016,144,196016,0,-,2013
August 2-8 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,188046,99,1165304,0,6,2013
August 2-8 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,186544,12,39720399,0,177,2013
August 2-8 2013,The Attack,http://www.boxofficemojo.com/movies/?page=weekly&id=attack.htm,166078,49,1275991,0,7,2013
August 2-8 2013,The Purge,http://www.boxofficemojo.com/movies/?page=weekly&id=purge.htm,139210,132,64473115,3,9,2013
August 2-8 2013,Still Mine,http://www.boxofficemojo.com/movies/?page=weekly&id=stillmine.htm,137170,41,850714,0,14,2013
August 2-8 2013,Unfinished Song,http://www.boxofficemojo.com/movies/?page=weekly&id=unfinishedsong.htm,134716,68,1456023,0,7,2013
August 2-8 2013,The Hunt,http://www.boxofficemojo.com/movies/?page=weekly&id=hunt2013.htm,127504,47,435871,0,4,2013
August 2-8 2013,Bhaag Milkha Bhaag,http://www.boxofficemojo.com/movies/?page=weekly&id=bhaagmilkhabhaag.htm,110356,42,1603094,0,4,2013
August 2-8 2013,The Hangover Part III,http://www.boxofficemojo.com/movies/?page=weekly&id=hangover3.htm,105282,103,112166666,103,11,2013
August 2-8 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,94790,62,21506023,0,15,2013
August 2-8 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,91341,19,200722,0,3,2013
August 2-8 2013,Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=muchado13.htm,84012,58,4128852,0,9,2013
August 2-8 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,80443,2,88531618,0,590,2013
August 2-8 2013,Only God Forgives,http://www.boxofficemojo.com/movies/?page=weekly&id=onlygodforgives.htm,78977,45,727328,0,3,2013
August 2-8 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,58196,15,509580,0,10,2013
August 2-8 2013,Girl Most Likely,http://www.boxofficemojo.com/movies/?page=weekly&id=girlmostlikely.htm,54092,36,1362253,0,3,2013
August 2-8 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,52892,11,13363927,0,68,2013
August 2-8 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,47253,6,32022593,0,234,2013
August 2-8 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,41286,33,1710059,0,11,2013
August 2-8 2013,The Bling Ring,http://www.boxofficemojo.com/movies/?page=weekly&id=blingring.htm,39116,39,5789417,0,8,2013
August 2-8 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,37330,22,3988364,0,12,2013
August 2-8 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,36366,0,36366,0,-1,2013
August 2-8 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,34027,13,23098854,0,122,2013
August 2-8 2013,Crystal Fairy,http://www.boxofficemojo.com/movies/?page=weekly&id=crystalfairy.htm,32084,20,160060,0,4,2013
August 2-8 2013,Europa Report,http://www.boxofficemojo.com/movies/?page=weekly&id=europareport.htm,31404,3,31404,0,1,2013
August 2-8 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,27410,5,36908,0,1,2013
August 2-8 2013,The Artist and the Model,http://www.boxofficemojo.com/movies/?page=weekly&id=artistandthemodel.htm,26714,2,26714,0,1,2013
August 2-8 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,22945,10,45808102,0,388,2013
August 2-8 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,21234,17,1563654,0,13,2013
August 2-8 2013,The Canyons,http://www.boxofficemojo.com/movies/?page=weekly&id=canyons.htm,20086,1,20086,0,1,2013
August 2-8 2013,The East,http://www.boxofficemojo.com/movies/?page=weekly&id=east.htm,19748,13,2274649,0,10,2013
August 2-8 2013,Computer Chess,http://www.boxofficemojo.com/movies/?page=weekly&id=computerchess.htm,19411,6,73912,0,3,2013
August 2-8 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,19167,13,1579727,0,14,2013
August 2-8 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,18890,6,216117,0,6,2013
August 2-8 2013,Drug War,http://www.boxofficemojo.com/movies/?page=weekly&id=drugwar.htm,15731,4,25359,0,2,2013
August 2-8 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,15374,6,32132,0,4,2013
August 2-8 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,14395,9,1517410,0,15,2013
August 2-8 2013,Pain and Gain,http://www.boxofficemojo.com/movies/?page=weekly&id=painandgain.htm,13773,20,49791479,26,15,2013
August 2-8 2013,Jamel Shabazz Street Photographer,http://www.boxofficemojo.com/movies/?page=weekly&id=jamelshabazz.htm,11675,1,11675,0,1,2013
August 2-8 2013,Rising From Ashes,http://www.boxofficemojo.com/movies/?page=weekly&id=risingfromashes.htm,10548,3,10548,0,1,2013
August 2-8 2013,A Hijacking,http://www.boxofficemojo.com/movies/?page=weekly&id=ahijacking.htm,9289,7,371302,0,7,2013
August 2-8 2013,Dirty Wars,http://www.boxofficemojo.com/movies/?page=weekly&id=dirtywars.htm,8797,8,371245,0,9,2013
August 2-8 2013,Our Children,http://www.boxofficemojo.com/movies/?page=weekly&id=ourchildren.htm,8493,1,8493,0,1,2013
August 2-8 2013,Smash & Grab: The Story of the Pink Panthers,http://www.boxofficemojo.com/movies/?page=weekly&id=smashandgrab.htm,7916,1,10622,0,1,2013
August 2-8 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,7782,2,18193433,0,719,2013
August 2-8 2013,Copperhead,http://www.boxofficemojo.com/movies/?page=weekly&id=copperhead.htm,6177,2,169501,0,6,2013
August 2-8 2013,Tiny Times,http://www.boxofficemojo.com/movies/?page=weekly&id=tinytimes.htm,5542,3,23407,0,2,2013
August 2-8 2013,Bajatey Raho,http://www.boxofficemojo.com/movies/?page=weekly&id=bajateyraho.htm,5058,44,55397,0,2,2013
August 2-8 2013,Big Star: Nothing Can Hurt Me,http://www.boxofficemojo.com/movies/?page=weekly&id=bigstar.htm,4598,6,92240,0,5,2013
August 2-8 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,4505,2,61180,0,8,2013
August 2-8 2013,Un Flic (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=unflic.htm,3846,1,47449,0,16,2013
August 2-8 2013,The United States of Autism,http://www.boxofficemojo.com/movies/?page=weekly&id=usautism.htm,3396,3,91686,0.065,18,2013
August 2-8 2013,Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=burn.htm,3180,1,977561,0,40,2013
August 2-8 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,3145,2,94040,0,14,2013
August 2-8 2013,Pandora's Promise,http://www.boxofficemojo.com/movies/?page=weekly&id=pandoraspromise.htm,2724,1,66680,0,8,2013
August 2-8 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,2188,2,146550,0,16,2013
August 2-8 2013,Byzantium,http://www.boxofficemojo.com/movies/?page=weekly&id=byzantium.htm,2097,6,85252,0,6,2013
August 2-8 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,2093,2,106100,0,16,2013
August 2-8 2013,The Wall (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=wall2013.htm,2082,2,24682,0,10,2013
August 2-8 2013,Downloaded,http://www.boxofficemojo.com/movies/?page=weekly&id=downloaded.htm,1728,1,7134,0,5,2013
August 2-8 2013,The Time Being,http://www.boxofficemojo.com/movies/?page=weekly&id=timebeing.htm,1573,2,5274,0,2,2013
August 2-8 2013,A Band Called Death,http://www.boxofficemojo.com/movies/?page=weekly&id=abandcalleddeath.htm,1549,4,114602,0,6,2013
August 2-8 2013,Becoming Traviata,http://www.boxofficemojo.com/movies/?page=weekly&id=becomingtraviata.htm,1538,3,62652,0,12,2013
August 2-8 2013,Evil Intent,http://www.boxofficemojo.com/movies/?page=weekly&id=evilintent.htm,1476,1,2541,0,6,2013
August 2-8 2013,Evocateur: The Morton Downey Jr. Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=evocateur.htm,1336,1,16621,0,9,2013
August 2-8 2013,Augustine,http://www.boxofficemojo.com/movies/?page=weekly&id=augustine.htm,1288,1,100144,0,12,2013
August 2-8 2013,Storm Surfers 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=stormsurfers.htm,1245,1,111800,0,15,2013
August 2-8 2013,No Place on Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=noplaceonearth.htm,1156,2,200238,0,18,2013
August 2-8 2013,How to Make Money Selling Drugs,http://www.boxofficemojo.com/movies/?page=weekly&id=howtomake.htm,879,1,37706,0,6,2013
August 2-8 2013,Kings Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsfaith.htm,825,1,88894,0,14,2013
August 2-8 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,630,1,3693240,0,54,2013
August 2-8 2013,Stuck in Love,http://www.boxofficemojo.com/movies/?page=weekly&id=stuckinlove.htm,525,1,73339,0,5,2013
August 2-8 2013,The History of Future Folk,http://www.boxofficemojo.com/movies/?page=weekly&id=historyoffuturefolk.htm,401,1,16344,0,10,2013
August 2-8 2013,You Ain't Seen Nothin' Yet,http://www.boxofficemojo.com/movies/?page=weekly&id=youaintseennothinyet.htm,338,1,15913,0,9,2013
August 2-8 2013,Far Out Isn't Far Enough: The Tomi Ungerer Story,http://www.boxofficemojo.com/movies/?page=weekly&id=faroutisntfarenough.htm,253,2,27090,0,8,2013
