weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
November 8-14 2013,The Ghosts In Our Machine,http://www.boxofficemojo.com/movies/?page=weekly&id=ghostsinourmachine.htm,10817,1,10757,0,1,2013
November 8-14 2013,The Pervert's Guide to Ideology,http://www.boxofficemojo.com/movies/?page=weekly&id=pervertsguidetoideology.htm,10570,2,22965,0,2,2013
November 8-14 2013,The World's End,http://www.boxofficemojo.com/movies/?page=weekly&id=worldsend.htm,9837,9,25985938,20,12,2013
November 8-14 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,9835,10,4757293,0,22,2013
November 8-14 2013,Capital,http://www.boxofficemojo.com/movies/?page=weekly&id=capital.htm,9672,13,99198,0,3,2013
November 8-14 2013,At Berkeley,http://www.boxofficemojo.com/movies/?page=weekly&id=atberkeley.htm,9349,2,9349,0,1,2013
November 8-14 2013,Broken Circle Breakdown,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencirclebreakdown.htm,9289,2,17811,0,2,2013
November 8-14 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,8690,5,32252210,0,248,2013
November 8-14 2013,Go For Sisters,http://www.boxofficemojo.com/movies/?page=weekly&id=goforsisters.htm,8675,2,8675,0,1,2013
November 8-14 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,8491,3,55006,0,12,2013
November 8-14 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,7924,8,23328993,0,136,2013
November 8-14 2013,The Spectacular Now,http://www.boxofficemojo.com/movies/?page=weekly&id=spectacularnow.htm,7868,12,6848699,0,15,2013
November 8-14 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,7010,3,221559,0,15,2013
November 8-14 2013,Let the Fire Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=letthefireburn.htm,6928,5,45265,0,6,2013
November 8-14 2013,Big Sur,http://www.boxofficemojo.com/movies/?page=weekly&id=bigsur.htm,6775,5,32795,0,2,2013
November 8-14 2013,Long Shot: The Kevin Laue Story (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=longshot2013.htm,6317,3,25647,0,3,2013
November 8-14 2013,Short Term 12,http://www.boxofficemojo.com/movies/?page=weekly&id=shortterm12.htm,5988,8,973034,0,12,2013
November 8-14 2013,Le Joli Mai,http://www.boxofficemojo.com/movies/?page=weekly&id=lejolimai.htm,5838,1,33731,0,9,2013
November 8-14 2013,The Summit,http://www.boxofficemojo.com/movies/?page=weekly&id=summit.htm,5378,9,230969,0,6,2013
November 8-14 2013,Finding Mr. Right,http://www.boxofficemojo.com/movies/?page=weekly&id=findingmrright.htm,5371,3,5361,0,1,2013
November 8-14 2013,The Way, Way Back,http://www.boxofficemojo.com/movies/?page=weekly&id=waywayback.htm,5037,7,21498029,0,19,2013
November 8-14 2013,After Tiller,http://www.boxofficemojo.com/movies/?page=weekly&id=aftertiller.htm,4339,6,67414,0,8,2013
November 8-14 2013,Mother of George,http://www.boxofficemojo.com/movies/?page=weekly&id=motherofgeorge.htm,4168,5,147210,0,9,2013
November 8-14 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,4031,2,539534,0,20,2013
November 8-14 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,3688,5,18240067,0,733,2013
November 8-14 2013,People of a Feather,http://www.boxofficemojo.com/movies/?page=weekly&id=peopleofafeather.htm,3654,1,3654,0,1,2013
November 8-14 2013,Money for Nothing: Inside the Federal Reserve,http://www.boxofficemojo.com/movies/?page=weekly&id=moneyfornothing13.htm,3637,2,75174,0,9,2013
November 8-14 2013,A Touch of Sin,http://www.boxofficemojo.com/movies/?page=weekly&id=atouchofsin.htm,3454,4,84018,0,6,2013
November 8-14 2013,God Loves Uganda,http://www.boxofficemojo.com/movies/?page=weekly&id=godlovesuganda.htm,3333,3,29287,0,5,2013
November 8-14 2013,Caucus,http://www.boxofficemojo.com/movies/?page=weekly&id=caucus.htm,3149,1,9597,0,3,2013
November 8-14 2013,The Wicker Man - Final Cut,http://www.boxofficemojo.com/movies/?page=weekly&id=wickermanfinal.htm,3111,1,53498,0,7,2013
November 8-14 2013,Faust,http://www.boxofficemojo.com/movies/?page=weekly&id=faust.htm,3109,0,3109,0,-,2013
November 8-14 2013,Good Ol' Freda,http://www.boxofficemojo.com/movies/?page=weekly&id=goodolfreda.htm,2975,6,132738,0,10,2013
November 8-14 2013,In the Name Of,http://www.boxofficemojo.com/movies/?page=weekly&id=inthenameof.htm,2942,1,9883,0,2,2013
November 8-14 2013,Birth of the Living Dead,http://www.boxofficemojo.com/movies/?page=weekly&id=birthofthelivingdead.htm,2706,1,9802,0,4,2013
November 8-14 2013,These Birds Walk,http://www.boxofficemojo.com/movies/?page=weekly&id=thesebirdswalk.htm,2322,2,11170,0,2,2013
November 8-14 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,2170,3,145786,0,13,2013
November 8-14 2013,Camille Claudel 1915,http://www.boxofficemojo.com/movies/?page=weekly&id=camilleclaudel1915.htm,2105,2,20359,0,4,2013
November 8-14 2013,Best Man Down,http://www.boxofficemojo.com/movies/?page=weekly&id=bestmandown.htm,1782,2,1782,0,1,2013
November 8-14 2013,Herb and Dorothy 50x50,http://www.boxofficemojo.com/movies/?page=weekly&id=herbdorothy.htm,1778,1,35366,0,9,2013
November 8-14 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,1755,3,204385,0,14,2013
November 8-14 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,1448,2,52134,0,18,2013
November 8-14 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,1426,2,447604,0,17,2013
November 8-14 2013,Bastards,http://www.boxofficemojo.com/movies/?page=weekly&id=bastards.htm,1335,1,16668,0,3,2013
November 8-14 2013,Escape from Tomorrow,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromtomorrow.htm,1301,3,166306,0,5,2013
