weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
December 20-26 2013,Thor: The Dark World,http://www.boxofficemojo.com/movies/?page=weekly&id=thor2.htm,2289429,319,201727537,170,7,2013
December 20-26 2013,Believe,http://www.boxofficemojo.com/movies/?page=weekly&id=believe.htm,2263000,1037,2263000,5,-,2013
December 20-26 2013,Mandela: Long Walk to Freedom,http://www.boxofficemojo.com/movies/?page=weekly&id=mandela2013.htm,2045706,975,2309468,0,4,2013
December 20-26 2013,The Book Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=bookthief.htm,1426903,463,17270492,0,7,2013
December 20-26 2013,Nebraska,http://www.boxofficemojo.com/movies/?page=weekly&id=nebraska.htm,1168439,250,4973805,12,6,2013
December 20-26 2013,Gravity,http://www.boxofficemojo.com/movies/?page=weekly&id=gravity.htm,949619,302,254085404,100,12,2013
December 20-26 2013,Her (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=her2013.htm,788063,47,892321,23,1,2013
December 20-26 2013,Homefront,http://www.boxofficemojo.com/movies/?page=weekly&id=homefront.htm,776343,75,20033448,22,4,2013
December 20-26 2013,Delivery Man,http://www.boxofficemojo.com/movies/?page=weekly&id=deliveryman.htm,734709,136,29527595,26,5,2013
December 20-26 2013,12 Years a Slave,http://www.boxofficemojo.com/movies/?page=weekly&id=twelveyearsaslave.htm,715758,147,37425984,20,10,2013
December 20-26 2013,Dallas Buyers Club,http://www.boxofficemojo.com/movies/?page=weekly&id=dallasbuyersclub.htm,678520,330,15451796,5,8,2013
December 20-26 2013,Cloudy with a Chance of Meatballs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=cloudy2.htm,648536,303,116092313,78,13,2013
December 20-26 2013,The Best Man Holiday,http://www.boxofficemojo.com/movies/?page=weekly&id=bestman2.htm,631955,142,70033270,17,6,2013
December 20-26 2013,Out of the Furnace,http://www.boxofficemojo.com/movies/?page=weekly&id=outofthefurnace.htm,479611,102,11080751,22,3,2013
December 20-26 2013,Last Vegas,http://www.boxofficemojo.com/movies/?page=weekly&id=lastvegas.htm,446080,221,62439761,28,8,2013
December 20-26 2013,Jackass Presents: Bad Grandpa,http://www.boxofficemojo.com/movies/?page=weekly&id=badgrandpa.htm,372225,257,101029111,15,9,2013
December 20-26 2013,Ender's Game,http://www.boxofficemojo.com/movies/?page=weekly&id=endersgame.htm,281450,236,60900026,110,8,2013
December 20-26 2013,Captain Phillips,http://www.boxofficemojo.com/movies/?page=weekly&id=captainphillips.htm,280672,111,104427924,55,11,2013
December 20-26 2013,Personal Tailor,http://www.boxofficemojo.com/movies/?page=weekly&id=personaltailor.htm,202722,9,202722,0,1,2013
December 20-26 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,202005,175,367607660,76,25,2013
December 20-26 2013,Free Birds,http://www.boxofficemojo.com/movies/?page=weekly&id=turkeys.htm,186189,243,54208022,55,8,2013
December 20-26 2013,The Great Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=greatbeauty.htm,134213,43,712229,0,6,2013
December 20-26 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,133998,12,41366175,0,197,2013
December 20-26 2013,Escape Plan,http://www.boxofficemojo.com/movies/?page=weekly&id=tomb.htm,118031,110,24888081,0,10,2013
December 20-26 2013,All Is Lost,http://www.boxofficemojo.com/movies/?page=weekly&id=allislost.htm,90926,81,5882950,0,10,2013
December 20-26 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,73151,6,89444868,0,610,2013
December 20-26 2013,About Time,http://www.boxofficemojo.com/movies/?page=weekly&id=abouttime.htm,69593,73,15322921,0,8,2013
December 20-26 2013,Lone Survivor,http://www.boxofficemojo.com/movies/?page=weekly&id=lonesurvivor.htm,62967,2,62967,40,-,2013
December 20-26 2013,The Christmas Candle,http://www.boxofficemojo.com/movies/?page=weekly&id=christmascandle.htm,62930,67,2236855,0,6,2013
December 20-26 2013,Blue Is the Warmest Color,http://www.boxofficemojo.com/movies/?page=weekly&id=bluewarm.htm,57230,34,1988163,0,9,2013
December 20-26 2013,Black Nativity,http://www.boxofficemojo.com/movies/?page=weekly&id=blacknativity.htm,56342,63,6988912,17.5,4,2013
December 20-26 2013,The Past,http://www.boxofficemojo.com/movies/?page=weekly&id=past.htm,54004,3,54004,0,1,2013
December 20-26 2013,Percy Jackson: Sea of Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=percyjackson2.htm,51631,85,68444727,90,20,2013
December 20-26 2013,Enough Said,http://www.boxofficemojo.com/movies/?page=weekly&id=enoughsaid.htm,45844,42,17430707,0,14,2013
December 20-26 2013,Blue Jasmine,http://www.boxofficemojo.com/movies/?page=weekly&id=bluejasmine.htm,40264,26,32989626,0,22,2013
December 20-26 2013,Kill Your Darlings,http://www.boxofficemojo.com/movies/?page=weekly&id=killyourdarlings.htm,34360,20,928051,0,10,2013
December 20-26 2013,Lee Daniels' The Butler,http://www.boxofficemojo.com/movies/?page=weekly&id=butler.htm,33092,34,116146955,30,19,2013
December 20-26 2013,The Saratov Approach,http://www.boxofficemojo.com/movies/?page=weekly&id=saratovapproach.htm,32806,20,1506897,0,11,2013
December 20-26 2013,The Invisible Woman,http://www.boxofficemojo.com/movies/?page=weekly&id=invisiblewoman.htm,21116,3,21116,0,-,2013
December 20-26 2013,Don Jon,http://www.boxofficemojo.com/movies/?page=weekly&id=donjon.htm,19825,31,24464254,6,13,2013
December 20-26 2013,The Armstrong Lie,http://www.boxofficemojo.com/movies/?page=weekly&id=armstronglie.htm,14966,16,323824,0,7,2013
December 20-26 2013,Journey to the South Pacific,http://www.boxofficemojo.com/movies/?page=weekly&id=journeytothesouthpacific.htm,14258,3,35285,0,4,2013
December 20-26 2013,Puella Magi Madoka Magica the Movie: Rebellion,http://www.boxofficemojo.com/movies/?page=weekly&id=puellamagi13.htm,13329,4,365422,0,3,2013
December 20-26 2013,Wadjda (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=wadjda.htm,13247,15,1312193,0,15,2013
December 20-26 2013,The Counselor,http://www.boxofficemojo.com/movies/?page=weekly&id=counselor.htm,9817,24,16943708,25,9,2013
December 20-26 2013,The Family (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=malavita.htm,9273,29,36906212,30,15,2013
December 20-26 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,9097,8,13703458,0,88,2013
December 20-26 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,8440,10,4809674,0,28,2013
December 20-26 2013,Go For Sisters,http://www.boxofficemojo.com/movies/?page=weekly&id=goforsisters.htm,7756,6,58605,0,7,2013
December 20-26 2013,Is the Man Who Is Tall Happy?,http://www.boxofficemojo.com/movies/?page=weekly&id=mantall.htm,7373,9,116180,0,5,2013
December 20-26 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,6894,2,46032099,0,408,2013
December 20-26 2013,The Punk Singer,http://www.boxofficemojo.com/movies/?page=weekly&id=punksinger.htm,6888,18,104697,0,4,2013
December 20-26 2013,Oldboy (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=oldboy2013.htm,5179,21,2184261,30,4,2013
December 20-26 2013,The Selfish Giant,http://www.boxofficemojo.com/movies/?page=weekly&id=selfishgiant.htm,4876,3,4876,0,1,2013
December 20-26 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,4718,5,32279820,0,254,2013
December 20-26 2013,Narco Cultura,http://www.boxofficemojo.com/movies/?page=weekly&id=narcocultura.htm,3792,7,145088,0,5,2013
December 20-26 2013,Muscle Shoals,http://www.boxofficemojo.com/movies/?page=weekly&id=muscleshoals.htm,3655,9,664414,0,13,2013
December 20-26 2013,God Loves Uganda,http://www.boxofficemojo.com/movies/?page=weekly&id=godlovesuganda.htm,3342,2,49292,0,11,2013
December 20-26 2013,Austenland,http://www.boxofficemojo.com/movies/?page=weekly&id=austenland.htm,2658,5,2151983,0,19,2013
December 20-26 2013,Maidentrip,http://www.boxofficemojo.com/movies/?page=weekly&id=maidentrip.htm,2412,1,2412,0,1,2013
December 20-26 2013,Broken Circle Breakdown,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencirclebreakdown.htm,2115,5,97134,0,8,2013
December 20-26 2013,Some Velvet Morning,http://www.boxofficemojo.com/movies/?page=weekly&id=somevelvetmorning.htm,1904,2,5852,0,2,2013
December 20-26 2013,Bettie Page Reveals All,http://www.boxofficemojo.com/movies/?page=weekly&id=bettiepagerevealsall.htm,1800,6,67732,0,5,2013
December 20-26 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,1740,4,23353396,0,142,2013
December 20-26 2013,The Pervert's Guide to Ideology,http://www.boxofficemojo.com/movies/?page=weekly&id=pervertsguidetoideology.htm,1713,2,57284,0,8,2013
December 20-26 2013,Sweet Dreams (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=sweetdreams2013.htm,1652,2,24633,0,8,2013
December 20-26 2013,Faust,http://www.boxofficemojo.com/movies/?page=weekly&id=faust.htm,1545,3,39585,0,6,2013
December 20-26 2013,What's In a Name?,http://www.boxofficemojo.com/movies/?page=weekly&id=whatsinaname.htm,1361,6,2813,0,2,2013
December 20-26 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,1230,1,422417,0,28,2013
December 20-26 2013,I Am Divine,http://www.boxofficemojo.com/movies/?page=weekly&id=iamdivine.htm,1146,2,57207,0,11,2013
December 20-26 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,1058,2,457948,0,23,2013
December 20-26 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,996,1,232409,0,21,2013
December 20-26 2013,Big Sur,http://www.boxofficemojo.com/movies/?page=weekly&id=bigsur.htm,704,1,37013,0,8,2013
December 20-26 2013,Dear Mr. Watterson,http://www.boxofficemojo.com/movies/?page=weekly&id=drmrwatterson.htm,681,1,22929,0,6,2013
December 20-26 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,640,1,55824,0,22,2013
December 20-26 2013,Here Comes the Devil,http://www.boxofficemojo.com/movies/?page=weekly&id=herecomesthedevil.htm,606,1,2094,0,2,2013
December 20-26 2013,The Last Days on Mars,http://www.boxofficemojo.com/movies/?page=weekly&id=lastdaysonmars.htm,511,1,21816,0,3,2013
December 20-26 2013,Inequality for All,http://www.boxofficemojo.com/movies/?page=weekly&id=inequalityforall.htm,394,13,1190992,0,13,2013
December 20-26 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,284,1,16686,0,22,2013
