weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
April 26-May 2 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,198215,283,55086762,40,11,2013
April 26-May 2 2013,Renoir,http://www.boxofficemojo.com/movies/?page=weekly&id=renoir.htm,196930,63,926985,0,5,2013
April 26-May 2 2013,Safe Haven,http://www.boxofficemojo.com/movies/?page=weekly&id=safehaven.htm,179878,259,71134566,28,11,2013
April 26-May 2 2013,Arthur Newman,http://www.boxofficemojo.com/movies/?page=weekly&id=arthurnewman.htm,177225,248,177225,0,1,2013
April 26-May 2 2013,Trance,http://www.boxofficemojo.com/movies/?page=weekly&id=trance.htm,168740,157,2175537,20,4,2013
April 26-May 2 2013,Admission,http://www.boxofficemojo.com/movies/?page=weekly&id=admission.htm,165932,279,17744233,13,6,2013
April 26-May 2 2013,Warm Bodies,http://www.boxofficemojo.com/movies/?page=weekly&id=warmbodies.htm,132882,190,66299665,35,13,2013
April 26-May 2 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,129464,130,18052578,0,16,2013
April 26-May 2 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,121641,15,37570447,0,163,2013
April 26-May 2 2013,To The Wonder,http://www.boxofficemojo.com/movies/?page=weekly&id=tothewonder.htm,116824,60,426853,0,3,2013
April 26-May 2 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,112649,131,124698861,120,23,2013
April 26-May 2 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,101330,72,1093788,0,8,2013
April 26-May 2 2013,21 and Over,http://www.boxofficemojo.com/movies/?page=weekly&id=21andover.htm,98551,136,25625532,13,9,2013
April 26-May 2 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,95152,74,2163379,0,11,2013
April 26-May 2 2013,The Incredible Burt Wonderstone,http://www.boxofficemojo.com/movies/?page=weekly&id=burtwonderstone.htm,94868,185,22493377,30,7,2013
April 26-May 2 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,87859,52,12327743,0,54,2013
April 26-May 2 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,84570,72,13974328,5,7,2013
April 26-May 2 2013,Upstream Color,http://www.boxofficemojo.com/movies/?page=weekly&id=upstreamcolor.htm,75140,43,320196,0,4,2013
April 26-May 2 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,74829,43,820742,0,7,2013
April 26-May 2 2013,Side Effects (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=bitterpill.htm,73745,108,32019878,0,12,2013
April 26-May 2 2013,A Good Day to Die Hard,http://www.boxofficemojo.com/movies/?page=weekly&id=diehard5.htm,65219,122,67252596,92,11,2013
April 26-May 2 2013,Camp (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=camp2013.htm,58483,28,304160,0,10,2013
April 26-May 2 2013,The Lost Medallion,http://www.boxofficemojo.com/movies/?page=weekly&id=lostmedallion.htm,52637,25,523543,0,9,2013
April 26-May 2 2013,The Angels' Share,http://www.boxofficemojo.com/movies/?page=weekly&id=angelsshare.htm,52402,26,124760,0,3,2013
April 26-May 2 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,46059,80,189422889,165,26,2013
April 26-May 2 2013,In the House,http://www.boxofficemojo.com/movies/?page=weekly&id=inthehouse.htm,44863,9,90777,0,2,2013
April 26-May 2 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,44018,30,22551264,0,108,2013
April 26-May 2 2013,The Reluctant Fundamentalist,http://www.boxofficemojo.com/movies/?page=weekly&id=reluctantfundamentalist.htm,43754,3,43754,0,1,2013
April 26-May 2 2013,Monsters, Inc. (3D),http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc3d.htm,41448,26,34043006,0,19,2013
April 26-May 2 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,39473,3,87727343,0,576,2013
April 26-May 2 2013,Dark Skies,http://www.boxofficemojo.com/movies/?page=weekly&id=darkskies.htm,37133,63,17353178,3.5,10,2013
April 26-May 2 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,33601,9,5157022,0,53,2013
April 26-May 2 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,33176,2,33176,0,1,2013
April 26-May 2 2013,Kings Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsfaith.htm,31988,6,31988,0,1,2013
April 26-May 2 2013,Blancanieves,http://www.boxofficemojo.com/movies/?page=weekly&id=blancanieves.htm,30654,12,201783,0,5,2013
April 26-May 2 2013,Starbuck (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=starbuck.htm,30058,27,281801,0,6,2013
April 26-May 2 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,30010,19,31470417,0,220,2013
April 26-May 2 2013,Room 237,http://www.boxofficemojo.com/movies/?page=weekly&id=room237.htm,29759,21,233431,0,5,2013
April 26-May 2 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,29670,61,77227372,25,18,2013
April 26-May 2 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,27941,18,866583,0,12,2013
April 26-May 2 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,27794,20,800975,0,7,2013
April 26-May 2 2013,Ek Thi Daayan,http://www.boxofficemojo.com/movies/?page=weekly&id=ekthidaayan.htm,27301,47,110618,0,2,2013
April 26-May 2 2013,No Place on Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=noplaceonearth.htm,26964,27,109104,0,4,2013
April 26-May 2 2013,At Any Price,http://www.boxofficemojo.com/movies/?page=weekly&id=atanyprice.htm,22994,4,29186,0,1,2013
April 26-May 2 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,21275,38,162796047,100,18,2013
April 26-May 2 2013,Tai Chi Hero,http://www.boxofficemojo.com/movies/?page=weekly&id=taichihero.htm,19474,7,19474,0,1,2013
April 26-May 2 2013,Graceland,http://www.boxofficemojo.com/movies/?page=weekly&id=graceland.htm,19175,18,19175,0,1,2013
April 26-May 2 2013,Fists of Legend,http://www.boxofficemojo.com/movies/?page=weekly&id=fistsoflegend.htm,15517,7,130920,0,3,2013
April 26-May 2 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,14432,1,39761,0,2,2013
April 26-May 2 2013,Midnight's Children,http://www.boxofficemojo.com/movies/?page=weekly&id=midnightschildren.htm,14266,2,14266,0,1,2013
April 26-May 2 2013,Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=burn.htm,14245,8,811382,0,26,2013
April 26-May 2 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,13196,2,13196,0,1,2013
April 26-May 2 2013,Emperor,http://www.boxofficemojo.com/movies/?page=weekly&id=emperor.htm,12924,26,3300955,0,8,2013
April 26-May 2 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,12595,8,627910,0,49,2013
April 26-May 2 2013,The United States of Autism,http://www.boxofficemojo.com/movies/?page=weekly&id=usautism.htm,11997,1,31141,0.065,4,2013
April 26-May 2 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,10986,7,271321,0,9,2013
April 26-May 2 2013,Storm Surfers 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=stormsurfers.htm,10859,2,10859,0,1,2013
April 26-May 2 2013,It's a Disaster,http://www.boxofficemojo.com/movies/?page=weekly&id=itsadisaster.htm,10500,9,57216,0,3,2013
April 26-May 2 2013,Paradise: Love,http://www.boxofficemojo.com/movies/?page=weekly&id=paradiselove.htm,9339,2,9339,0,1,2013
April 26-May 2 2013,Un Flic (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=unflic.htm,9177,1,27671,0,2,2013
April 26-May 2 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,7921,4,45548764,0,374,2013
April 26-May 2 2013,On the Road,http://www.boxofficemojo.com/movies/?page=weekly&id=ontheroad.htm,7905,17,720828,0,16,2013
April 26-May 2 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,7344,8,3650202,0,40,2013
April 26-May 2 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,7011,9,688428,0,17,2013
April 26-May 2 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,6666,22,2346642,0,13,2013
April 26-May 2 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,6353,3,20717,0,2,2013
April 26-May 2 2013,Gimme the Loot,http://www.boxofficemojo.com/movies/?page=weekly&id=gimmetheloot.htm,5004,7,93072,0,6,2013
April 26-May 2 2013,Simon Killer,http://www.boxofficemojo.com/movies/?page=weekly&id=simonkiller.htm,4729,5,23008,0,4,2013
April 26-May 2 2013,Stoker,http://www.boxofficemojo.com/movies/?page=weekly&id=stoker.htm,4664,9,1701109,12,9,2013
April 26-May 2 2013,A Place at the Table,http://www.boxofficemojo.com/movies/?page=weekly&id=aplaceatthetable.htm,4232,7,224330,0,9,2013
April 26-May 2 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,4108,10,6732661,8.9,19,2013
April 26-May 2 2013,Not Today,http://www.boxofficemojo.com/movies/?page=weekly&id=nottoday.htm,4105,3,148991,0,3,2013
April 26-May 2 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,4102,3,407036,0,13,2013
April 26-May 2 2013,Le Petit Soldat (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=lepetitsoldad.htm,4098,1,20106,0,8,2013
April 26-May 2 2013,My Brother The Devil,http://www.boxofficemojo.com/movies/?page=weekly&id=mybrotherthedevil.htm,4080,3,39562,0,6,2013
April 26-May 2 2013,Leonie,http://www.boxofficemojo.com/movies/?page=weekly&id=leonie.htm,4040,4,46242,0,7,2013
April 26-May 2 2013,Wrong (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=wrong2013.htm,3461,6,44114,0,5,2013
April 26-May 2 2013,Language of a Broken Heart,http://www.boxofficemojo.com/movies/?page=weekly&id=languagebroken.htm,3137,4,39296,0,8,2013
April 26-May 2 2013,Happy People: A Year in the Taiga,http://www.boxofficemojo.com/movies/?page=weekly&id=happypeople.htm,3125,6,335494,0,14,2013
April 26-May 2 2013,5 Broken Cameras,http://www.boxofficemojo.com/movies/?page=weekly&id=fivebrokencameras.htm,2820,1,106937,0,48,2013
April 26-May 2 2013,A Royal Affair,http://www.boxofficemojo.com/movies/?page=weekly&id=aroyalaffair.htm,2768,5,1546761,0,25,2013
April 26-May 2 2013,Free Angela and All Political Prisoners,http://www.boxofficemojo.com/movies/?page=weekly&id=freeangela.htm,2697,1,129102,0,4,2013
April 26-May 2 2013,Chasing Ice,http://www.boxofficemojo.com/movies/?page=weekly&id=chasingice.htm,2587,4,1328467,0,25,2013
April 26-May 2 2013,Koch,http://www.boxofficemojo.com/movies/?page=weekly&id=koch.htm,2530,1,337465,0,13,2013
April 26-May 2 2013,Post Tenebras Lux,http://www.boxofficemojo.com/movies/?page=weekly&id=posttenebraslux.htm,2422,1,2422,0,-,2013
April 26-May 2 2013,Settai,http://www.boxofficemojo.com/movies/?page=weekly&id=settai.htm,2405,1,87838,0,4,2013
April 26-May 2 2013,Midget Zombie Takeover,http://www.boxofficemojo.com/movies/?page=weekly&id=midgetzombietakeover.htm,2260,1,9031,0.002,8,2013
April 26-May 2 2013,Violeta Went to Heaven,http://www.boxofficemojo.com/movies/?page=weekly&id=violetawenttoheaven.htm,2223,1,18445,0,5,2013
April 26-May 2 2013,The We and the I,http://www.boxofficemojo.com/movies/?page=weekly&id=weandthei.htm,1990,3,42172,0,8,2013
April 26-May 2 2013,Barbara,http://www.boxofficemojo.com/movies/?page=weekly&id=barbara.htm,1715,6,312000,0,-,2013
April 26-May 2 2013,Mumia: Long Distance Revolutionary,http://www.boxofficemojo.com/movies/?page=weekly&id=mumia.htm,1606,1,31028,0,11,2013
April 26-May 2 2013,Bert Stern: Original Mad Man,http://www.boxofficemojo.com/movies/?page=weekly&id=bertstern.htm,1492,2,20929,0,4,2013
April 26-May 2 2013,The Worst Movie EVER!,http://www.boxofficemojo.com/movies/?page=weekly&id=worstmovieever.htm,1362,1,12016,0,27,2013
April 26-May 2 2013,War Witch,http://www.boxofficemojo.com/movies/?page=weekly&id=warwitch.htm,1072,2,70210,0,9,2013
April 26-May 2 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,930,3,69498,0,13,2013
April 26-May 2 2013,If I Were You,http://www.boxofficemojo.com/movies/?page=weekly&id=ifiwereyou.htm,910,1,9432,0,7,2013
April 26-May 2 2013,Hunky Dory,http://www.boxofficemojo.com/movies/?page=weekly&id=hunkydory.htm,896,2,18167,0,6,2013
April 26-May 2 2013,The Well-Digger's Daughter,http://www.boxofficemojo.com/movies/?page=weekly&id=welldiggersdaughter.htm,774,1,386368,0,31,2013
April 26-May 2 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,742,1,18114658,0,705,2013
April 26-May 2 2013,Leviathan (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=leviathan2013.htm,629,1,54163,0,9,2013
April 26-May 2 2013,Sister (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=sister2012).htm,588,1,154659,0,30,2013
April 26-May 2 2013,Herman's House,http://www.boxofficemojo.com/movies/?page=weekly&id=hermanshouse.htm,532,2,4655,0,2,2013
April 26-May 2 2013,Wagner & Me,http://www.boxofficemojo.com/movies/?page=weekly&id=wagnerandme.htm,413,1,37745,0,18,2013
April 26-May 2 2013,Little Fugitive (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=littlefugitive.htm,373,2,23306,0,13,2013
April 26-May 2 2013,Eddie the Sleepwalking Cannibal,http://www.boxofficemojo.com/movies/?page=weekly&id=eddiecannibal.htm,338,1,1632,0,4,2013
April 26-May 2 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,274,1,78405,0,8,2013
April 26-May 2 2013,A Fierce Green Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=fiercegreenfire.htm,190,1,26897,0,10,2013
