weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
August 16-22 2013,Lee Daniels' The Butler,http://www.boxofficemojo.com/movies/?page=weekly&id=butler.htm,35256813,2933,35256813,30,1,2013
August 16-22 2013,We're the Millers,http://www.boxofficemojo.com/movies/?page=weekly&id=werethemillers.htm,26506714,3325,78240199,37,2,2013
August 16-22 2013,Elysium,http://www.boxofficemojo.com/movies/?page=weekly&id=elysium.htm,19639632,3284,61953938,115,2,2013
August 16-22 2013,Planes,http://www.boxofficemojo.com/movies/?page=weekly&id=planes.htm,19074827,3716,51024695,50,2,2013
August 16-22 2013,Kick-Ass 2,http://www.boxofficemojo.com/movies/?page=weekly&id=kickass2.htm,18153135,2940,18153135,28,1,2013
August 16-22 2013,Percy Jackson: Sea of Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=percyjackson2.htm,12617795,2872,43146453,90,2,2013
August 16-22 2013,Jobs,http://www.boxofficemojo.com/movies/?page=weekly&id=jobs.htm,9143287,2381,9143287,12,1,2013
August 16-22 2013,2 Guns,http://www.boxofficemojo.com/movies/?page=weekly&id=2guns.htm,8344825,2210,61994170,61,3,2013
August 16-22 2013,The Smurfs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=smurfs2.htm,7503929,2114,59816118,105,3,2013
August 16-22 2013,The Wolverine,http://www.boxofficemojo.com/movies/?page=weekly&id=wolverine2.htm,6562520,1715,122595676,120,4,2013
August 16-22 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,5894300,1564,348100420,76,7,2013
August 16-22 2013,The Conjuring,http://www.boxofficemojo.com/movies/?page=weekly&id=conjuring.htm,5657838,2001,129610708,20,5,2013
August 16-22 2013,Paranoia,http://www.boxofficemojo.com/movies/?page=weekly&id=paranoia.htm,4937042,2459,4937042,35,1,2013
August 16-22 2013,The Mortal Instruments: City of Bones,http://www.boxofficemojo.com/movies/?page=weekly&id=mortalinstruments.htm,4751402,3046,4751402,60,-,2013
August 16-22 2013,Blue Jasmine,http://www.boxofficemojo.com/movies/?page=weekly&id=bluejasmine.htm,3368221,229,10498802,0,4,2013
August 16-22 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,2359201,1016,128044631,80,6,2013
