weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
November 15-21 2013,Diana,http://www.boxofficemojo.com/movies/?page=weekly&id=diana.htm,80439,82,323580,0,3,2013
November 15-21 2013,The Christmas Candle,http://www.boxofficemojo.com/movies/?page=weekly&id=christmascandle.htm,79981,5,79981,0,1,2013
November 15-21 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,77097,12,40970609,0,192,2013
November 15-21 2013,Baggage Claim,http://www.boxofficemojo.com/movies/?page=weekly&id=baggageclaim.htm,70476,108,21481303,0,8,2013
November 15-21 2013,Muscle Shoals,http://www.boxofficemojo.com/movies/?page=weekly&id=muscleshoals.htm,69255,48,593543,0,8,2013
November 15-21 2013,The Armstrong Lie,http://www.boxofficemojo.com/movies/?page=weekly&id=armstronglie.htm,62402,18,102532,0,2,2013
November 15-21 2013,The Wolverine,http://www.boxofficemojo.com/movies/?page=weekly&id=wolverine2.htm,49313,65,132493799,120,17,2013
November 15-21 2013,Wadjda (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=wadjda.htm,45664,40,1224319,0,10,2013
November 15-21 2013,Turbo,http://www.boxofficemojo.com/movies/?page=weekly&id=turbo.htm,45592,53,82937161,135,18,2013
November 15-21 2013,Pulling Strings,http://www.boxofficemojo.com/movies/?page=weekly&id=pullingstrings.htm,41583,76,5842961,0,7,2013
November 15-21 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,41205,4,89189978,0,605,2013
November 15-21 2013,Instructions Not Included,http://www.boxofficemojo.com/movies/?page=weekly&id=instructionsnotincluded.htm,38917,47,44247177,0,12,2013
November 15-21 2013,The Great Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=greatbeauty.htm,38699,1,38698,0,1,2013
November 15-21 2013,Runner Runner,http://www.boxofficemojo.com/movies/?page=weekly&id=runnerrunner.htm,35570,76,19297513,30,7,2013
November 15-21 2013,The Fifth Estate,http://www.boxofficemojo.com/movies/?page=weekly&id=fifthestate.htm,24462,80,3248744,28,5,2013
November 15-21 2013,The Family (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=malavita.htm,21408,30,36656597,30,10,2013
November 15-21 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,18697,10,13650230,0,83,2013
November 15-21 2013,Generation Iron,http://www.boxofficemojo.com/movies/?page=weekly&id=generationiron.htm,18311,3,803921,0,9,2013
November 15-21 2013,Romeo and Juliet (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=romeoandjuliet2013.htm,18237,29,1150525,0,6,2013
November 15-21 2013,Austenland,http://www.boxofficemojo.com/movies/?page=weekly&id=austenland.htm,18201,26,2113617,0,14,2013
November 15-21 2013,Inequality for All,http://www.boxofficemojo.com/movies/?page=weekly&id=inequalityforall.htm,17594,20,1153273,0,8,2013
November 15-21 2013,Broken Circle Breakdown,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencirclebreakdown.htm,17196,6,35007,0,3,2013
November 15-21 2013,In a World,http://www.boxofficemojo.com/movies/?page=weekly&id=inaworld.htm,16648,9,2948376,0,15,2013
November 15-21 2013,Spinning Plates,http://www.boxofficemojo.com/movies/?page=weekly&id=spinningplates.htm,16246,6,81066,0,4,2013
November 15-21 2013,The Pervert's Guide to Ideology,http://www.boxofficemojo.com/movies/?page=weekly&id=pervertsguidetoideology.htm,15176,4,38328,0,3,2013
November 15-21 2013,American Promise,http://www.boxofficemojo.com/movies/?page=weekly&id=americanpromise.htm,14725,6,95785,0,5,2013
November 15-21 2013,Reaching for the Moon,http://www.boxofficemojo.com/movies/?page=weekly&id=reachingforthemoon.htm,14313,2,36816,0,2,2013
November 15-21 2013,Grace Unplugged,http://www.boxofficemojo.com/movies/?page=weekly&id=graceunplugged.htm,13847,29,2500648,0,7,2013
November 15-21 2013,Short Term 12,http://www.boxofficemojo.com/movies/?page=weekly&id=shortterm12.htm,13738,15,986772,0,13,2013
November 15-21 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,13660,2,45997519,0,403,2013
November 15-21 2013,Faust,http://www.boxofficemojo.com/movies/?page=weekly&id=faust.htm,13055,2,16164,0,1,2013
November 15-21 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,12782,11,23341775,0,137,2013
November 15-21 2013,The Heat,http://www.boxofficemojo.com/movies/?page=weekly&id=bullockmccarthy.htm,12356,27,159548309,43,21,2013
November 15-21 2013,How I Live Now,http://www.boxofficemojo.com/movies/?page=weekly&id=howilivenow.htm,12112,21,57212,0,2,2013
November 15-21 2013,Charlie Countryman,http://www.boxofficemojo.com/movies/?page=weekly&id=charliecountryman.htm,11650,15,11650,0,1,2013
November 15-21 2013,God Loves Uganda,http://www.boxofficemojo.com/movies/?page=weekly&id=godlovesuganda.htm,9443,3,37999,0,6,2013
November 15-21 2013,Go For Sisters,http://www.boxofficemojo.com/movies/?page=weekly&id=goforsisters.htm,9249,2,17924,0,2,2013
November 15-21 2013,The Anonymous People,http://www.boxofficemojo.com/movies/?page=weekly&id=anonymouspeople.htm,8549,0,151694,0,14,2013
November 15-21 2013,Dear Mr. Watterson,http://www.boxofficemojo.com/movies/?page=weekly&id=drmrwatterson.htm,8004,5,8004,0,1,2013
November 15-21 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,7816,7,4765109,0,23,2013
November 15-21 2013,The Ghosts In Our Machine,http://www.boxofficemojo.com/movies/?page=weekly&id=ghostsinourmachine.htm,6791,2,17608,0,2,2013
November 15-21 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,6774,1,546308,0,21,2013
November 15-21 2013,The World's End,http://www.boxofficemojo.com/movies/?page=weekly&id=worldsend.htm,5885,8,25991823,20,13,2013
November 15-21 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,5884,9,32258094,0,249,2013
November 15-21 2013,Le Joli Mai,http://www.boxofficemojo.com/movies/?page=weekly&id=lejolimai.htm,5774,3,39505,0,10,2013
November 15-21 2013,Escape from Tomorrow,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromtomorrow.htm,5656,2,171962,0,6,2013
November 15-21 2013,I Am Divine,http://www.boxofficemojo.com/movies/?page=weekly&id=iamdivine.htm,5314,5,40543,0,6,2013
November 15-21 2013,Mother of George,http://www.boxofficemojo.com/movies/?page=weekly&id=motherofgeorge.htm,5298,5,152508,0,10,2013
November 15-21 2013,Running From Crazy,http://www.boxofficemojo.com/movies/?page=weekly&id=runningfromcrazy.htm,4867,3,32604,0,3,2013
November 15-21 2013,The Way, Way Back,http://www.boxofficemojo.com/movies/?page=weekly&id=waywayback.htm,4661,6,21502690,0,20,2013
November 15-21 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,4349,2,225908,0,16,2013
November 15-21 2013,Long Shot: The Kevin Laue Story (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=longshot2013.htm,4216,1,29863,0,4,2013
November 15-21 2013,A Touch of Sin,http://www.boxofficemojo.com/movies/?page=weekly&id=atouchofsin.htm,4057,6,88075,0,7,2013
November 15-21 2013,Linsanity,http://www.boxofficemojo.com/movies/?page=weekly&id=linsanity.htm,3210,1,283366,0,7,2013
November 15-21 2013,The Wicker Man - Final Cut,http://www.boxofficemojo.com/movies/?page=weekly&id=wickermanfinal.htm,3110,3,56608,0,8,2013
November 15-21 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,2905,2,55039,0,19,2013
November 15-21 2013,Fire in the Blood,http://www.boxofficemojo.com/movies/?page=weekly&id=fireintheblood.htm,2806,2,16342,0,11,2013
November 15-21 2013,Let the Fire Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=letthefireburn.htm,2690,3,47955,0,7,2013
November 15-21 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,2585,2,450190,0,18,2013
November 15-21 2013,Contempt (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=contempt2013.htm,2526,1,32305,0,8,2013
November 15-21 2013,Money for Nothing: Inside the Federal Reserve,http://www.boxofficemojo.com/movies/?page=weekly&id=moneyfornothing13.htm,2445,2,77619,0,10,2013
November 15-21 2013,Herb and Dorothy 50x50,http://www.boxofficemojo.com/movies/?page=weekly&id=herbdorothy.htm,2321,2,37687,0,10,2013
November 15-21 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,2181,5,57187,0,13,2013
November 15-21 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,2007,3,147793,0,14,2013
November 15-21 2013,The Spectacular Now,http://www.boxofficemojo.com/movies/?page=weekly&id=spectacularnow.htm,1945,8,6850918,0,16,2013
November 15-21 2013,At Berkeley,http://www.boxofficemojo.com/movies/?page=weekly&id=atberkeley.htm,1912,2,11261,0,2,2013
November 15-21 2013,Good Ol' Freda,http://www.boxofficemojo.com/movies/?page=weekly&id=goodolfreda.htm,1608,9,134346,0,11,2013
November 15-21 2013,Big Sur,http://www.boxofficemojo.com/movies/?page=weekly&id=bigsur.htm,1362,1,34157,0,3,2013
November 15-21 2013,Sweet Dreams (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=sweetdreams2013.htm,1217,1,5970,0,3,2013
November 15-21 2013,Finding Mr. Right,http://www.boxofficemojo.com/movies/?page=weekly&id=findingmrright.htm,1208,1,6579,0,2,2013
November 15-21 2013,Drinking Buddies,http://www.boxofficemojo.com/movies/?page=weekly&id=drinkingbuddies.htm,1164,3,343341,0,13,2013
November 15-21 2013,Camille Claudel 1915,http://www.boxofficemojo.com/movies/?page=weekly&id=camilleclaudel1915.htm,924,2,21283,0,5,2013
November 15-21 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,889,1,15941,0,18,2013
November 15-21 2013,Rising From Ashes,http://www.boxofficemojo.com/movies/?page=weekly&id=risingfromashes.htm,862,2,36754,0,16,2013
November 15-21 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,754,3,205139,0,15,2013
November 15-21 2013,Trouble Every Day (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=troubleeveryday.htm,611,2,6949,0,5,2013
November 15-21 2013,Northern Lights (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=northernlights.htm,555,1,5492,0,6,2013
November 15-21 2013,Design is One,http://www.boxofficemojo.com/movies/?page=weekly&id=designisone.htm,552,1,13710,0,6,2013
November 15-21 2013,Zaytoun,http://www.boxofficemojo.com/movies/?page=weekly&id=zaytoun.htm,422,1,42330,0,9,2013
November 15-21 2013,Nothing But a Man (2012 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=nothingbutaman2012.htm,363,1,13063,0,22,2013
November 15-21 2013,Il Futuro,http://www.boxofficemojo.com/movies/?page=weekly&id=ilfuturo.htm,298,1,14001,0,11,2013
November 15-21 2013,Mr. Nobody,http://www.boxofficemojo.com/movies/?page=weekly&id=mrnobody.htm,179,1,3072,0,3,2013
November 15-21 2013,Best Man Down,http://www.boxofficemojo.com/movies/?page=weekly&id=bestmandown.htm,156,1,1938,0,2,2013
