weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
May 31-June 6 2013,Fast & Furious 6,http://www.boxofficemojo.com/movies/?page=weekly&id=fast6.htm,47346170,3686,183185695,160,2,2013
May 31-June 6 2013,Now You See Me,http://www.boxofficemojo.com/movies/?page=weekly&id=nowyouseeme.htm,41874024,2925,41874024,75,1,2013
May 31-June 6 2013,After Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=1000ae.htm,35391569,3401,35391569,130,1,2013
May 31-June 6 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,23683953,3585,188440439,190,3,2013
May 31-June 6 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,23293375,3894,72054556,100,2,2013
May 31-June 6 2013,The Hangover Part III,http://www.boxofficemojo.com/movies/?page=weekly&id=hangover3.htm,22838302,3565,94993956,103,2,2013
May 31-June 6 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,11784380,2895,388529665,200,5,2013
May 31-June 6 2013,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=greatgatsby2012.htm,9954226,2635,131945118,105,4,2013
May 31-June 6 2013,Yeh Jawaani Hai Deewani,http://www.boxofficemojo.com/movies/?page=weekly&id=yeijawaanihaideewani.htm,2052425,161,2052425,0,1,2013
May 31-June 6 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,1767704,581,17427495,0,6,2013
May 31-June 6 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,1000977,506,180924038,135,11,2013
May 31-June 6 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,761734,132,1787566,0,3,2013
May 31-June 6 2013,42,http://www.boxofficemojo.com/movies/?page=weekly&id=42.htm,741325,501,92560779,40,8,2013
May 31-June 6 2013,Oz The Great and Powerful,http://www.boxofficemojo.com/movies/?page=weekly&id=oz.htm,683673,330,233296898,215,13,2013
May 31-June 6 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,563912,31,933684,0,2,2013
May 31-June 6 2013,Oblivion,http://www.boxofficemojo.com/movies/?page=weekly&id=oblivion.htm,553485,357,88226450,120,7,2013
May 31-June 6 2013,G.I. Joe: Retaliation,http://www.boxofficemojo.com/movies/?page=weekly&id=gijoe2.htm,407265,286,121719027,130,10,2013
May 31-June 6 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,314107,268,56441211,40,16,2013
May 31-June 6 2013,What Maisie Knew,http://www.boxofficemojo.com/movies/?page=weekly&id=whatmaisieknew.htm,284620,101,622086,0,5,2013
May 31-June 6 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,237691,71,776203,0,5,2013
May 31-June 6 2013,Pain and Gain,http://www.boxofficemojo.com/movies/?page=weekly&id=painandgain.htm,220985,207,49115738,26,6,2013
May 31-June 6 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,206858,74,963483,0,6,2013
May 31-June 6 2013,The Iceman (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=iceman2013.htm,192608,123,1785061,0,5,2013
May 31-June 6 2013,Identity Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=identitythief.htm,180745,150,134506920,35,17,2013
May 31-June 6 2013,The Call,http://www.boxofficemojo.com/movies/?page=weekly&id=call2013.htm,165148,138,51803976,13,12,2013
May 31-June 6 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,162423,39,949403,0,4,2013
May 31-June 6 2013,Renoir,http://www.boxofficemojo.com/movies/?page=weekly&id=renoir.htm,151332,65,1939650,0,10,2013
May 31-June 6 2013,Olympus Has Fallen,http://www.boxofficemojo.com/movies/?page=weekly&id=olympushasfallen.htm,137189,149,97913861,70,11,2013
May 31-June 6 2013,The Place Beyond the Pines,http://www.boxofficemojo.com/movies/?page=weekly&id=placebeyondthepines.htm,131845,103,21182834,15,10,2013
May 31-June 6 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,125842,16,38253725,0,168,2013
May 31-June 6 2013,The Big Wedding,http://www.boxofficemojo.com/movies/?page=weekly&id=bigwedding.htm,112221,126,21323415,35,6,2013
May 31-June 6 2013,The East,http://www.boxofficemojo.com/movies/?page=weekly&id=east.htm,107441,4,107441,0,1,2013
May 31-June 6 2013,Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=burn.htm,107136,11,992576,0,31,2013
May 31-June 6 2013,Jack the Giant Slayer,http://www.boxofficemojo.com/movies/?page=weekly&id=jackthegiantkiller.htm,105346,143,65144844,195,14,2013
May 31-June 6 2013,The Company You Keep,http://www.boxofficemojo.com/movies/?page=weekly&id=companyyoukeep.htm,93295,73,4909506,0,9,2013
May 31-June 6 2013,Tyler Perry Presents Peeples,http://www.boxofficemojo.com/movies/?page=weekly&id=wethepeeples.htm,90944,121,9063808,15,4,2013
May 31-June 6 2013,The Sapphires,http://www.boxofficemojo.com/movies/?page=weekly&id=sapphires.htm,83832,58,2236210,0,11,2013
May 31-June 6 2013,The Kings of Summer,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsofsummer.htm,81608,4,81608,0,1,2013
May 31-June 6 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,81072,6,181711,0,2,2013
May 31-June 6 2013,Scatter My Ashes at Bergdorf's,http://www.boxofficemojo.com/movies/?page=weekly&id=scattermyashes.htm,72077,38,396777,0,5,2013
May 31-June 6 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,59054,52,12718968,0,59,2013
May 31-June 6 2013,Not Today,http://www.boxofficemojo.com/movies/?page=weekly&id=nottoday.htm,56725,18,255797,0,8,2013
May 31-June 6 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,53024,1,67627,0,1,2013
May 31-June 6 2013,We Steal Secrets: The Story of Wikileaks,http://www.boxofficemojo.com/movies/?page=weekly&id=westealsecrets.htm,49639,11,92450,0,2,2013
May 31-June 6 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,41911,5,87971254,0,581,2013
May 31-June 6 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,38630,30,1378858,0,13,2013
May 31-June 6 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,37419,30,22747283,0,113,2013
May 31-June 6 2013,At Any Price,http://www.boxofficemojo.com/movies/?page=weekly&id=atanyprice.htm,34312,45,337703,0,6,2013
May 31-June 6 2013,The Reluctant Fundamentalist,http://www.boxofficemojo.com/movies/?page=weekly&id=reluctantfundamentalist.htm,32911,29,508305,0,6,2013
May 31-June 6 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,30369,46,1012973,0,12,2013
May 31-June 6 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,29777,10,31624277,0,225,2013
May 31-June 6 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,25920,17,124918094,120,28,2013
May 31-June 6 2013,Scary Movie 5,http://www.boxofficemojo.com/movies/?page=weekly&id=scarymovie5.htm,25836,51,31419606,20,8,2013
May 31-June 6 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,22032,6,945353,0,17,2013
May 31-June 6 2013,Evil Dead (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=evildead2013.htm,20709,40,54145153,17,9,2013
May 31-June 6 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,20649,40,14122748,5,12,2013
May 31-June 6 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,19744,17,2333332,0,16,2013
May 31-June 6 2013,The Angels' Share,http://www.boxofficemojo.com/movies/?page=weekly&id=angelsshare.htm,18084,18,312339,0,8,2013
May 31-June 6 2013,No Place on Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=noplaceonearth.htm,16946,5,167752,0,9,2013
May 31-June 6 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,16011,12,988582,0,12,2013
May 31-June 6 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,15777,17,18267756,0,21,2013
May 31-June 6 2013,In the House,http://www.boxofficemojo.com/movies/?page=weekly&id=inthehouse.htm,15725,13,384740,0,7,2013
May 31-June 6 2013,Shadow Dancer,http://www.boxofficemojo.com/movies/?page=weekly&id=shadowdancer.htm,14806,2,14806,0,1,2013
May 31-June 6 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,14120,9,5309543,0,60,2013
May 31-June 6 2013,Sightseers,http://www.boxofficemojo.com/movies/?page=weekly&id=sightseers.htm,13694,10,41039,0,4,2013
May 31-June 6 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,13310,5,100517,0,7,2013
May 31-June 6 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,13141,2,45607902,0,379,2013
May 31-June 6 2013,Midnight's Children,http://www.boxofficemojo.com/movies/?page=weekly&id=midnightschildren.htm,12511,9,158046,0,6,2013
May 31-June 6 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,12180,23,132092958,21,29,2013
May 31-June 6 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,10855,4,333026,0,14,2013
May 31-June 6 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,10005,10,54077,0,7,2013
May 31-June 6 2013,Trance,http://www.boxofficemojo.com/movies/?page=weekly&id=trance.htm,9846,11,2322593,20,9,2013
May 31-June 6 2013,Nostalghia,http://www.boxofficemojo.com/movies/?page=weekly&id=nostalghia.htm,9757,1,9757,0,1,2013
May 31-June 6 2013,One Track Heart: The Story of Krishna Das,http://www.boxofficemojo.com/movies/?page=weekly&id=onetrackheart.htm,9633,3,39683,0,4,2013
May 31-June 6 2013,Home Run,http://www.boxofficemojo.com/movies/?page=weekly&id=homerun.htm,9297,6,2856714,0,7,2013
May 31-June 6 2013,To The Wonder,http://www.boxofficemojo.com/movies/?page=weekly&id=tothewonder.htm,8760,13,561425,0,8,2013
May 31-June 6 2013,Admission,http://www.boxofficemojo.com/movies/?page=weekly&id=admission.htm,8709,12,18007317,13,11,2013
May 31-June 6 2013,A Wedding Invitation,http://www.boxofficemojo.com/movies/?page=weekly&id=aweddinginvitation.htm,8654,3,14350,0,2,2013
May 31-June 6 2013,The English Teacher,http://www.boxofficemojo.com/movies/?page=weekly&id=englishteacher.htm,8494,6,35756,0,3,2013
May 31-June 6 2013,Upstream Color,http://www.boxofficemojo.com/movies/?page=weekly&id=upstreamcolor.htm,8134,8,437242,0,9,2013
May 31-June 6 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,7696,3,18128534,0,710,2013
May 31-June 6 2013,Augustine,http://www.boxofficemojo.com/movies/?page=weekly&id=augustine.htm,7065,4,44333,0,3,2013
May 31-June 6 2013,The History of Future Folk,http://www.boxofficemojo.com/movies/?page=weekly&id=historyoffuturefolk.htm,6573,1,6573,0,1,2013
May 31-June 6 2013,Becoming Traviata,http://www.boxofficemojo.com/movies/?page=weekly&id=becomingtraviata.htm,6210,5,31732,0,3,2013
May 31-June 6 2013,Emperor,http://www.boxofficemojo.com/movies/?page=weekly&id=emperor.htm,5940,6,3343986,0,13,2013
May 31-June 6 2013,Venus and Serena,http://www.boxofficemojo.com/movies/?page=weekly&id=venusandserena.htm,5808,6,45539,0,4,2013
May 31-June 6 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,5342,6,3679753,0,45,2013
May 31-June 6 2013,Pieta,http://www.boxofficemojo.com/movies/?page=weekly&id=pieta.htm,5240,4,19270,0,3,2013
May 31-June 6 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,5146,5,56889,0,5,2013
May 31-June 6 2013,Elemental,http://www.boxofficemojo.com/movies/?page=weekly&id=elemental.htm,5079,3,8729,0,3,2013
May 31-June 6 2013,The United States of Autism,http://www.boxofficemojo.com/movies/?page=weekly&id=usautism.htm,4903,4,54745,0.065,9,2013
May 31-June 6 2013,Something in the Air,http://www.boxofficemojo.com/movies/?page=weekly&id=somethingintheair.htm,4490,9,73306,0,5,2013
May 31-June 6 2013,Dead Man's Burden,http://www.boxofficemojo.com/movies/?page=weekly&id=deadmansburden.htm,4052,3,28674,0,5,2013
May 31-June 6 2013,The Wall (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=wall2013.htm,3926,1,3926,0,1,2013
May 31-June 6 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,3567,1,3567,0,1,2013
May 31-June 6 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,3320,6,2405971,0,18,2013
May 31-June 6 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,1988,2,37732,0,6,2013
May 31-June 6 2013,Kiss of the Damned,http://www.boxofficemojo.com/movies/?page=weekly&id=kissofthedamned.htm,1438,3,14752,0,5,2013
May 31-June 6 2013,Axe Giant: The Wrath of Paul Bunyan,http://www.boxofficemojo.com/movies/?page=weekly&id=axegiant.htm,1370,2,1370,0,1,2013
May 31-June 6 2013,A Pig Across Paris (2013 re-issue),http://www.boxofficemojo.com/movies/?page=weekly&id=apigacrossparis.htm,1351,1,18297,0,2,2013
May 31-June 6 2013,A Green Story,http://www.boxofficemojo.com/movies/?page=weekly&id=greenstory.htm,1216,4,12519,0,2,2013
May 31-June 6 2013,Happy People: A Year in the Taiga,http://www.boxofficemojo.com/movies/?page=weekly&id=happypeople.htm,1165,2,338306,0,18,2013
May 31-June 6 2013,Paradise: Love,http://www.boxofficemojo.com/movies/?page=weekly&id=paradiselove.htm,1152,1,21991,0,6,2013
May 31-June 6 2013,Greenwich Village: Music That Defined a Generation,http://www.boxofficemojo.com/movies/?page=weekly&id=greenwichvillage.htm,1052,2,23701,0,17,2013
May 31-June 6 2013,Somebody Up There Likes Me,http://www.boxofficemojo.com/movies/?page=weekly&id=somebodyupthere13.htm,1049,2,88632,0,10,2013
May 31-June 6 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,1039,4,682729,0,54,2013
May 31-June 6 2013,Post Tenebras Lux,http://www.boxofficemojo.com/movies/?page=weekly&id=posttenebraslux.htm,921,2,22739,0,5,2013
May 31-June 6 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,911,2,75949,0,18,2013
May 31-June 6 2013,Mumia: Long Distance Revolutionary,http://www.boxofficemojo.com/movies/?page=weekly&id=mumia.htm,848,1,37731,0,17,2013
May 31-June 6 2013,Tai Chi Hero,http://www.boxofficemojo.com/movies/?page=weekly&id=taichihero.htm,717,1,31797,0,6,2013
May 31-June 6 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,699,2,90926,0,13,2013
May 31-June 6 2013,The Man Who Shook the Hand of Vicente Fernandez,http://www.boxofficemojo.com/movies/?page=weekly&id=vicentefernandez.htm,648,1,9890,0,12,2013
May 31-June 6 2013,Kings Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsfaith.htm,642,1,75406,0,6,2013
May 31-June 6 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,618,1,28877,0,12,2013
May 31-June 6 2013,Triumph of the Wall,http://www.boxofficemojo.com/movies/?page=weekly&id=triumphofthewall.htm,476,1,476,0,1,2013
May 31-June 6 2013,The Long Day Closes (2012 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=thelongdaycloses.htm,399,1,22765,0,27,2013
May 31-June 6 2013,The Painting (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=painting2013.htm,325,1,21008,0,4,2013
May 31-June 6 2013,Arthur Newman,http://www.boxofficemojo.com/movies/?page=weekly&id=arthurnewman.htm,314,2,207853,0,6,2013
May 31-June 6 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,234,1,695911,0,22,2013
May 31-June 6 2013,A Fierce Green Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=fiercegreenfire.htm,182,1,29817,0,15,2013
May 31-June 6 2013,Barbara,http://www.boxofficemojo.com/movies/?page=weekly&id=barbara.htm,131,2,312000,0,-,2013
May 31-June 6 2013,White Elephant,http://www.boxofficemojo.com/movies/?page=weekly&id=whiteelephant.htm,91,1,8821,0,5,2013
