weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
July 12-18 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,66616155,3891,251100035,76,2,2013
July 12-18 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,59515876,3491,59515876,80,1,2013
July 12-18 2013,Pacific Rim,http://www.boxofficemojo.com/movies/?page=weekly&id=pacificrim.htm,52280292,3275,52280292,190,1,2013
July 12-18 2013,The Heat,http://www.boxofficemojo.com/movies/?page=weekly&id=bullockmccarthy.htm,21603959,2995,119967436,43,3,2013
July 12-18 2013,The Lone Ranger,http://www.boxofficemojo.com/movies/?page=weekly&id=loneranger.htm,16950051,3432,76911243,215,2,2013
July 12-18 2013,Monsters University,http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc2.htm,16852827,2838,243992254,0,4,2013
July 12-18 2013,World War Z,http://www.boxofficemojo.com/movies/?page=weekly&id=worldwarz.htm,14084147,3003,181741067,190,4,2013
July 12-18 2013,Turbo,http://www.boxofficemojo.com/movies/?page=weekly&id=turbo.htm,9702759,3551,9702759,135,-,2013
July 12-18 2013,White House Down,http://www.boxofficemojo.com/movies/?page=weekly&id=whitehousedown.htm,9239696,2566,66052629,150,3,2013
July 12-18 2013,Man of Steel,http://www.boxofficemojo.com/movies/?page=weekly&id=superman2012.htm,7011209,2150,283181087,225,5,2013
July 12-18 2013,Kevin Hart: Let Me Explain,http://www.boxofficemojo.com/movies/?page=weekly&id=kevinhart2013.htm,6534491,892,27912800,0,2,2013
July 12-18 2013,This is the End,http://www.boxofficemojo.com/movies/?page=weekly&id=rogenhilluntitled.htm,4461652,1394,93250092,32,5,2013
July 12-18 2013,Now You See Me,http://www.boxofficemojo.com/movies/?page=weekly&id=nowyouseeme.htm,1996914,850,113974616,75,7,2013
July 12-18 2013,The Way, Way Back,http://www.boxofficemojo.com/movies/?page=weekly&id=waywayback.htm,1647785,79,2392270,0,2,2013
July 12-18 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,1058979,403,224733703,190,9,2013
July 12-18 2013,Bhaag Milkha Bhaag,http://www.boxofficemojo.com/movies/?page=weekly&id=bhaagmilkhabhaag.htm,861787,140,861787,0,1,2013
July 12-18 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,823158,336,105214572,100,8,2013
July 12-18 2013,Fast & Furious 6,http://www.boxofficemojo.com/movies/?page=weekly&id=fast6.htm,813620,322,236798975,160,8,2013
July 12-18 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,754847,131,2027986,0,5,2013
July 12-18 2013,Fruitvale Station,http://www.boxofficemojo.com/movies/?page=weekly&id=fruitvale.htm,592213,7,592213,0,1,2013
July 12-18 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,455054,232,185829523,135,17,2013
July 12-18 2013,After Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=1000ae.htm,448525,238,59558667,130,7,2013
July 12-18 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,446290,154,7222959,0,8,2013
July 12-18 2013,Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=muchado13.htm,420953,138,3687203,0,6,2013
July 12-18 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,380176,199,406989864,200,11,2013
July 12-18 2013,Unfinished Song,http://www.boxofficemojo.com/movies/?page=weekly&id=unfinishedsong.htm,368753,91,914239,0,4,2013
July 12-18 2013,The Internship,http://www.boxofficemojo.com/movies/?page=weekly&id=internship.htm,353846,198,43356800,58,6,2013
July 12-18 2013,The Hangover Part III,http://www.boxofficemojo.com/movies/?page=weekly&id=hangover3.htm,318448,265,111770235,103,8,2013
July 12-18 2013,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=greatgatsby2012.htm,279475,125,143329954,105,10,2013
July 12-18 2013,The Purge,http://www.boxofficemojo.com/movies/?page=weekly&id=purge.htm,262955,160,63934935,3,6,2013
July 12-18 2013,The Bling Ring,http://www.boxofficemojo.com/movies/?page=weekly&id=blingring.htm,258348,97,5558532,0,5,2013
July 12-18 2013,The Attack,http://www.boxofficemojo.com/movies/?page=weekly&id=attack.htm,235607,55,782816,0,4,2013
July 12-18 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,210702,113,21145362,0,12,2013
July 12-18 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,199242,64,1468587,0,8,2013
July 12-18 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,157092,22,521242,0,3,2013
July 12-18 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,152214,11,39175091,0,174,2013
July 12-18 2013,The East,http://www.boxofficemojo.com/movies/?page=weekly&id=east.htm,141616,67,2173868,0,7,2013
July 12-18 2013,Scary Movie 5,http://www.boxofficemojo.com/movies/?page=weekly&id=scarymovie5.htm,133626,33,32011724,20,14,2013
July 12-18 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,120243,57,3819476,0,9,2013
July 12-18 2013,Pain and Gain,http://www.boxofficemojo.com/movies/?page=weekly&id=painandgain.htm,118308,150,49706458,26,12,2013
July 12-18 2013,The Kings of Summer,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsofsummer.htm,116313,56,1251108,0,7,2013
July 12-18 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,114793,55,57010842,40,22,2013
July 12-18 2013,Lootera,http://www.boxofficemojo.com/movies/?page=weekly&id=lootera.htm,109927,100,581813,0,2,2013
July 12-18 2013,42,http://www.boxofficemojo.com/movies/?page=weekly&id=42.htm,100986,105,94968027,40,14,2013
July 12-18 2013,A Hijacking,http://www.boxofficemojo.com/movies/?page=weekly&id=ahijacking.htm,79718,32,304316,0,4,2013
July 12-18 2013,The Hunt,http://www.boxofficemojo.com/movies/?page=weekly&id=hunt2013.htm,67329,4,67329,0,1,2013
July 12-18 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,62551,2,88306150,0,587,2013
July 12-18 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,60207,16,371229,0,7,2013
July 12-18 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,58620,35,1526196,0,11,2013
July 12-18 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,47068,6,31869123,0,231,2013
July 12-18 2013,Crystal Fairy,http://www.boxofficemojo.com/movies/?page=weekly&id=crystalfairy.htm,41333,2,41333,0,1,2013
July 12-18 2013,Killing Season,http://www.boxofficemojo.com/movies/?page=weekly&id=killingseason.htm,39881,12,39881,0,1,2013
July 12-18 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,36802,28,1495207,0,10,2013
July 12-18 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,34115,13,22989534,0,119,2013
July 12-18 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,33823,21,1457080,0,12,2013
July 12-18 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,33748,3,134596,0,3,2013
July 12-18 2013,Still Mine,http://www.boxofficemojo.com/movies/?page=weekly&id=stillmine.htm,29239,4,459240,0,11,2013
July 12-18 2013,G.I. Joe: Retaliation,http://www.boxofficemojo.com/movies/?page=weekly&id=gijoe2.htm,28819,41,122523060,130,16,2013
July 12-18 2013,Storm Surfers 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=stormsurfers.htm,26775,6,73935,0,12,2013
July 12-18 2013,Big Star: Nothing Can Hurt Me,http://www.boxofficemojo.com/movies/?page=weekly&id=bigstar.htm,22123,7,49748,0,2,2013
July 12-18 2013,Oz The Great and Powerful,http://www.boxofficemojo.com/movies/?page=weekly&id=oz.htm,21372,43,234911825,215,19,2013
July 12-18 2013,Byzantium,http://www.boxofficemojo.com/movies/?page=weekly&id=byzantium.htm,20006,13,71232,0,3,2013
July 12-18 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,19748,3,45708758,0,385,2013
