weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
February 22-28 2013,Identity Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=identitythief.htm,18124575,3222,97727105,35,3,2013
February 22-28 2013,Snitch,http://www.boxofficemojo.com/movies/?page=weekly&id=snitch.htm,16710339,2511,16710339,0,1,2013
February 22-28 2013,Safe Haven,http://www.boxofficemojo.com/movies/?page=weekly&id=safehaven.htm,13331839,3223,50793483,28,2,2013
February 22-28 2013,A Good Day to Die Hard,http://www.boxofficemojo.com/movies/?page=weekly&id=diehard5.htm,13321777,3555,55124041,92,2,2013
February 22-28 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,12356388,3353,36487050,40,2,2013
February 22-28 2013,Dark Skies,http://www.boxofficemojo.com/movies/?page=weekly&id=darkskies.htm,9896687,2313,9896687,3.5,1,2013
February 22-28 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,8154493,2012,109579639,21,15,2013
February 22-28 2013,Warm Bodies,http://www.boxofficemojo.com/movies/?page=weekly&id=warmbodies.htm,5941621,2644,59359674,35,4,2013
February 22-28 2013,Beautiful Creatures (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=beautifulcreatures13.htm,4644169,2950,17606434,60,2,2013
February 22-28 2013,Side Effects (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=bitterpill.htm,4581793,2070,26324309,0,3,2013
February 22-28 2013,Zero Dark Thirty,http://www.boxofficemojo.com/movies/?page=weekly&id=binladen.htm,2965091,1197,92274082,40,10,2013
February 22-28 2013,Argo,http://www.boxofficemojo.com/movies/?page=weekly&id=argo.htm,2730048,802,130556385,44.5,20,2013
February 22-28 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,2723256,572,114643016,120,14,2013
February 22-28 2013,Hansel and Gretel: Witch Hunters,http://www.boxofficemojo.com/movies/?page=weekly&id=hanselandgretelwitchhunters.htm,2277363,1425,53537917,50,5,2013
February 22-28 2013,Lincoln,http://www.boxofficemojo.com/movies/?page=weekly&id=lincoln.htm,1963566,875,179086056,65,16,2013
February 22-28 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,1680726,356,9399790,0,7,2013
February 22-28 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,1480232,659,159292007,100,9,2013
February 22-28 2013,Mama,http://www.boxofficemojo.com/movies/?page=weekly&id=mama.htm,1476280,1163,70532950,15,6,2013
February 22-28 2013,Les Miserables (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=lesmiserables2012.htm,997745,462,147059610,61,9,2013
February 22-28 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,968423,328,5399479,8.9,10,2013
February 22-28 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,786165,402,186816706,165,17,2013
February 22-28 2013,The Hobbit: An Unexpected Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=hobbit.htm,733096,388,301134992,0,11,2013
February 22-28 2013,Kai Po Che,http://www.boxofficemojo.com/movies/?page=weekly&id=kaipoche.htm,618328,110,618328,0,1,2013
February 22-28 2013,Bless Me Ultima,http://www.boxofficemojo.com/movies/?page=weekly&id=blessmeultima.htm,601796,263,1087022,0,1,2013
February 22-28 2013,Rise of the Guardians,http://www.boxofficemojo.com/movies/?page=weekly&id=guardians.htm,449603,305,102096550,145,14,2013
February 22-28 2013,The Impossible,http://www.boxofficemojo.com/movies/?page=weekly&id=impossible.htm,399344,273,18162827,0,10,2013
February 22-28 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,376678,381,75852461,25,9,2013
February 22-28 2013,2013 Oscar Nominated Short Films,http://www.boxofficemojo.com/movies/?page=weekly&id=2013oscar.htm,331128,246,1988107,0,4,2013
February 22-28 2013,A Haunted House,http://www.boxofficemojo.com/movies/?page=weekly&id=hauntedhouse.htm,278841,302,39940545,2.5,7,2013
February 22-28 2013,The Twilight Saga: Breaking Dawn Part 2,http://www.boxofficemojo.com/movies/?page=weekly&id=breakingdawn2.htm,274497,223,292184928,120,15,2013
February 22-28 2013,Beasts of the Southern Wild,http://www.boxofficemojo.com/movies/?page=weekly&id=beastsofthesouthernwild.htm,258721,73,12617231,0,35,2013
February 22-28 2013,Gangster Squad,http://www.boxofficemojo.com/movies/?page=weekly&id=gangstersquad.htm,206102,202,45661165,60,7,2013
February 22-28 2013,Skyfall,http://www.boxofficemojo.com/movies/?page=weekly&id=bond23.htm,200492,184,304221709,200,16,2013
February 22-28 2013,The Guilt Trip,http://www.boxofficemojo.com/movies/?page=weekly&id=mymotherscurse.htm,193615,186,37017679,40,10,2013
February 22-28 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,183278,19,430118,0,4,2013
February 22-28 2013,Parker,http://www.boxofficemojo.com/movies/?page=weekly&id=parker.htm,175117,212,17417887,35,5,2013
February 22-28 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,107514,23,36255366,0,154,2013
February 22-28 2013,Hyde Park on Hudson,http://www.boxofficemojo.com/movies/?page=weekly&id=hydepark.htm,101890,65,6164975,0,12,2013
February 22-28 2013,Jack Reacher,http://www.boxofficemojo.com/movies/?page=weekly&id=oneshot.htm,96941,100,79492413,60,10,2013
February 22-28 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,94749,6,207031,0,2,2013
February 22-28 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,84709,52,11415829,0,45,2013
February 22-28 2013,The Last Stand,http://www.boxofficemojo.com/movies/?page=weekly&id=laststand.htm,79294,114,12050299,45,6,2013
February 22-28 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,76858,32,485806,0,8,2013
February 22-28 2013,Broken City,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencity.htm,73405,98,19607423,35,6,2013
February 22-28 2013,This Is 40,http://www.boxofficemojo.com/movies/?page=weekly&id=apatow.htm,69090,96,67544505,35,10,2013
February 22-28 2013,Happy People: A Year in the Taiga,http://www.boxofficemojo.com/movies/?page=weekly&id=happypeople.htm,55125,16,125876,0,5,2013
February 22-28 2013,Stand Up Guys,http://www.boxofficemojo.com/movies/?page=weekly&id=standupguys.htm,55055,41,3283684,0,4,2013
February 22-28 2013,Bullet to the Head,http://www.boxofficemojo.com/movies/?page=weekly&id=bullettothehead.htm,55019,105,9413471,0,4,2013
February 22-28 2013,A Royal Affair,http://www.boxofficemojo.com/movies/?page=weekly&id=aroyalaffair.htm,54555,25,1349016,0,16,2013
February 22-28 2013,The Master,http://www.boxofficemojo.com/movies/?page=weekly&id=themaster.htm,48088,20,16354151,0,24,2013
February 22-28 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,47207,30,3336913,0,31,2013
February 22-28 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,43375,30,22061428,0,99,2013
February 22-28 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,41340,4,87240046,0,567,2013
February 22-28 2013,Monsters, Inc. (3D),http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc3d.htm,40907,45,33323434,0,10,2013
February 22-28 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,38285,0,38285,0,-,2013
February 22-28 2013,Like Someone in Love,http://www.boxofficemojo.com/movies/?page=weekly&id=likesomeoneinlove.htm,34806,9,68940,0,2,2013
