weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
August 30-September 5 2013,Afternoon Delight,http://www.boxofficemojo.com/movies/?page=weekly&id=afternoondelight.htm,38583,2,38583,0,1,2013
August 30-September 5 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,35055,3,88721109,0,594,2013
August 30-September 5 2013,You Will Be My Son,http://www.boxofficemojo.com/movies/?page=weekly&id=youwillbemyson.htm,33962,6,88800,0,3,2013
August 30-September 5 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,27509,23,155529,0,4,2013
August 30-September 5 2013,Una Noche,http://www.boxofficemojo.com/movies/?page=weekly&id=unanoche.htm,27410,4,54679,0,2,2013
August 30-September 5 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,26861,18,8057275,0,15,2013
August 30-September 5 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,26193,13,13490596,0,72,2013
August 30-September 5 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,25967,12,140740,0,5,2013
August 30-September 5 2013,Still Mine,http://www.boxofficemojo.com/movies/?page=weekly&id=stillmine.htm,24579,15,1021549,0,18,2013
August 30-September 5 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,24190,8,23197081,0,126,2013
August 30-September 5 2013,The Internship,http://www.boxofficemojo.com/movies/?page=weekly&id=internship.htm,22356,20,44649370,58,13,2013
August 30-September 5 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,20494,16,386638,0,7,2013
August 30-September 5 2013,The Hunt,http://www.boxofficemojo.com/movies/?page=weekly&id=hunt2013.htm,20099,11,574139,0,8,2013
August 30-September 5 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,17248,9,45880219,0,392,2013
August 30-September 5 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,16723,8,640424,0,14,2013
August 30-September 5 2013,The Artist and the Model,http://www.boxofficemojo.com/movies/?page=weekly&id=artistandthemodel.htm,16277,9,95883,0,5,2013
August 30-September 5 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,15669,5,4059171,0,16,2013
August 30-September 5 2013,I Declare War,http://www.boxofficemojo.com/movies/?page=weekly&id=ideclarewar.htm,12934,14,12934,0,1,2013
August 30-September 5 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,12822,7,32171341,0,238,2013
August 30-September 5 2013,Drug War,http://www.boxofficemojo.com/movies/?page=weekly&id=drugwar.htm,12405,7,112924,0,6,2013
August 30-September 5 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,11858,11,1329196,0,10,2013
August 30-September 5 2013,Unfinished Song,http://www.boxofficemojo.com/movies/?page=weekly&id=unfinishedsong.htm,10531,17,1636519,0,11,2013
August 30-September 5 2013,The Servant (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=servant2013.htm,10407,2,34426,0,6,2013
August 30-September 5 2013,Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=muchado13.htm,9888,13,4272093,0,13,2013
August 30-September 5 2013,Our Nixon,http://www.boxofficemojo.com/movies/?page=weekly&id=ournixon.htm,9276,3,9276,0,1,2013
August 30-September 5 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,9255,5,68917,0,3,2013
August 30-September 5 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,8995,4,119382,0,18,2013
August 30-September 5 2013,Lovelace,http://www.boxofficemojo.com/movies/?page=weekly&id=lovelace.htm,8101,5,356582,0,4,2013
August 30-September 5 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,6940,3,1615922,0,18,2013
August 30-September 5 2013,Crystal Fairy,http://www.boxofficemojo.com/movies/?page=weekly&id=crystalfairy.htm,5140,9,189380,0,8,2013
August 30-September 5 2013,Savannah,http://www.boxofficemojo.com/movies/?page=weekly&id=savannah.htm,5077,5,26727,0,2,2013
August 30-September 5 2013,A Hijacking,http://www.boxofficemojo.com/movies/?page=weekly&id=ahijacking.htm,4988,5,402429,0,11,2013
August 30-September 5 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,4347,7,1761542,0,15,2013
August 30-September 5 2013,The Anonymous People,http://www.boxofficemojo.com/movies/?page=weekly&id=anonymouspeople.htm,3930,3,19780,0,3,2013
August 30-September 5 2013,American Made Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=americanmademovie.htm,3718,2,37926,0,1,2013
August 30-September 5 2013,Underdogs,http://www.boxofficemojo.com/movies/?page=weekly&id=underdogs.htm,3699,1,34307,0,3,2013
August 30-September 5 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,3642,1,8762,0,2,2013
August 30-September 5 2013,The Bling Ring,http://www.boxofficemojo.com/movies/?page=weekly&id=blingring.htm,3545,5,5838322,0,12,2013
August 30-September 5 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,3544,2,18212460,0,723,2013
August 30-September 5 2013,Only God Forgives,http://www.boxofficemojo.com/movies/?page=weekly&id=onlygodforgives.htm,3323,3,779188,0,7,2013
August 30-September 5 2013,Far Out Isn't Far Enough: The Tomi Ungerer Story,http://www.boxofficemojo.com/movies/?page=weekly&id=faroutisntfarenough.htm,3289,2,30445,0,12,2013
August 30-September 5 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,3114,6,21588376,0,19,2013
August 30-September 5 2013,InchAllah (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=inchallah.htm,2907,2,9840,0,3,2013
August 30-September 5 2013,I Give It a Year,http://www.boxofficemojo.com/movies/?page=weekly&id=igiveitayear.htm,2875,4,24619,0,4,2013
August 30-September 5 2013,Last Flight of the Champion,http://www.boxofficemojo.com/movies/?page=weekly&id=lastflightofthechampion.htm,2597,15,2597,0,1,2013
August 30-September 5 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,2534,1,97785,0,24,2013
August 30-September 5 2013,Europa Report,http://www.boxofficemojo.com/movies/?page=weekly&id=europareport.htm,2197,3,115127,0,5,2013
August 30-September 5 2013,Approaching Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=approachingmidnight.htm,1777,6,1777,0,1,2013
August 30-September 5 2013,Spark: A Burning Man Story,http://www.boxofficemojo.com/movies/?page=weekly&id=spark2013.htm,1643,1,92240,0,3,2013
August 30-September 5 2013,Paradise: Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=paradisefaith.htm,1611,2,5131,0,2,2013
August 30-September 5 2013,InSpectres,http://www.boxofficemojo.com/movies/?page=weekly&id=inspectres.htm,1381,1,1381,0,-,2013
August 30-September 5 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,1367,1,111568,0,20,2013
August 30-September 5 2013,Whensday,http://www.boxofficemojo.com/movies/?page=weekly&id=whensday.htm,1064,1,17065,0,4,2013
August 30-September 5 2013,La Maison De La Radio,http://www.boxofficemojo.com/movies/?page=weekly&id=lamaisondelaradio.htm,1038,1,1038,0,-,2013
August 30-September 5 2013,The Canyons,http://www.boxofficemojo.com/movies/?page=weekly&id=canyons.htm,970,1,51135,0,5,2013
August 30-September 5 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,946,4,1585836,0,17,2013
August 30-September 5 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,915,1,68059,0,19,2013
August 30-September 5 2013,Smash & Grab: The Story of the Pink Panthers,http://www.boxofficemojo.com/movies/?page=weekly&id=smashandgrab.htm,807,2,18938,0,5,2013
August 30-September 5 2013,Evocateur: The Morton Downey Jr. Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=evocateur.htm,678,1,19740,0,13,2013
August 30-September 5 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,676,1,68529,0,12,2013
August 30-September 5 2013,A Band Called Death,http://www.boxofficemojo.com/movies/?page=weekly&id=abandcalleddeath.htm,675,2,123920,0,10,2013
August 30-September 5 2013,Computer Chess,http://www.boxofficemojo.com/movies/?page=weekly&id=computerchess.htm,672,1,92733,0,7,2013
August 30-September 5 2013,Girl Most Likely,http://www.boxofficemojo.com/movies/?page=weekly&id=girlmostlikely.htm,615,1,1377630,0,7,2013
August 30-September 5 2013,100 Bloody Acres,http://www.boxofficemojo.com/movies/?page=weekly&id=100bloodyacres.htm,416,1,6388,0,7,2013
August 30-September 5 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,254,2,5023,0,7,2013
August 30-September 5 2013,Big Star: Nothing Can Hurt Me,http://www.boxofficemojo.com/movies/?page=weekly&id=bigstar.htm,200,1,101726,0,9,2013
August 30-September 5 2013,Blue Exorcist The Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=blueexorcist.htm,168,1,18152,0,3,2013
August 30-September 5 2013,Magnificent Desolation (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=magnificentdesolationimax.htm,24,1,31128100,0,354,2013
