weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
June 7-13 2013,Post Tenebras Lux,http://www.boxofficemojo.com/movies/?page=weekly&id=posttenebraslux.htm,12182,6,34921,0,6,2013
June 7-13 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,12036,4,68925,0,6,2013
June 7-13 2013,No Place on Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=noplaceonearth.htm,11730,4,179482,0,10,2013
June 7-13 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,10757,3,956110,0,18,2013
June 7-13 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,10067,7,106769,0,8,2013
June 7-13 2013,You Ain't Seen Nothin' Yet,http://www.boxofficemojo.com/movies/?page=weekly&id=youaintseennothinyet.htm,9162,2,9162,0,1,2013
June 7-13 2013,The English Teacher,http://www.boxofficemojo.com/movies/?page=weekly&id=englishteacher.htm,9144,3,44900,0,4,2013
June 7-13 2013,Nostalghia,http://www.boxofficemojo.com/movies/?page=weekly&id=nostalghia.htm,9089,1,18846,0,2,2013
June 7-13 2013,The Prey,http://www.boxofficemojo.com/movies/?page=weekly&id=prey.htm,9032,5,9032,0,1,2013
June 7-13 2013,Hello Herman,http://www.boxofficemojo.com/movies/?page=weekly&id=helloherman.htm,8437,15,8437,0,1,2013
June 7-13 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,8370,4,18136904,0,711,2013
June 7-13 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,7783,10,996365,0,13,2013
June 7-13 2013,Becoming Traviata,http://www.boxofficemojo.com/movies/?page=weekly&id=becomingtraviata.htm,7659,7,39391,0,4,2013
June 7-13 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,7210,14,2340542,0,17,2013
June 7-13 2013,To The Wonder,http://www.boxofficemojo.com/movies/?page=weekly&id=tothewonder.htm,6898,12,568323,0,9,2013
June 7-13 2013,One Track Heart: The Story of Krishna Das,http://www.boxofficemojo.com/movies/?page=weekly&id=onetrackheart.htm,6888,2,46571,0,5,2013
June 7-13 2013,Midnight's Children,http://www.boxofficemojo.com/movies/?page=weekly&id=midnightschildren.htm,6403,6,164449,0,7,2013
June 7-13 2013,Evocateur: The Morton Downey Jr. Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=evocateur.htm,5884,5,5884,0,1,2013
June 7-13 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,5482,3,43214,0,7,2013
June 7-13 2013,Upstream Color,http://www.boxofficemojo.com/movies/?page=weekly&id=upstreamcolor.htm,5076,4,442318,0,10,2013
June 7-13 2013,In the House,http://www.boxofficemojo.com/movies/?page=weekly&id=inthehouse.htm,5017,9,389757,0,8,2013
June 7-13 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,4478,6,339560,0,15,2013
June 7-13 2013,Home Run,http://www.boxofficemojo.com/movies/?page=weekly&id=homerun.htm,4306,5,2861020,0,8,2013
June 7-13 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,3425,4,3683178,0,46,2013
June 7-13 2013,The Wall (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=wall2013.htm,3288,1,7214,0,2,2013
June 7-13 2013,The History of Future Folk,http://www.boxofficemojo.com/movies/?page=weekly&id=historyoffuturefolk.htm,3167,1,9740,0,2,2013
June 7-13 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,2306,1,2306,0,-,2013
June 7-13 2013,Neighboring Sounds,http://www.boxofficemojo.com/movies/?page=weekly&id=neighboringsounds.htm,2282,1,60255,0,34,2013
June 7-13 2013,Emperor,http://www.boxofficemojo.com/movies/?page=weekly&id=emperor.htm,2279,5,3346265,0,14,2013
June 7-13 2013,Camp (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=camp2013.htm,2219,1,319351,0,16,2013
June 7-13 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,2166,4,2408137,0,19,2013
June 7-13 2013,Augustine,http://www.boxofficemojo.com/movies/?page=weekly&id=augustine.htm,2093,2,46426,0,4,2013
June 7-13 2013,Axe Giant: The Wrath of Paul Bunyan,http://www.boxofficemojo.com/movies/?page=weekly&id=axegiant.htm,1917,3,3287,0,2,2013
June 7-13 2013,Tai Chi Hero,http://www.boxofficemojo.com/movies/?page=weekly&id=taichihero.htm,1796,2,33593,0,7,2013
June 7-13 2013,Pieta,http://www.boxofficemojo.com/movies/?page=weekly&id=pieta.htm,1598,2,20868,0,4,2013
June 7-13 2013,Bert Stern: Original Mad Man,http://www.boxofficemojo.com/movies/?page=weekly&id=bertstern.htm,1324,4,33541,0,10,2013
June 7-13 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,1312,1,416624,0,19,2013
June 7-13 2013,Venus and Serena,http://www.boxofficemojo.com/movies/?page=weekly&id=venusandserena.htm,1118,2,46657,0,5,2013
June 7-13 2013,Dead Man's Burden,http://www.boxofficemojo.com/movies/?page=weekly&id=deadmansburden.htm,788,1,29462,0,6,2013
June 7-13 2013,Kings Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsfaith.htm,750,1,76156,0,7,2013
June 7-13 2013,Elemental,http://www.boxofficemojo.com/movies/?page=weekly&id=elemental.htm,697,1,9426,0,4,2013
June 7-13 2013,Happy People: A Year in the Taiga,http://www.boxofficemojo.com/movies/?page=weekly&id=happypeople.htm,681,2,338987,0,19,2013
June 7-13 2013,Nothing But a Man (2012 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=nothingbutaman2012.htm,616,1,11702,0,14,2013
June 7-13 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,585,1,4152,0,2,2013
June 7-13 2013,The Devil, Probably (2012 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=devilprobably2012.htm,571,1,26210,0,37,2013
June 7-13 2013,Syrup,http://www.boxofficemojo.com/movies/?page=weekly&id=syrup.htm,378,1,378,0,1,2013
June 7-13 2013,Herman's House,http://www.boxofficemojo.com/movies/?page=weekly&id=hermanshouse.htm,301,2,4956,0,5,2013
June 7-13 2013,Paradise: Love,http://www.boxofficemojo.com/movies/?page=weekly&id=paradiselove.htm,266,1,22257,0,7,2013
June 7-13 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,215,2,76164,0,19,2013
June 7-13 2013,White Elephant,http://www.boxofficemojo.com/movies/?page=weekly&id=whiteelephant.htm,63,1,8884,0,7,2013
