weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
June 14-20 2013,Man of Steel,http://www.boxofficemojo.com/movies/?page=weekly&id=superman2012.htm,156728823,4207,168790947,225,1,2013
June 14-20 2013,This is the End,http://www.boxofficemojo.com/movies/?page=weekly&id=rogenhilluntitled.htm,32483389,3055,44791524,32,1,2013
June 14-20 2013,Now You See Me,http://www.boxofficemojo.com/movies/?page=weekly&id=nowyouseeme.htm,16891533,3082,86580976,75,3,2013
June 14-20 2013,Fast & Furious 6,http://www.boxofficemojo.com/movies/?page=weekly&id=fast6.htm,13546845,3375,223687470,160,4,2013
June 14-20 2013,The Purge,http://www.boxofficemojo.com/movies/?page=weekly&id=purge.htm,12371595,2591,56016445,3,2,2013
June 14-20 2013,The Internship,http://www.boxofficemojo.com/movies/?page=weekly&id=internship.htm,10988144,3399,34939505,58,2,2013
June 14-20 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,9826502,3151,99255125,100,4,2013
June 14-20 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,8780222,2331,213610916,190,5,2013
June 14-20 2013,After Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=1000ae.htm,5978194,2432,56442209,130,3,2013
June 14-20 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,4242983,1649,400945222,200,7,2013
June 14-20 2013,The Hangover Part III,http://www.boxofficemojo.com/movies/?page=weekly&id=hangover3.htm,4045916,1901,109296468,103,4,2013
June 14-20 2013,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=greatgatsby2012.htm,2694562,1175,140998103,105,6,2013
June 14-20 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,2045394,897,3717643,0,4,2013
June 14-20 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,981528,368,183062625,135,13,2013
June 14-20 2013,42,http://www.boxofficemojo.com/movies/?page=weekly&id=42.htm,850938,444,93946306,40,10,2013
June 14-20 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,819653,405,19895315,0,8,2013
June 14-20 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,456320,213,3037459,0,5,2013
June 14-20 2013,Oz The Great and Powerful,http://www.boxofficemojo.com/movies/?page=weekly&id=oz.htm,429894,259,234362431,215,15,2013
June 14-20 2013,Yeh Jawaani Hai Deewani,http://www.boxofficemojo.com/movies/?page=weekly&id=yeijawaanihaideewani.htm,422277,161,3505513,0,3,2013
June 14-20 2013,The East,http://www.boxofficemojo.com/movies/?page=weekly&id=east.htm,421636,115,842941,0,3,2013
June 14-20 2013,The Bling Ring,http://www.boxofficemojo.com/movies/?page=weekly&id=blingring.htm,341241,5,341241,0,1,2013
June 14-20 2013,Barbara,http://www.boxofficemojo.com/movies/?page=weekly&id=barbara.htm,311707,0,312000,0,-,2013
June 14-20 2013,Oblivion,http://www.boxofficemojo.com/movies/?page=weekly&id=oblivion.htm,290345,258,88885055,120,9,2013
June 14-20 2013,Olympus Has Fallen,http://www.boxofficemojo.com/movies/?page=weekly&id=olympushasfallen.htm,248010,201,98466395,70,13,2013
June 14-20 2013,Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=muchado13.htm,245561,23,472594,0,2,2013
June 14-20 2013,The Kings of Summer,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsofsummer.htm,238754,63,630608,0,3,2013
June 14-20 2013,G.I. Joe: Retaliation,http://www.boxofficemojo.com/movies/?page=weekly&id=gijoe2.htm,174574,170,122172501,130,12,2013
June 14-20 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,155018,72,1223827,0,7,2013
June 14-20 2013,Scary Movie 5,http://www.boxofficemojo.com/movies/?page=weekly&id=scarymovie5.htm,147427,141,31590684,20,10,2013
June 14-20 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,147068,18,38537148,0,170,2013
June 14-20 2013,The Big Wedding,http://www.boxofficemojo.com/movies/?page=weekly&id=bigwedding.htm,144263,165,21541167,35,8,2013
June 14-20 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,136561,18,443139,0,4,2013
June 14-20 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,128343,63,1289144,0,6,2013
June 14-20 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,120428,70,1255915,0,8,2013
June 14-20 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,111517,151,56740864,40,18,2013
June 14-20 2013,Fukrey,http://www.boxofficemojo.com/movies/?page=weekly&id=fukrey.htm,104830,57,104830,0,1,2013
June 14-20 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,84727,3,84727,0,1,2013
June 14-20 2013,Somm,http://www.boxofficemojo.com/movies/?page=weekly&id=somm.htm,79784,0,79784,0,-,2013
June 14-20 2013,What Maisie Knew,http://www.boxofficemojo.com/movies/?page=weekly&id=whatmaisieknew.htm,78955,51,925966,0,7,2013
