weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
February 1-7 2013,Warm Bodies,http://www.boxofficemojo.com/movies/?page=weekly&id=warmbodies.htm,25125082,3009,25125082,35,1,2013
February 1-7 2013,Hansel and Gretel: Witch Hunters,http://www.boxofficemojo.com/movies/?page=weekly&id=hanselandgretelwitchhunters.htm,12830059,3375,38082853,50,2,2013
February 1-7 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,10829681,2809,83094239,21,12,2013
February 1-7 2013,Mama,http://www.boxofficemojo.com/movies/?page=weekly&id=mama.htm,8190045,2781,59722145,15,3,2013
February 1-7 2013,Zero Dark Thirty,http://www.boxofficemojo.com/movies/?page=weekly&id=binladen.htm,7063040,2871,79560590,40,7,2013
February 1-7 2013,Bullet to the Head,http://www.boxofficemojo.com/movies/?page=weekly&id=bullettothehead.htm,6191022,2404,6191022,0,1,2013
February 1-7 2013,Parker,http://www.boxofficemojo.com/movies/?page=weekly&id=parker.htm,4755771,2238,13980653,35,2,2013
February 1-7 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,4272943,1777,152213132,100,6,2013
February 1-7 2013,Lincoln,http://www.boxofficemojo.com/movies/?page=weekly&id=lincoln.htm,3372951,1756,171747469,65,13,2013
February 1-7 2013,Les Miserables (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=lesmiserables2012.htm,3344910,1848,142428155,61,6,2013
February 1-7 2013,Argo,http://www.boxofficemojo.com/movies/?page=weekly&id=argo.htm,2890798,935,121233613,44.5,17,2013
February 1-7 2013,Gangster Squad,http://www.boxofficemojo.com/movies/?page=weekly&id=gangstersquad.htm,2684782,1625,43933840,60,4,2013
February 1-7 2013,The Hobbit: An Unexpected Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=hobbit.htm,2572532,1300,296865052,0,8,2013
February 1-7 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,2550774,902,106784505,120,11,2013
February 1-7 2013,Movie 43,http://www.boxofficemojo.com/movies/?page=weekly&id=movie43.htm,2323189,2023,8381463,6,2,2013
February 1-7 2013,Stand Up Guys,http://www.boxofficemojo.com/movies/?page=weekly&id=standupguys.htm,2119764,659,2119764,0,1,2013
February 1-7 2013,Broken City,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencity.htm,2069374,1786,18743464,35,3,2013
February 1-7 2013,A Haunted House,http://www.boxofficemojo.com/movies/?page=weekly&id=hauntedhouse.htm,1986490,1501,38220393,2.5,4,2013
February 1-7 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,1860666,1480,73272490,25,6,2013
February 1-7 2013,The Impossible,http://www.boxofficemojo.com/movies/?page=weekly&id=impossible.htm,1802113,765,15710744,0,7,2013
February 1-7 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,1769314,202,4059487,0,4,2013
February 1-7 2013,Skyfall,http://www.boxofficemojo.com/movies/?page=weekly&id=bond23.htm,729328,425,303025906,200,13,2013
February 1-7 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,719073,660,183348715,165,14,2013
February 1-7 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,652018,94,2642878,8.9,7,2013
February 1-7 2013,2013 Oscar Nominated Short Films,http://www.boxofficemojo.com/movies/?page=weekly&id=2013oscar.htm,537003,105,537003,0,1,2013
February 1-7 2013,This Is 40,http://www.boxofficemojo.com/movies/?page=weekly&id=apatow.htm,509140,373,67061015,35,7,2013
February 1-7 2013,Jack Reacher,http://www.boxofficemojo.com/movies/?page=weekly&id=oneshot.htm,454846,450,78881241,60,7,2013
February 1-7 2013,The Last Stand,http://www.boxofficemojo.com/movies/?page=weekly&id=laststand.htm,377766,689,11811408,45,3,2013
February 1-7 2013,Race 2,http://www.boxofficemojo.com/movies/?page=weekly&id=race2.htm,356351,139,1442933,0,2,2013
