weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
July 19-25 2013,The Conjuring,http://www.boxofficemojo.com/movies/?page=weekly&id=conjuring.htm,61736628,2903,61736628,20,1,2013
July 19-25 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,39288550,3820,290388585,76,3,2013
July 19-25 2013,Turbo,http://www.boxofficemojo.com/movies/?page=weekly&id=turbo.htm,32740239,3806,42442998,135,1,2013
July 19-25 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,30647895,3491,90163771,80,2,2013
July 19-25 2013,Red 2,http://www.boxofficemojo.com/movies/?page=weekly&id=red2.htm,25674356,3016,25674356,84,1,2013
July 19-25 2013,Pacific Rim,http://www.boxofficemojo.com/movies/?page=weekly&id=pacificrim.htm,24205812,3285,76486104,190,2,2013
July 19-25 2013,R.I.P.D.,http://www.boxofficemojo.com/movies/?page=weekly&id=ripd.htm,18494980,2852,18494980,130,1,2013
July 19-25 2013,The Heat,http://www.boxofficemojo.com/movies/?page=weekly&id=bullockmccarthy.htm,14427308,2689,134394744,43,4,2013
July 19-25 2013,Monsters University,http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc2.htm,8619934,2186,252612188,0,5,2013
July 19-25 2013,World War Z,http://www.boxofficemojo.com/movies/?page=weekly&id=worldwarz.htm,8118479,2066,189859546,190,5,2013
July 19-25 2013,The Lone Ranger,http://www.boxofficemojo.com/movies/?page=weekly&id=loneranger.htm,6725770,2273,83637013,215,3,2013
July 19-25 2013,White House Down,http://www.boxofficemojo.com/movies/?page=weekly&id=whitehousedown.htm,3672140,1454,69724769,150,4,2013
July 19-25 2013,The Way, Way Back,http://www.boxofficemojo.com/movies/?page=weekly&id=waywayback.htm,3239171,304,5631441,0,3,2013
July 19-25 2013,Man of Steel,http://www.boxofficemojo.com/movies/?page=weekly&id=superman2012.htm,2877185,1050,286058272,225,6,2013
July 19-25 2013,Kevin Hart: Let Me Explain,http://www.boxofficemojo.com/movies/?page=weekly&id=kevinhart2013.htm,2840130,748,30752930,0,3,2013
July 19-25 2013,This is the End,http://www.boxofficemojo.com/movies/?page=weekly&id=rogenhilluntitled.htm,1864193,622,95114285,32,6,2013
July 19-25 2013,Fruitvale Station,http://www.boxofficemojo.com/movies/?page=weekly&id=fruitvale.htm,1090103,34,1682316,0,2,2013
July 19-25 2013,Girl Most Likely,http://www.boxofficemojo.com/movies/?page=weekly&id=girlmostlikely.htm,1025114,351,1025114,0,1,2013
July 19-25 2013,Now You See Me,http://www.boxofficemojo.com/movies/?page=weekly&id=nowyouseeme.htm,718975,333,114693591,75,8,2013
July 19-25 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,662018,319,105876590,100,9,2013
July 19-25 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,619040,250,225352743,190,10,2013
July 19-25 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,604265,135,2632251,0,6,2013
July 19-25 2013,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=greatgatsby2012.htm,558451,302,143888405,105,11,2013
July 19-25 2013,Fast & Furious 6,http://www.boxofficemojo.com/movies/?page=weekly&id=fast6.htm,504875,279,237303850,160,9,2013
July 19-25 2013,Only God Forgives,http://www.boxofficemojo.com/movies/?page=weekly&id=onlygodforgives.htm,458695,78,458695,0,1,2013
July 19-25 2013,Bhaag Milkha Bhaag,http://www.boxofficemojo.com/movies/?page=weekly&id=bhaagmilkhabhaag.htm,432669,96,1294456,0,2,2013
July 19-25 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,375273,212,186204796,135,18,2013
July 19-25 2013,The Internship,http://www.boxofficemojo.com/movies/?page=weekly&id=internship.htm,364797,203,43721597,58,7,2013
July 19-25 2013,After Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=1000ae.htm,321678,189,59880345,130,8,2013
July 19-25 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,263193,107,7486152,0,9,2013
July 19-25 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,252088,145,407241952,200,12,2013
July 19-25 2013,Unfinished Song,http://www.boxofficemojo.com/movies/?page=weekly&id=unfinishedsong.htm,238693,88,1152932,0,5,2013
July 19-25 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,235031,50,756273,0,4,2013
July 19-25 2013,Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=muchado13.htm,234940,95,3922143,0,7,2013
July 19-25 2013,The Purge,http://www.boxofficemojo.com/movies/?page=weekly&id=purge.htm,212935,156,64147870,3,7,2013
July 19-25 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,185565,15,39360656,0,175,2013
July 19-25 2013,The Hangover Part III,http://www.boxofficemojo.com/movies/?page=weekly&id=hangover3.htm,180277,202,111950512,103,9,2013
July 19-25 2013,The Attack,http://www.boxofficemojo.com/movies/?page=weekly&id=attack.htm,180266,47,963082,0,5,2013
July 19-25 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,149079,77,21294441,0,13,2013
July 19-25 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,135289,61,1603876,0,9,2013
July 19-25 2013,Blackfish,http://www.boxofficemojo.com/movies/?page=weekly&id=blackfish.htm,122713,5,122713,0,1,2013
July 19-25 2013,The Bling Ring,http://www.boxofficemojo.com/movies/?page=weekly&id=blingring.htm,118043,38,5676576,0,6,2013
July 19-25 2013,Still Mine,http://www.boxofficemojo.com/movies/?page=weekly&id=stillmine.htm,113455,18,572695,0,12,2013
July 19-25 2013,The Hunt,http://www.boxofficemojo.com/movies/?page=weekly&id=hunt2013.htm,85863,9,153192,0,2,2013
July 19-25 2013,Ramaiya Vastavaiya,http://www.boxofficemojo.com/movies/?page=weekly&id=ramaiyavastavaiya.htm,80108,67,80108,0,1,2013
July 19-25 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,79621,32,3899097,0,10,2013
July 19-25 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,69279,2,88375429,0,588,2013
July 19-25 2013,The Kings of Summer,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsofsummer.htm,64482,35,1315590,0,8,2013
July 19-25 2013,The Rooftop,http://www.boxofficemojo.com/movies/?page=weekly&id=rooftop.htm,61870,17,61870,0,1,2013
July 19-25 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,53547,17,13260946,0,66,2013
July 19-25 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,52665,7,31921788,0,232,2013
July 19-25 2013,42,http://www.boxofficemojo.com/movies/?page=weekly&id=42.htm,52186,85,95020213,40,15,2013
July 19-25 2013,The East,http://www.boxofficemojo.com/movies/?page=weekly&id=east.htm,51657,31,2225525,0,8,2013
July 19-25 2013,Pain and Gain,http://www.boxofficemojo.com/movies/?page=weekly&id=painandgain.htm,47059,70,49753517,26,13,2013
July 19-25 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,42344,2,42344,0,1,2013
July 19-25 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,41016,21,413270,0,8,2013
July 19-25 2013,Crystal Fairy,http://www.boxofficemojo.com/movies/?page=weekly&id=crystalfairy.htm,40505,9,81838,0,2,2013
July 19-25 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,39755,15,23029289,0,120,2013
July 19-25 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,39037,22,1534244,0,11,2013
July 19-25 2013,Copperhead,http://www.boxofficemojo.com/movies/?page=weekly&id=copperhead.htm,37301,36,158733,0,4,2013
July 19-25 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,37003,3,171599,0,4,2013
July 19-25 2013,A Hijacking,http://www.boxofficemojo.com/movies/?page=weekly&id=ahijacking.htm,31999,21,336315,0,5,2013
July 19-25 2013,Big Star: Nothing Can Hurt Me,http://www.boxofficemojo.com/movies/?page=weekly&id=bigstar.htm,27310,9,77058,0,3,2013
July 19-25 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,24066,18,1550262,0,12,2013
July 19-25 2013,Storm Surfers 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=stormsurfers.htm,22291,7,96226,0,13,2013
July 19-25 2013,The Company You Keep,http://www.boxofficemojo.com/movies/?page=weekly&id=companyyoukeep.htm,20586,9,5131183,0,16,2013
July 19-25 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,20095,3,45728853,0,386,2013
July 19-25 2013,Computer Chess,http://www.boxofficemojo.com/movies/?page=weekly&id=computerchess.htm,17247,2,24568,0,1,2013
July 19-25 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,16953,9,1474033,0,13,2013
July 19-25 2013,The Iceman (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=iceman2013.htm,12664,14,1964243,0,12,2013
July 19-25 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,11906,7,53813,0,6,2013
July 19-25 2013,Renoir,http://www.boxofficemojo.com/movies/?page=weekly&id=renoir.htm,11900,10,2216117,0,17,2013
July 19-25 2013,Dirty Wars,http://www.boxofficemojo.com/movies/?page=weekly&id=dirtywars.htm,11053,17,349224,0,7,2013
July 19-25 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,10388,18,124987023,120,35,2013
July 19-25 2013,One Track Heart: The Story of Krishna Das,http://www.boxofficemojo.com/movies/?page=weekly&id=onetrackheart.htm,9796,4,87606,0,11,2013
July 19-25 2013,Big Words,http://www.boxofficemojo.com/movies/?page=weekly&id=bigwords.htm,8965,2,8965,0,1,2013
July 19-25 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,8083,3,14189,0,2,2013
July 19-25 2013,Byzantium,http://www.boxofficemojo.com/movies/?page=weekly&id=byzantium.htm,7374,11,78606,0,4,2013
July 19-25 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,7114,2,138464,0,14,2013
July 19-25 2013,What Maisie Knew,http://www.boxofficemojo.com/movies/?page=weekly&id=whatmaisieknew.htm,7092,8,1060382,0,12,2013
July 19-25 2013,V/H/S/2,http://www.boxofficemojo.com/movies/?page=weekly&id=vhs2.htm,6626,11,19426,0,2,2013
July 19-25 2013,A Band Called Death,http://www.boxofficemojo.com/movies/?page=weekly&id=abandcalleddeath.htm,6090,6,107958,0,4,2013
July 19-25 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,5773,1,18178149,0,717,2013
July 19-25 2013,Augustine,http://www.boxofficemojo.com/movies/?page=weekly&id=augustine.htm,5356,5,96370,0,10,2013
