weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
May 10-16 2013,Snitch,http://www.boxofficemojo.com/movies/?page=weekly&id=snitch.htm,157999,188,42728379,0,12,2013
May 10-16 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,132173,13,37830937,0,165,2013
May 10-16 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,128609,254,55367846,40,13,2013
May 10-16 2013,The Call,http://www.boxofficemojo.com/movies/?page=weekly&id=call2013.htm,127591,121,51103994,13,9,2013
May 10-16 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,121873,22,262624,0,3,2013
May 10-16 2013,The Reluctant Fundamentalist,http://www.boxofficemojo.com/movies/?page=weekly&id=reluctantfundamentalist.htm,110573,46,281031,0,3,2013
May 10-16 2013,Admission,http://www.boxofficemojo.com/movies/?page=weekly&id=admission.htm,105972,156,17908510,13,8,2013
May 10-16 2013,In the House,http://www.boxofficemojo.com/movies/?page=weekly&id=inthehouse.htm,89049,34,250512,0,4,2013
May 10-16 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,86447,63,1230745,0,10,2013
May 10-16 2013,Filly Brown,http://www.boxofficemojo.com/movies/?page=weekly&id=fillybrown.htm,85639,92,2743428,2,4,2013
May 10-16 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,84583,52,12485756,0,56,2013
May 10-16 2013,Shootout at Wadala,http://www.boxofficemojo.com/movies/?page=weekly&id=shootoutatwadala.htm,79966,89,356795,0,2,2013
May 10-16 2013,At Any Price,http://www.boxofficemojo.com/movies/?page=weekly&id=atanyprice.htm,73852,50,147439,0,3,2013
May 10-16 2013,Scatter My Ashes at Bergdorf's,http://www.boxofficemojo.com/movies/?page=weekly&id=scattermyashes.htm,73548,23,136105,0,2,2013
May 10-16 2013,No One Lives,http://www.boxofficemojo.com/movies/?page=weekly&id=noonelives.htm,65807,53,65807,0,1,2013
May 10-16 2013,Safe Haven,http://www.boxofficemojo.com/movies/?page=weekly&id=safehaven.htm,61050,124,71297590,28,13,2013
May 10-16 2013,Aftershock,http://www.boxofficemojo.com/movies/?page=weekly&id=aftershock13.htm,58510,110,58510,0,1,2013
May 10-16 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,54861,70,124833363,120,25,2013
May 10-16 2013,Cinco De Mayo: La Batalla,http://www.boxofficemojo.com/movies/?page=weekly&id=cincodemayo.htm,54044,43,156413,0,2,2013
May 10-16 2013,Side Effects (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=bitterpill.htm,53709,108,32172757,0,14,2013
May 10-16 2013,The Angels' Share,http://www.boxofficemojo.com/movies/?page=weekly&id=angelsshare.htm,52236,38,232050,0,5,2013
May 10-16 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,51794,59,18174554,0,18,2013
May 10-16 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,45705,4,87817079,0,578,2013
May 10-16 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,45576,39,2259071,0,13,2013
May 10-16 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,43514,2,408373,0,1,2013
May 10-16 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,41801,37,909247,0,9,2013
May 10-16 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,40342,12,5228048,0,56,2013
May 10-16 2013,To The Wonder,http://www.boxofficemojo.com/movies/?page=weekly&id=tothewonder.htm,40101,40,523147,0,5,2013
May 10-16 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,39411,11,31540303,0,222,2013
May 10-16 2013,What Maisie Knew,http://www.boxofficemojo.com/movies/?page=weekly&id=whatmaisieknew.htm,38753,3,69905,0,2,2013
May 10-16 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,36168,30,22635603,0,110,2013
May 10-16 2013,Trance,http://www.boxofficemojo.com/movies/?page=weekly&id=trance.htm,35753,40,2282609,20,6,2013
May 10-16 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,34140,22,868293,0,9,2013
May 10-16 2013,Upstream Color,http://www.boxofficemojo.com/movies/?page=weekly&id=upstreamcolor.htm,32970,18,408547,0,6,2013
May 10-16 2013,Midnight's Children,http://www.boxofficemojo.com/movies/?page=weekly&id=midnightschildren.htm,31963,11,79259,0,3,2013
May 10-16 2013,A Good Day to Die Hard,http://www.boxofficemojo.com/movies/?page=weekly&id=diehard5.htm,25530,50,67330689,92,13,2013
May 10-16 2013,Something in the Air,http://www.boxofficemojo.com/movies/?page=weekly&id=somethingintheair.htm,23569,10,44571,0,2,2013
May 10-16 2013,Dark Skies,http://www.boxofficemojo.com/movies/?page=weekly&id=darkskies.htm,22334,29,17394648,3.5,12,2013
May 10-16 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,20711,19,2384599,0,15,2013
May 10-16 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,19943,16,14039668,5,9,2013
May 10-16 2013,21 and Over,http://www.boxofficemojo.com/movies/?page=weekly&id=21andover.htm,18768,37,25682380,13,11,2013
May 10-16 2013,Kings Faith,http://www.boxofficemojo.com/movies/?page=weekly&id=kingsfaith.htm,17586,14,62880,0,3,2013
May 10-16 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,16226,11,309898,0,11,2013
May 10-16 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,15851,8,656468,0,51,2013
May 10-16 2013,One Track Heart: The Story of Krishna Das,http://www.boxofficemojo.com/movies/?page=weekly&id=onetrackheart.htm,15445,1,17524,0,1,2013
May 10-16 2013,Venus and Serena,http://www.boxofficemojo.com/movies/?page=weekly&id=venusandserena.htm,14971,4,14971,0,1,2013
May 10-16 2013,Starbuck (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=starbuck.htm,12526,9,328094,0,8,2013
May 10-16 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,12176,29,77255837,25,20,2013
May 10-16 2013,No Place on Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=noplaceonearth.htm,11632,10,143770,0,6,2013
May 10-16 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,11405,7,889243,0,14,2013
May 10-16 2013,Sightseers,http://www.boxofficemojo.com/movies/?page=weekly&id=sightseers.htm,10936,2,10936,0,1,2013
May 10-16 2013,Blancanieves,http://www.boxofficemojo.com/movies/?page=weekly&id=blancanieves.htm,10559,12,240310,0,7,2013
May 10-16 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,9583,3,45567445,0,376,2013
May 10-16 2013,Room 237,http://www.boxofficemojo.com/movies/?page=weekly&id=room237.htm,9164,22,263411,0,7,2013
May 10-16 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,8739,6,31736,0,4,2013
May 10-16 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,8729,3,24806,0,2,2013
May 10-16 2013,Not Today,http://www.boxofficemojo.com/movies/?page=weekly&id=nottoday.htm,8610,5,162461,0,5,2013
May 10-16 2013,Post Tenebras Lux,http://www.boxofficemojo.com/movies/?page=weekly&id=posttenebraslux.htm,8589,1,20410,0,2,2013
May 10-16 2013,The Lords of Salem,http://www.boxofficemojo.com/movies/?page=weekly&id=lordsofsalem.htm,8315,15,1165882,1.5,4,2013
May 10-16 2013,Emperor,http://www.boxofficemojo.com/movies/?page=weekly&id=emperor.htm,8070,10,3322054,0,10,2013
May 10-16 2013,The Lost Medallion,http://www.boxofficemojo.com/movies/?page=weekly&id=lostmedallion.htm,8068,6,550000,0,-,2013
May 10-16 2013,Storm Surfers 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=stormsurfers.htm,7244,3,22977,0,3,2013
May 10-16 2013,Kiss of the Damned,http://www.boxofficemojo.com/movies/?page=weekly&id=kissofthedamned.htm,6515,7,11133,0,2,2013
May 10-16 2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,http://www.boxofficemojo.com/movies/?page=weekly&id=rickyjay.htm,6488,3,60548,0,4,2013
May 10-16 2013,Arthur Newman,http://www.boxofficemojo.com/movies/?page=weekly&id=arthurnewman.htm,6077,10,204556,0,3,2013
May 10-16 2013,Searching for Sugar Man,http://www.boxofficemojo.com/movies/?page=weekly&id=searchingforsugarman.htm,5985,7,3663669,0,42,2013
May 10-16 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,4641,2,24388,0,3,2013
May 10-16 2013,Tai Chi Hero,http://www.boxofficemojo.com/movies/?page=weekly&id=taichihero.htm,4530,2,28990,0,3,2013
May 10-16 2013,The Painting (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=painting2013.htm,4511,1,4511,0,1,2013
May 10-16 2013,Desperate Acts of Magic,http://www.boxofficemojo.com/movies/?page=weekly&id=desperateactsofmagic.htm,4417,2,7373,0,2,2013
May 10-16 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,3694,4,412605,0,15,2013
May 10-16 2013,My Brother The Devil,http://www.boxofficemojo.com/movies/?page=weekly&id=mybrotherthedevil.htm,3623,1,44906,0,8,2013
May 10-16 2013,Leviathan (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=leviathan2013.htm,3562,4,58691,0,11,2013
May 10-16 2013,A Place at the Table,http://www.boxofficemojo.com/movies/?page=weekly&id=aplaceatthetable.htm,3554,5,231378,0,11,2013
May 10-16 2013,Leonie,http://www.boxofficemojo.com/movies/?page=weekly&id=leonie.htm,3076,3,53439,0,9,2013
May 10-16 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,2943,1,18118107,0,707,2013
May 10-16 2013,What Richard Did,http://www.boxofficemojo.com/movies/?page=weekly&id=whatricharddid.htm,2749,1,2749,0,1,2013
May 10-16 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,2705,3,694896,0,19,2013
May 10-16 2013,Harvest of Empire,http://www.boxofficemojo.com/movies/?page=weekly&id=harvestofempire.htm,2602,2,79627,0,33,2013
May 10-16 2013,Gimme the Loot,http://www.boxofficemojo.com/movies/?page=weekly&id=gimmetheloot.htm,2547,6,99070,0,8,2013
May 10-16 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,2320,5,162805434,100,20,2013
May 10-16 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,2254,4,71752,0,15,2013
May 10-16 2013,Mumia: Long Distance Revolutionary,http://www.boxofficemojo.com/movies/?page=weekly&id=mumia.htm,2045,2,36883,0,15,2013
May 10-16 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,2036,4,6739492,8.9,21,2013
May 10-16 2013,Koch,http://www.boxofficemojo.com/movies/?page=weekly&id=koch.htm,2033,1,340961,0,15,2013
May 10-16 2013,The United States of Autism,http://www.boxofficemojo.com/movies/?page=weekly&id=usautism.htm,1999,1,40000,0.065,6,2013
May 10-16 2013,Camp (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=camp2013.htm,1991,3,315382,0,12,2013
May 10-16 2013,Magnificent Desolation (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=magnificentdesolationimax.htm,1950,1,34128076,0,352,2013
May 10-16 2013,Greetings from Tim Buckley,http://www.boxofficemojo.com/movies/?page=weekly&id=greetingsfromtimbuckley.htm,1734,2,7456,0,2,2013
May 10-16 2013,Dead Man's Burden,http://www.boxofficemojo.com/movies/?page=weekly&id=deadmansburden.htm,1734,1,10528,0,2,2013
May 10-16 2013,Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=burn.htm,1584,1,869046,0,28,2013
May 10-16 2013,Somebody Up There Likes Me,http://www.boxofficemojo.com/movies/?page=weekly&id=somebodyupthere13.htm,1540,1,87583,0,8,2013
May 10-16 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,1526,2,83872,0,10,2013
May 10-16 2013,Barbara,http://www.boxofficemojo.com/movies/?page=weekly&id=barbara.htm,1339,3,312000,0,-,2013
May 10-16 2013,Becoming Traviata,http://www.boxofficemojo.com/movies/?page=weekly&id=becomingtraviata.htm,1242,1,1242,0,-,2013
May 10-16 2013,The Waiting Room,http://www.boxofficemojo.com/movies/?page=weekly&id=waitingroom.htm,1234,1,244951,0,33,2013
May 10-16 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,1017,1,28117,0,8,2013
May 10-16 2013,Andre Gregory: Before and After Dinner,http://www.boxofficemojo.com/movies/?page=weekly&id=andregregory.htm,589,1,31021,0,6,2013
May 10-16 2013,Language of a Broken Heart,http://www.boxofficemojo.com/movies/?page=weekly&id=languagebroken.htm,336,2,40293,0,10,2013
May 10-16 2013,War Witch,http://www.boxofficemojo.com/movies/?page=weekly&id=warwitch.htm,334,3,70544,0,11,2013
May 10-16 2013,Fists of Legend,http://www.boxofficemojo.com/movies/?page=weekly&id=fistsoflegend.htm,236,1,134213,0,5,2013
May 10-16 2013,Greenwich Village: Music That Defined a Generation,http://www.boxofficemojo.com/movies/?page=weekly&id=greenwichvillage.htm,132,1,22607,0,13,2013
May 10-16 2013,A Fierce Green Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=fiercegreenfire.htm,63,1,29570,0,12,2013
May 10-16 2013,When the Iron Bird Flies,http://www.boxofficemojo.com/movies/?page=weekly&id=whentheironbirdflies.htm,61,1,9658,0,12,2013
