weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
November 29-December 5 2013,The Hunger Games: Catching Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=catchingfire.htm,87548900,4163,309664956,130,2,2013
November 29-December 5 2013,Frozen,http://www.boxofficemojo.com/movies/?page=weekly&id=frozen2013.htm,76095536,3742,102637436,150,2,2013
November 29-December 5 2013,Thor: The Dark World,http://www.boxofficemojo.com/movies/?page=weekly&id=thor2.htm,13279852,3286,188899642,170,4,2013
November 29-December 5 2013,The Best Man Holiday,http://www.boxofficemojo.com/movies/?page=weekly&id=bestman2.htm,9650060,1717,64565615,17,3,2013
November 29-December 5 2013,Homefront,http://www.boxofficemojo.com/movies/?page=weekly&id=homefront.htm,9075212,2570,11900390,22,1,2013
November 29-December 5 2013,Delivery Man,http://www.boxofficemojo.com/movies/?page=weekly&id=deliveryman.htm,8504240,3036,21024782,26,2,2013
November 29-December 5 2013,The Book Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=bookthief.htm,6374996,1234,9375055,0,4,2013
November 29-December 5 2013,Philomena,http://www.boxofficemojo.com/movies/?page=weekly&id=philomena.htm,5011217,835,5972635,12,2,2013
November 29-December 5 2013,Black Nativity,http://www.boxofficemojo.com/movies/?page=weekly&id=blacknativity.htm,4267810,1516,5378003,17.5,1,2013
November 29-December 5 2013,Last Vegas,http://www.boxofficemojo.com/movies/?page=weekly&id=lastvegas.htm,3415461,1854,59321608,28,5,2013
November 29-December 5 2013,Dallas Buyers Club,http://www.boxofficemojo.com/movies/?page=weekly&id=dallasbuyersclub.htm,3249796,696,10948324,5,5,2013
November 29-December 5 2013,Gravity,http://www.boxofficemojo.com/movies/?page=weekly&id=gravity.htm,3132393,1016,250275254,100,9,2013
November 29-December 5 2013,12 Years a Slave,http://www.boxofficemojo.com/movies/?page=weekly&id=twelveyearsaslave.htm,3021916,1165,33872120,20,7,2013
November 29-December 5 2013,Jackass Presents: Bad Grandpa,http://www.boxofficemojo.com/movies/?page=weekly&id=badgrandpa.htm,2187326,1503,99200535,15,6,2013
November 29-December 5 2013,Free Birds,http://www.boxofficemojo.com/movies/?page=weekly&id=turkeys.htm,2015195,2287,53446926,55,5,2013
November 29-December 5 2013,Ender's Game,http://www.boxofficemojo.com/movies/?page=weekly&id=endersgame.htm,1469289,843,59635741,110,5,2013
November 29-December 5 2013,Captain Phillips,http://www.boxofficemojo.com/movies/?page=weekly&id=captainphillips.htm,1414426,807,102990377,55,8,2013
November 29-December 5 2013,Oldboy (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=oldboy2013.htm,1257933,583,1655216,30,1,2013
November 29-December 5 2013,Nebraska,http://www.boxofficemojo.com/movies/?page=weekly&id=nebraska.htm,969112,102,1717478,12,3,2013
November 29-December 5 2013,The Christmas Candle,http://www.boxofficemojo.com/movies/?page=weekly&id=christmascandle.htm,512068,305,1737988,0,3,2013
November 29-December 5 2013,About Time,http://www.boxofficemojo.com/movies/?page=weekly&id=abouttime.htm,490975,331,14780598,0,5,2013
November 29-December 5 2013,Cloudy with a Chance of Meatballs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=cloudy2.htm,459297,707,115106165,78,10,2013
November 29-December 5 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,394275,271,366986595,76,22,2013
November 29-December 5 2013,All Is Lost,http://www.boxofficemojo.com/movies/?page=weekly&id=allislost.htm,266747,154,5379640,0,7,2013
November 29-December 5 2013,The Great Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=greatbeauty.htm,185011,23,306962,0,3,2013
November 29-December 5 2013,Blue Is the Warmest Color,http://www.boxofficemojo.com/movies/?page=weekly&id=bluewarm.htm,173339,94,1709427,0,6,2013
