weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
May 24-30 2013,Fast & Furious 6,http://www.boxofficemojo.com/movies/?page=weekly&id=fast6.htm,135839525,3658,135839525,160,1,2013
May 24-30 2013,The Hangover Part III,http://www.boxofficemojo.com/movies/?page=weekly&id=hangover3.htm,60366191,3555,72155654,103,1,2013
May 24-30 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,55929920,3907,164756486,190,2,2013
May 24-30 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,48761181,3882,48761181,100,1,2013
May 24-30 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,28662761,3424,376745285,200,4,2013
May 24-30 2013,The Great Gatsby (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=greatgatsby2012.htm,21264001,3090,121990892,105,3,2013
May 24-30 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,3052155,712,15659791,0,5,2013
May 24-30 2013,42,http://www.boxofficemojo.com/movies/?page=weekly&id=42.htm,2015004,915,91819454,40,7,2013
May 24-30 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,1899773,1008,179923061,135,10,2013
May 24-30 2013,Oblivion,http://www.boxofficemojo.com/movies/?page=weekly&id=oblivion.htm,1207800,572,87672965,120,6,2013
May 24-30 2013,Oz The Great and Powerful,http://www.boxofficemojo.com/movies/?page=weekly&id=oz.htm,1050144,401,232613195,215,12,2013
May 24-30 2013,Pain and Gain,http://www.boxofficemojo.com/movies/?page=weekly&id=painandgain.htm,980881,1003,48894753,26,5,2013
May 24-30 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,821131,60,1025670,0,2,2013
May 24-30 2013,G.I. Joe: Retaliation,http://www.boxofficemojo.com/movies/?page=weekly&id=gijoe2.htm,663737,346,121311762,130,9,2013
May 24-30 2013,The Iceman (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=iceman2013.htm,607670,258,1592453,0,4,2013
May 24-30 2013,Tyler Perry Presents Peeples,http://www.boxofficemojo.com/movies/?page=weekly&id=wethepeeples.htm,496499,485,8972864,15,3,2013
May 24-30 2013,Home Run,http://www.boxofficemojo.com/movies/?page=weekly&id=homerun.htm,459635,10,2847417,0,6,2013
May 24-30 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,423763,346,56127104,40,15,2013
May 24-30 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,369772,5,369772,0,1,2013
May 24-30 2013,The Big Wedding,http://www.boxofficemojo.com/movies/?page=weekly&id=bigwedding.htm,354718,265,21211194,35,5,2013
May 24-30 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,333541,63,538512,0,4,2013
May 24-30 2013,Identity Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=identitythief.htm,276710,187,134326175,35,16,2013
May 24-30 2013,Olympus Has Fallen,http://www.boxofficemojo.com/movies/?page=weekly&id=olympushasfallen.htm,258426,209,97776672,70,10,2013
May 24-30 2013,The Place Beyond the Pines,http://www.boxofficemojo.com/movies/?page=weekly&id=placebeyondthepines.htm,256192,128,21050989,15,9,2013
May 24-30 2013,Kon-Tiki,http://www.boxofficemojo.com/movies/?page=weekly&id=kontiki.htm,256128,64,756625,0,5,2013
May 24-30 2013,Renoir,http://www.boxofficemojo.com/movies/?page=weekly&id=renoir.htm,240064,75,1788318,0,9,2013
May 24-30 2013,The Call,http://www.boxofficemojo.com/movies/?page=weekly&id=call2013.htm,236907,166,51638828,13,11,2013
May 24-30 2013,What Maisie Knew,http://www.boxofficemojo.com/movies/?page=weekly&id=whatmaisieknew.htm,219587,27,337466,0,4,2013
May 24-30 2013,The Company You Keep,http://www.boxofficemojo.com/movies/?page=weekly&id=companyyoukeep.htm,200708,96,4816211,0,8,2013
May 24-30 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,192583,26,786979,0,3,2013
May 24-30 2013,Jack the Giant Slayer,http://www.boxofficemojo.com/movies/?page=weekly&id=jackthegiantkiller.htm,177797,185,65039498,195,13,2013
May 24-30 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,157066,18,38127883,0,167,2013
May 24-30 2013,Scatter My Ashes at Bergdorf's,http://www.boxofficemojo.com/movies/?page=weekly&id=scattermyashes.htm,118120,37,324700,0,4,2013
May 24-30 2013,At Any Price,http://www.boxofficemojo.com/movies/?page=weekly&id=atanyprice.htm,113040,81,303391,0,5,2013
May 24-30 2013,The Sapphires,http://www.boxofficemojo.com/movies/?page=weekly&id=sapphires.htm,112674,61,2152378,0,10,2013
May 24-30 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,100639,3,100639,0,1,2013
May 24-30 2013,Tyler Perry's Temptation: Confessions of a Marriage Counselor,http://www.boxofficemojo.com/movies/?page=weekly&id=marriagecounselor.htm,99062,131,51975354,0,9,2013
May 24-30 2013,The Reluctant Fundamentalist,http://www.boxofficemojo.com/movies/?page=weekly&id=reluctantfundamentalist.htm,95691,50,475394,0,5,2013
May 24-30 2013,Scary Movie 5,http://www.boxofficemojo.com/movies/?page=weekly&id=scarymovie5.htm,90859,171,31393770,20,7,2013
May 24-30 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,89212,52,12659914,0,58,2013
May 24-30 2013,Filly Brown,http://www.boxofficemojo.com/movies/?page=weekly&id=fillybrown.htm,75916,29,2850357,2,6,2013
May 24-30 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,61044,45,982604,0,11,2013
May 24-30 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,60440,13,87929343,0,580,2013
May 24-30 2013,Snitch,http://www.boxofficemojo.com/movies/?page=weekly&id=snitch.htm,57549,93,42930462,0,14,2013
May 24-30 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,54692,63,1340228,0,12,2013
May 24-30 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,46614,70,14102099,5,11,2013
May 24-30 2013,We Steal Secrets: The Story of Wikileaks,http://www.boxofficemojo.com/movies/?page=weekly&id=westealsecrets.htm,42811,4,42811,0,1,2013
May 24-30 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,42037,30,18251979,0,20,2013
May 24-30 2013,The Host (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=host2013.htm,39845,55,26627201,40,9,2013
May 24-30 2013,In the House,http://www.boxofficemojo.com/movies/?page=weekly&id=inthehouse.htm,38631,21,368952,0,6,2013
May 24-30 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,37126,30,22709864,0,112,2013
May 24-30 2013,The Angels' Share,http://www.boxofficemojo.com/movies/?page=weekly&id=angelsshare.htm,36083,23,295053,0,7,2013
