weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
January 18-24 2013,Mama,http://www.boxofficemojo.com/movies/?page=weekly&id=mama.htm,35787440,2647,35787440,15,1,2013
January 18-24 2013,Zero Dark Thirty,http://www.boxofficemojo.com/movies/?page=weekly&id=binladen.htm,21759090,2946,60103847,40,5,2013
January 18-24 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,15505357,2523,59464627,21,10,2013
January 18-24 2013,Gangster Squad,http://www.boxofficemojo.com/movies/?page=weekly&id=gangstersquad.htm,12336807,3103,35446867,60,2,2013
January 18-24 2013,Broken City,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencity.htm,11269989,2620,11269989,35,1,2013
January 18-24 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,11171091,2516,141289826,100,4,2013
January 18-24 2013,Les Miserables (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=lesmiserables2012.htm,10767130,2579,133325150,61,4,2013
January 18-24 2013,A Haunted House,http://www.boxofficemojo.com/movies/?page=weekly&id=hauntedhouse.htm,10582802,2160,32195981,2.5,2,2013
January 18-24 2013,The Hobbit: An Unexpected Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=hobbit.htm,8948729,2323,289938470,0,6,2013
January 18-24 2013,The Last Stand,http://www.boxofficemojo.com/movies/?page=weekly&id=laststand.htm,8533945,2913,8533945,45,1,2013
January 18-24 2013,Lincoln,http://www.boxofficemojo.com/movies/?page=weekly&id=lincoln.htm,8051755,2174,163187834,65,11,2013
January 18-24 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,6317659,2337,68342813,25,4,2013
January 18-24 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,5003055,1256,100840360,120,9,2013
January 18-24 2013,The Impossible,http://www.boxofficemojo.com/movies/?page=weekly&id=impossible.htm,3645190,886,11361755,0,5,2013
January 18-24 2013,Argo,http://www.boxofficemojo.com/movies/?page=weekly&id=argo.htm,3234873,756,115756427,44.5,15,2013
January 18-24 2013,Jack Reacher,http://www.boxofficemojo.com/movies/?page=weekly&id=oneshot.htm,3175760,1707,77353093,60,5,2013
January 18-24 2013,This Is 40,http://www.boxofficemojo.com/movies/?page=weekly&id=apatow.htm,2722790,1232,65603790,35,5,2013
January 18-24 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,2245457,1312,181752761,165,12,2013
January 18-24 2013,Texas Chainsaw 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=texaschainsaw3d.htm,1664769,1474,33857707,0,3,2013
January 18-24 2013,Skyfall,http://www.boxofficemojo.com/movies/?page=weekly&id=bond23.htm,1365813,507,301252887,200,11,2013
January 18-24 2013,Monsters, Inc. (3D),http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc3d.htm,1162514,565,32103029,0,5,2013
January 18-24 2013,Rise of the Guardians,http://www.boxofficemojo.com/movies/?page=weekly&id=guardians.htm,905166,474,99841529,145,9,2013
January 18-24 2013,The Guilt Trip,http://www.boxofficemojo.com/movies/?page=weekly&id=mymotherscurse.htm,878870,642,35971454,40,5,2013
January 18-24 2013,Hyde Park on Hudson,http://www.boxofficemojo.com/movies/?page=weekly&id=hydepark.htm,612836,194,5054369,0,7,2013
January 18-24 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,562213,36,1333908,8.9,5,2013
January 18-24 2013,Hotel Transylvania,http://www.boxofficemojo.com/movies/?page=weekly&id=hoteltransylvania.htm,549596,237,147264234,85,17,2013
January 18-24 2013,The Twilight Saga: Breaking Dawn Part 2,http://www.boxofficemojo.com/movies/?page=weekly&id=breakingdawn2.htm,474932,306,290854955,120,10,2013
