weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
September 6-12 2013,Monsters University,http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc2.htm,555037,596,265092054,0,12,2013
September 6-12 2013,Turbo,http://www.boxofficemojo.com/movies/?page=weekly&id=turbo.htm,515805,358,80700526,135,8,2013
September 6-12 2013,The Heat,http://www.boxofficemojo.com/movies/?page=weekly&id=bullockmccarthy.htm,483146,350,158015132,43,11,2013
September 6-12 2013,Pacific Rim,http://www.boxofficemojo.com/movies/?page=weekly&id=pacificrim.htm,455675,307,100970269,190,9,2013
September 6-12 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,450213,355,130724235,80,9,2013
September 6-12 2013,In a World,http://www.boxofficemojo.com/movies/?page=weekly&id=inaworld.htm,382693,102,1770950,0,5,2013
September 6-12 2013,Now You See Me,http://www.boxofficemojo.com/movies/?page=weekly&id=nowyouseeme.htm,256166,205,117448424,75,15,2013
September 6-12 2013,The Lone Ranger,http://www.boxofficemojo.com/movies/?page=weekly&id=loneranger.htm,252782,231,88877083,215,10,2013
September 6-12 2013,Austenland,http://www.boxofficemojo.com/movies/?page=weekly&id=austenland.htm,243249,58,807436,0,4,2013
September 6-12 2013,Red 2,http://www.boxofficemojo.com/movies/?page=weekly&id=red2.htm,218434,250,52498164,84,8,2013
September 6-12 2013,R.I.P.D.,http://www.boxofficemojo.com/movies/?page=weekly&id=ripd.htm,202675,181,33327120,130,8,2013
September 6-12 2013,Adore,http://www.boxofficemojo.com/movies/?page=weekly&id=adore.htm,183867,57,183867,0,1,2013
September 6-12 2013,Man of Steel,http://www.boxofficemojo.com/movies/?page=weekly&id=superman2012.htm,155891,201,290960548,225,13,2013
September 6-12 2013,White House Down,http://www.boxofficemojo.com/movies/?page=weekly&id=whitehousedown.htm,154768,168,73035359,150,11,2013
September 6-12 2013,Fruitvale Station,http://www.boxofficemojo.com/movies/?page=weekly&id=fruitvale.htm,152265,188,15805308,0,9,2013
September 6-12 2013,Short Term 12,http://www.boxofficemojo.com/movies/?page=weekly&id=shortterm12.htm,130748,26,356424,0,3,2013
September 6-12 2013,Satyagraha,http://www.boxofficemojo.com/movies/?page=weekly&id=satyagraha.htm,130086,79,700237,0,2,2013
September 6-12 2013,Salinger,http://www.boxofficemojo.com/movies/?page=weekly&id=salinger.htm,113717,4,113717,0,1,2013
September 6-12 2013,Iron Man 3,http://www.boxofficemojo.com/movies/?page=weekly&id=ironman3.htm,100958,124,409013994,200,19,2013
September 6-12 2013,Paranoia,http://www.boxofficemojo.com/movies/?page=weekly&id=paranoia.htm,82418,178,7217775,35,4,2013
September 6-12 2013,Star Trek Into Darkness,http://www.boxofficemojo.com/movies/?page=weekly&id=startrek12.htm,82180,106,228778661,190,17,2013
September 6-12 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,82158,53,4518530,0,13,2013
September 6-12 2013,Chennai Express,http://www.boxofficemojo.com/movies/?page=weekly&id=chennaiexpress.htm,81343,53,5236174,0,5,2013
September 6-12 2013,Winnie Mandela,http://www.boxofficemojo.com/movies/?page=weekly&id=winniemandela.htm,80634,32,80634,0,1,2013
September 6-12 2013,Afternoon Delight,http://www.boxofficemojo.com/movies/?page=weekly&id=afternoondelight.htm,80070,25,118653,0,2,2013
September 6-12 2013,Blackfish,http://www.boxofficemojo.com/movies/?page=weekly&id=blackfish.htm,69789,60,1956742,0,8,2013
September 6-12 2013,Drinking Buddies,http://www.boxofficemojo.com/movies/?page=weekly&id=drinkingbuddies.htm,62539,20,164263,0,3,2013
September 6-12 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,52413,13,40314681,0,182,2013
September 6-12 2013,The Attack,http://www.boxofficemojo.com/movies/?page=weekly&id=attack.htm,49568,18,1639291,0,12,2013
September 6-12 2013,Epic,http://www.boxofficemojo.com/movies/?page=weekly&id=leafmen.htm,41674,56,107499814,100,16,2013
September 6-12 2013,Mission Park,http://www.boxofficemojo.com/movies/?page=weekly&id=missionpark.htm,34432,15,34432,0,1,2013
September 6-12 2013,Still Mine,http://www.boxofficemojo.com/movies/?page=weekly&id=stillmine.htm,32324,20,1053873,0,19,2013
September 6-12 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,27561,3,88748670,0,595,2013
September 6-12 2013,Passion,http://www.boxofficemojo.com/movies/?page=weekly&id=passion.htm,24014,13,79634,0,2,2013
September 6-12 2013,The Internship,http://www.boxofficemojo.com/movies/?page=weekly&id=internship.htm,23394,17,44672764,58,14,2013
September 6-12 2013,Populaire,http://www.boxofficemojo.com/movies/?page=weekly&id=populaire.htm,23227,3,23227,0,1,2013
September 6-12 2013,Tio Papi,http://www.boxofficemojo.com/movies/?page=weekly&id=tiopapi.htm,21316,21,21316,0,1,2013
September 6-12 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,20458,13,400706,0,11,2013
September 6-12 2013,Russian Ark (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=russianark13.htm,19635,1,19635,0,1,2013
September 6-12 2013,The Anonymous People,http://www.boxofficemojo.com/movies/?page=weekly&id=anonymouspeople.htm,19015,11,38795,0,4,2013
September 6-12 2013,Spark: A Burning Man Story,http://www.boxofficemojo.com/movies/?page=weekly&id=spark2013.htm,18126,5,110366,0,4,2013
September 6-12 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,17371,26,187153646,135,25,2013
September 6-12 2013,Unfinished Song,http://www.boxofficemojo.com/movies/?page=weekly&id=unfinishedsong.htm,17320,21,1653839,0,12,2013
September 6-12 2013,Una Noche,http://www.boxofficemojo.com/movies/?page=weekly&id=unanoche.htm,17129,6,71808,0,3,2013
September 6-12 2013,The Hunt,http://www.boxofficemojo.com/movies/?page=weekly&id=hunt2013.htm,16462,11,590601,0,9,2013
September 6-12 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,16341,16,8073616,0,16,2013
September 6-12 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,15745,8,1344941,0,11,2013
September 6-12 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,15100,8,655524,0,15,2013
September 6-12 2013,You Will Be My Son,http://www.boxofficemojo.com/movies/?page=weekly&id=youwillbemyson.htm,13972,5,102818,0,4,2013
September 6-12 2013,Out of the Clear Blue Sky,http://www.boxofficemojo.com/movies/?page=weekly&id=outoftheclearbluesky.htm,13819,2,13819,0,1,2013
September 6-12 2013,Contempt (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=contempt2013.htm,13284,1,13284,0,1,2013
September 6-12 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,13180,14,168709,0,5,2013
September 6-12 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,12745,11,81662,0,4,2013
September 6-12 2013,Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=muchado13.htm,12591,19,4284684,0,14,2013
September 6-12 2013,36 Saints,http://www.boxofficemojo.com/movies/?page=weekly&id=36saints.htm,11640,9,11640,0,1,2013
September 6-12 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,11222,12,13501818,0,73,2013
September 6-12 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,10833,16,397471,0,8,2013
September 6-12 2013,Touchy Feely,http://www.boxofficemojo.com/movies/?page=weekly&id=touchyfeely.htm,10825,2,10825,0,1,2013
September 6-12 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,10455,10,32181796,0,239,2013
September 6-12 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,10134,8,45890353,0,393,2013
September 6-12 2013,Cutie and the Boxer,http://www.boxofficemojo.com/movies/?page=weekly&id=cutieandtheboxer.htm,10012,7,128131,0,4,2013
September 6-12 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,9820,9,150830,0,6,2013
September 6-12 2013,Stories We Tell,http://www.boxofficemojo.com/movies/?page=weekly&id=storieswetell.htm,9709,9,1595545,0,18,2013
September 6-12 2013,Love is All You Need,http://www.boxofficemojo.com/movies/?page=weekly&id=loveisallyouneed.htm,9522,6,1625444,0,19,2013
September 6-12 2013,Ain't Them Bodies Saints,http://www.boxofficemojo.com/movies/?page=weekly&id=aintthembodiessaints.htm,9100,44,308694,0,4,2013
September 6-12 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,8823,10,23205904,0,127,2013
September 6-12 2013,Hell Baby,http://www.boxofficemojo.com/movies/?page=weekly&id=hellbaby.htm,8785,10,8785,0,1,2013
September 6-12 2013,Good Ol' Freda,http://www.boxofficemojo.com/movies/?page=weekly&id=goodolfreda.htm,8330,1,8330,0,1,2013
September 6-12 2013,Money for Nothing: Inside the Federal Reserve,http://www.boxofficemojo.com/movies/?page=weekly&id=moneyfornothing13.htm,8305,1,8305,0,1,2013
September 6-12 2013,Frances Ha,http://www.boxofficemojo.com/movies/?page=weekly&id=francisha.htm,7411,5,4066582,0,17,2013
September 6-12 2013,The Bling Ring,http://www.boxofficemojo.com/movies/?page=weekly&id=blingring.htm,7410,6,5845732,0,13,2013
September 6-12 2013,Red Obsession,http://www.boxofficemojo.com/movies/?page=weekly&id=redobsession.htm,7346,2,7346,0,1,2013
September 6-12 2013,American Made Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=americanmademovie.htm,7249,6,45175,0,2,2013
September 6-12 2013,Fill the Void,http://www.boxofficemojo.com/movies/?page=weekly&id=fillthevoid.htm,6637,6,1768179,0,16,2013
September 6-12 2013,Fire in the Blood,http://www.boxofficemojo.com/movies/?page=weekly&id=fireintheblood.htm,6405,1,6405,0,1,2013
September 6-12 2013,Andre Gregory: Before and After Dinner,http://www.boxofficemojo.com/movies/?page=weekly&id=andregregory.htm,6239,3,42219,0,15,2013
September 6-12 2013,Drug War,http://www.boxofficemojo.com/movies/?page=weekly&id=drugwar.htm,5109,4,118033,0,7,2013
September 6-12 2013,Far Out Isn't Far Enough: The Tomi Ungerer Story,http://www.boxofficemojo.com/movies/?page=weekly&id=faroutisntfarenough.htm,4986,3,35431,0,13,2013
September 6-12 2013,A Hijacking,http://www.boxofficemojo.com/movies/?page=weekly&id=ahijacking.htm,4950,3,407379,0,12,2013
September 6-12 2013,A Teacher,http://www.boxofficemojo.com/movies/?page=weekly&id=ateacher.htm,4684,0,4684,0,1,2013
September 6-12 2013,Europa Report,http://www.boxofficemojo.com/movies/?page=weekly&id=europareport.htm,4654,6,119781,0,6,2013
September 6-12 2013,Il Futuro,http://www.boxofficemojo.com/movies/?page=weekly&id=ilfuturo.htm,4546,1,4546,0,1,2013
September 6-12 2013,Savannah,http://www.boxofficemojo.com/movies/?page=weekly&id=savannah.htm,4395,5,31122,0,3,2013
September 6-12 2013,I Give It a Year,http://www.boxofficemojo.com/movies/?page=weekly&id=igiveitayear.htm,4386,4,29005,0,5,2013
September 6-12 2013,Our Nixon,http://www.boxofficemojo.com/movies/?page=weekly&id=ournixon.htm,3907,2,13183,0,2,2013
September 6-12 2013,Crystal Fairy,http://www.boxofficemojo.com/movies/?page=weekly&id=crystalfairy.htm,3061,7,192441,0,9,2013
September 6-12 2013,Mademoiselle C,http://www.boxofficemojo.com/movies/?page=weekly&id=mademoisellec.htm,2863,2,2863,0,-,2013
September 6-12 2013,Ain't In It For My Health: A Film About Levon Helm,http://www.boxofficemojo.com/movies/?page=weekly&id=levonhelm.htm,2398,1,113966,0,21,2013
September 6-12 2013,La Maison De La Radio,http://www.boxofficemojo.com/movies/?page=weekly&id=lamaisondelaradio.htm,2330,1,3368,0,1,2013
September 6-12 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,2274,1,121655,0,19,2013
September 6-12 2013,An Oversimplification of Her Beauty,http://www.boxofficemojo.com/movies/?page=weekly&id=oversimplification.htm,2115,2,70174,0,20,2013
September 6-12 2013,The Servant (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=servant2013.htm,2037,1,36463,0,7,2013
September 6-12 2013,Mud,http://www.boxofficemojo.com/movies/?page=weekly&id=mud.htm,1710,4,21590086,0,20,2013
September 6-12 2013,Whensday,http://www.boxofficemojo.com/movies/?page=weekly&id=whensday.htm,1398,2,18463,0,5,2013
September 6-12 2013,Leviathan (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=leviathan2013.htm,1303,2,74119,0,19,2013
September 6-12 2013,I Declare War,http://www.boxofficemojo.com/movies/?page=weekly&id=ideclarewar.htm,1228,3,14162,0,2,2013
September 6-12 2013,Evocateur: The Morton Downey Jr. Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=evocateur.htm,1061,5,20801,0,14,2013
September 6-12 2013,Rising From Ashes,http://www.boxofficemojo.com/movies/?page=weekly&id=risingfromashes.htm,1033,2,21946,0,6,2013
September 6-12 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,1024,2,6047,0,8,2013
September 6-12 2013,Girl Most Likely,http://www.boxofficemojo.com/movies/?page=weekly&id=girlmostlikely.htm,961,2,1378591,0,8,2013
September 6-12 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,909,1,34557,0,21,2013
September 6-12 2013,You Ain't Seen Nothin' Yet,http://www.boxofficemojo.com/movies/?page=weekly&id=youaintseennothinyet.htm,888,2,17591,0,14,2013
September 6-12 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,868,2,69397,0,13,2013
September 6-12 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,841,1,98626,0,26,2013
September 6-12 2013,The United States of Autism,http://www.boxofficemojo.com/movies/?page=weekly&id=usautism.htm,814,1,97180,0.065,22,2013
September 6-12 2013,Evil Intent,http://www.boxofficemojo.com/movies/?page=weekly&id=evilintent.htm,806,2,5057,0,11,2013
September 6-12 2013,Big Star: Nothing Can Hurt Me,http://www.boxofficemojo.com/movies/?page=weekly&id=bigstar.htm,758,3,102484,0,10,2013
September 6-12 2013,InSpectres,http://www.boxofficemojo.com/movies/?page=weekly&id=inspectres.htm,723,1,2104,0,1,2013
September 6-12 2013,Underdogs,http://www.boxofficemojo.com/movies/?page=weekly&id=underdogs.htm,710,1,35017,0,4,2013
September 6-12 2013,Guitar Innovators: John Fahey & Nels Cline,http://www.boxofficemojo.com/movies/?page=weekly&id=guitarinnovators.htm,642,2,2301,0,4,2013
September 6-12 2013,Computer Chess,http://www.boxofficemojo.com/movies/?page=weekly&id=computerchess.htm,571,1,93304,0,8,2013
September 6-12 2013,The Citizen,http://www.boxofficemojo.com/movies/?page=weekly&id=citizen.htm,551,1,551,0,1,2013
September 6-12 2013,Magnificent Desolation (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=magnificentdesolationimax.htm,507,1,34128607,0,356,2013
September 6-12 2013,Jamel Shabazz Street Photographer,http://www.boxofficemojo.com/movies/?page=weekly&id=jamelshabazz.htm,482,1,13080,0,4,2013
September 6-12 2013,Blue Exorcist The Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=blueexorcist.htm,382,2,18534,0,4,2013
September 6-12 2013,A Band Called Death,http://www.boxofficemojo.com/movies/?page=weekly&id=abandcalleddeath.htm,367,2,124287,0,11,2013
September 6-12 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,354,1,9116,0,3,2013
September 6-12 2013,Going Attractions: The Definitive Story of the American Drive-in Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=goingattractions.htm,200,1,33339,0,10,2013
September 6-12 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,132,1,42255,0,8,2013
