weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
March 29-April 4 2013,G.I. Joe: Retaliation,http://www.boxofficemojo.com/movies/?page=weekly&id=gijoe2.htm,55056185,3719,65563060,130,1,2013
March 29-April 4 2013,The Croods,http://www.boxofficemojo.com/movies/?page=weekly&id=croods.htm,42518125,4065,104700202,135,2,2013
March 29-April 4 2013,Tyler Perry's Temptation: Confessions of a Marriage Counselor,http://www.boxofficemojo.com/movies/?page=weekly&id=marriagecounselor.htm,28383341,2047,28383341,0,1,2013
March 29-April 4 2013,Olympus Has Fallen,http://www.boxofficemojo.com/movies/?page=weekly&id=olympushasfallen.htm,20330832,3106,61073501,70,2,2013
March 29-April 4 2013,Oz The Great and Powerful,http://www.boxofficemojo.com/movies/?page=weekly&id=oz.htm,17924318,3324,204596718,215,4,2013
March 29-April 4 2013,The Host (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=host2013.htm,14425713,3202,14425713,40,1,2013
March 29-April 4 2013,The Call,http://www.boxofficemojo.com/movies/?page=weekly&id=call2013.htm,7300877,2439,41981093,13,3,2013
March 29-April 4 2013,Admission,http://www.boxofficemojo.com/movies/?page=weekly&id=admission.htm,4810670,2161,13319548,13,2,2013
March 29-April 4 2013,Spring Breakers,http://www.boxofficemojo.com/movies/?page=weekly&id=springbreakers.htm,4144455,1379,11444742,5,3,2013
March 29-April 4 2013,The Incredible Burt Wonderstone,http://www.boxofficemojo.com/movies/?page=weekly&id=burtwonderstone.htm,2039951,1575,21326572,30,3,2013
March 29-April 4 2013,Identity Thief,http://www.boxofficemojo.com/movies/?page=weekly&id=identitythief.htm,1617740,1082,130435630,35,8,2013
March 29-April 4 2013,Jack the Giant Slayer,http://www.boxofficemojo.com/movies/?page=weekly&id=jackthegiantkiller.htm,1567159,1080,61947481,195,5,2013
March 29-April 4 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,1310011,752,129121647,21,20,2013
March 29-April 4 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,671756,340,123565621,120,19,2013
March 29-April 4 2013,Snitch,http://www.boxofficemojo.com/movies/?page=weekly&id=snitch.htm,648720,746,41558122,0,6,2013
March 29-April 4 2013,Safe Haven,http://www.boxofficemojo.com/movies/?page=weekly&id=safehaven.htm,630596,550,70054278,28,7,2013
March 29-April 4 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,616367,302,16833760,0,12,2013
March 29-April 4 2013,Escape From Planet Earth,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromplanetearth.htm,486690,977,54178669,40,7,2013
March 29-April 4 2013,21 and Over,http://www.boxofficemojo.com/movies/?page=weekly&id=21andover.htm,463264,344,25112576,13,5,2013
March 29-April 4 2013,The Place Beyond the Pines,http://www.boxofficemojo.com/movies/?page=weekly&id=placebeyondthepines.htm,386030,4,386030,15,1,2013
March 29-April 4 2013,No (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=no2013.htm,321230,70,1399980,0,7,2013
March 29-April 4 2013,The Gatekeepers,http://www.boxofficemojo.com/movies/?page=weekly&id=gatekeepers.htm,275821,105,1943833,0,9,2013
March 29-April 4 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,268492,233,162411305,100,14,2013
March 29-April 4 2013,Stoker,http://www.boxofficemojo.com/movies/?page=weekly&id=stoker.htm,265161,194,1564162,12,5,2013
March 29-April 4 2013,Hansel and Gretel: Witch Hunters,http://www.boxofficemojo.com/movies/?page=weekly&id=hanselandgretelwitchhunters.htm,263912,202,55301156,50,10,2013
March 29-April 4 2013,Ginger & Rosa,http://www.boxofficemojo.com/movies/?page=weekly&id=gingerandrosa.htm,240806,78,449804,0,3,2013
March 29-April 4 2013,Himmatwala,http://www.boxofficemojo.com/movies/?page=weekly&id=himmatwala.htm,239444,99,239444,0,1,2013
March 29-April 4 2013,A Good Day to Die Hard,http://www.boxofficemojo.com/movies/?page=weekly&id=diehard5.htm,238373,209,66630482,92,7,2013
March 29-April 4 2013,Emperor,http://www.boxofficemojo.com/movies/?page=weekly&id=emperor.htm,235537,141,2977364,0,4,2013
March 29-April 4 2013,Argo,http://www.boxofficemojo.com/movies/?page=weekly&id=argo.htm,223142,260,135811851,44.5,25,2013
March 29-April 4 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,222175,207,189085385,165,22,2013
March 29-April 4 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,215647,18,37051944,0,159,2013
March 29-April 4 2013,Warm Bodies,http://www.boxofficemojo.com/movies/?page=weekly&id=warmbodies.htm,191030,162,65314304,35,9,2013
March 29-April 4 2013,Side Effects (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=bitterpill.htm,179425,102,31286929,0,8,2013
March 29-April 4 2013,On the Road,http://www.boxofficemojo.com/movies/?page=weekly&id=ontheroad.htm,177276,77,487042,0,8,2013
March 29-April 4 2013,From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?page=weekly&id=fromuponpoppyhill.htm,173348,24,341793,0,3,2013
March 29-April 4 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,153232,140,76963051,25,14,2013
March 29-April 4 2013,Lincoln,http://www.boxofficemojo.com/movies/?page=weekly&id=lincoln.htm,148128,189,182090128,65,21,2013
March 29-April 4 2013,New World (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=newworld2013.htm,134142,21,345835,0,2,2013
March 29-April 4 2013,Rise of the Guardians,http://www.boxofficemojo.com/movies/?page=weekly&id=guardians.htm,126921,134,103357315,145,19,2013
March 29-April 4 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,122717,52,11976292,0,50,2013
March 29-April 4 2013,Lore,http://www.boxofficemojo.com/movies/?page=weekly&id=lore.htm,113815,47,642008,0,8,2013
March 29-April 4 2013,Mama,http://www.boxofficemojo.com/movies/?page=weekly&id=mama.htm,113765,123,71628180,15,11,2013
March 29-April 4 2013,The Hobbit: An Unexpected Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=hobbit.htm,113374,145,302893299,0,16,2013
March 29-April 4 2013,Stevie Nicks - In Your Dreams,http://www.boxofficemojo.com/movies/?page=weekly&id=stevienicks.htm,103028,76,103028,0,1,2013
March 29-April 4 2013,Renoir,http://www.boxofficemojo.com/movies/?page=weekly&id=renoir.htm,97408,6,97408,0,1,2013
March 29-April 4 2013,The Sapphires,http://www.boxofficemojo.com/movies/?page=weekly&id=sapphires.htm,97363,12,151952,0,2,2013
March 29-April 4 2013,Les Miserables (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=lesmiserables2012.htm,88845,109,148809770,61,14,2013
March 29-April 4 2013,The Last Exorcism Part II,http://www.boxofficemojo.com/movies/?page=weekly&id=lastexorcism2.htm,87119,102,15179302,5,5,2013
March 29-April 4 2013,Dark Skies,http://www.boxofficemojo.com/movies/?page=weekly&id=darkskies.htm,85187,101,17159301,3.5,6,2013
March 29-April 4 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,79032,30,22396954,0,104,2013
March 29-April 4 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,76258,2,87553650,0,572,2013
March 29-April 4 2013,The Impossible,http://www.boxofficemojo.com/movies/?page=weekly&id=impossible.htm,74504,86,18847955,0,15,2013
March 29-April 4 2013,Starbuck (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=starbuck.htm,69924,17,92757,0,2,2013
March 29-April 4 2013,Beautiful Creatures (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=beautifulcreatures13.htm,67230,115,19424848,60,7,2013
March 29-April 4 2013,Girl Rising,http://www.boxofficemojo.com/movies/?page=weekly&id=girlrising.htm,63514,39,578494,0,4,2013
March 29-April 4 2013,Monsters, Inc. (3D),http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc3d.htm,54515,40,33847720,0,15,2013
March 29-April 4 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,49328,49,6669832,8.9,15,2013
March 29-April 4 2013,Flying Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=flyingmonsters.htm,46379,9,5019699,0,46,2013
March 29-April 4 2013,Room 237,http://www.boxofficemojo.com/movies/?page=weekly&id=room237.htm,43266,2,43266,0,1,2013
March 29-April 4 2013,Dead Man Down,http://www.boxofficemojo.com/movies/?page=weekly&id=deadmandown.htm,42139,75,10778129,0,4,2013
March 29-April 4 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,41772,16,31301068,0,216,2013
March 29-April 4 2013,Blancanieves,http://www.boxofficemojo.com/movies/?page=weekly&id=blancanieves.htm,37749,4,37749,0,1,2013
March 29-April 4 2013,Wrong (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=wrong2013.htm,30402,20,30402,0,1,2013
March 29-April 4 2013,The Silence,http://www.boxofficemojo.com/movies/?page=weekly&id=silence2013.htm,27481,9,54937,0,4,2013
March 29-April 4 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,27110,18,661180,0,13,2013
March 29-April 4 2013,Hava Nagila (The Movie),http://www.boxofficemojo.com/movies/?page=weekly&id=havanagila.htm,25649,16,229309,0,5,2013
March 29-April 4 2013,Meerkats,http://www.boxofficemojo.com/movies/?page=weekly&id=meerkats.htm,25217,8,521893,0,45,2013
March 29-April 4 2013,Gimme the Loot,http://www.boxofficemojo.com/movies/?page=weekly&id=gimmetheloot.htm,24329,4,52818,0,2,2013
