weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
October 11-17 2013,The Family (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=malavita.htm,855686,1050,36080035,30,5,2013
October 11-17 2013,Grace Unplugged,http://www.boxofficemojo.com/movies/?page=weekly&id=graceunplugged.htm,719230,502,1943338,0,2,2013
October 11-17 2013,Romeo and Juliet (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=romeoandjuliet2013.htm,717073,461,717073,0,1,2013
October 11-17 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,700715,434,363255230,76,15,2013
October 11-17 2013,Percy Jackson: Sea of Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=percyjackson2.htm,500853,404,66621906,90,10,2013
October 11-17 2013,Monsters University,http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc2.htm,497963,235,267189118,0,17,2013
October 11-17 2013,Riddick,http://www.boxofficemojo.com/movies/?page=weekly&id=riddick.htm,365590,430,41768145,38,6,2013
October 11-17 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,357994,261,132915023,80,14,2013
October 11-17 2013,The Inevitable Defeat of Mister and Pete,http://www.boxofficemojo.com/movies/?page=weekly&id=misterandpete.htm,356805,147,356805,0,1,2013
October 11-17 2013,Planes,http://www.boxofficemojo.com/movies/?page=weekly&id=planes.htm,349330,380,88559711,50,10,2013
October 11-17 2013,The Smurfs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=smurfs2.htm,348747,268,70431455,105,11,2013
October 11-17 2013,Blue Jasmine,http://www.boxofficemojo.com/movies/?page=weekly&id=bluejasmine.htm,340945,190,31783327,0,12,2013
October 11-17 2013,Metallica Through the Never,http://www.boxofficemojo.com/movies/?page=weekly&id=metallica2013.htm,313728,289,3277367,18,3,2013
October 11-17 2013,The Wolverine,http://www.boxofficemojo.com/movies/?page=weekly&id=wolverine2.htm,260112,227,131926087,120,12,2013
October 11-17 2013,Inequality for All,http://www.boxofficemojo.com/movies/?page=weekly&id=inequalityforall.htm,244356,80,650127,0,3,2013
October 11-17 2013,The Saratov Approach,http://www.boxofficemojo.com/movies/?page=weekly&id=saratovapproach.htm,242568,23,317868,0,1,2013
October 11-17 2013,Turbo,http://www.boxofficemojo.com/movies/?page=weekly&id=turbo.htm,223412,187,82508706,135,13,2013
October 11-17 2013,Battle of the Year,http://www.boxofficemojo.com/movies/?page=weekly&id=planetbboy3d.htm,194480,210,8844963,20,4,2013
October 11-17 2013,2 Guns,http://www.boxofficemojo.com/movies/?page=weekly&id=2guns.htm,175060,166,75481560,61,11,2013
October 11-17 2013,The Face Reader,http://www.boxofficemojo.com/movies/?page=weekly&id=facereader.htm,172190,18,415310,0,2,2013
October 11-17 2013,Red 2,http://www.boxofficemojo.com/movies/?page=weekly&id=red2.htm,152251,168,53262560,84,13,2013
October 11-17 2013,Wadjda (U.S. only),http://www.boxofficemojo.com/movies/?page=weekly&id=wadjda.htm,149039,47,584058,0,5,2013
October 11-17 2013,Parkland,http://www.boxofficemojo.com/movies/?page=weekly&id=parkland.htm,148447,133,584024,0,2,2013
October 11-17 2013,The Heat,http://www.boxofficemojo.com/movies/?page=weekly&id=bullockmccarthy.htm,142824,139,159325998,43,16,2013
October 11-17 2013,Elysium,http://www.boxofficemojo.com/movies/?page=weekly&id=elysium.htm,130192,140,92412445,115,10,2013
October 11-17 2013,Besharam,http://www.boxofficemojo.com/movies/?page=weekly&id=besharam.htm,117320,126,679866,0,2,2013
October 11-17 2013,Escape from Tomorrow,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefromtomorrow.htm,100011,30,100011,0,1,2013
October 11-17 2013,The Conjuring,http://www.boxofficemojo.com/movies/?page=weekly&id=conjuring.htm,94948,145,137301409,20,13,2013
October 11-17 2013,Generation Iron,http://www.boxofficemojo.com/movies/?page=weekly&id=generationiron.htm,85890,34,641485,0,4,2013
October 11-17 2013,Muscle Shoals,http://www.boxofficemojo.com/movies/?page=weekly&id=muscleshoals.htm,79066,14,123882,0,3,2013
October 11-17 2013,Linsanity,http://www.boxofficemojo.com/movies/?page=weekly&id=linsanity.htm,78267,16,211211,0,2,2013
October 11-17 2013,The Summit,http://www.boxofficemojo.com/movies/?page=weekly&id=summit.htm,68410,34,102618,0,2,2013
October 11-17 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,66254,13,40615218,0,187,2013
October 11-17 2013,In a World,http://www.boxofficemojo.com/movies/?page=weekly&id=inaworld.htm,65176,54,2800892,0,10,2013
October 11-17 2013,You're Next,http://www.boxofficemojo.com/movies/?page=weekly&id=yourenext.htm,64507,87,18494006,0,8,2013
October 11-17 2013,Austenland,http://www.boxofficemojo.com/movies/?page=weekly&id=austenland.htm,61653,52,1920819,0,9,2013
October 11-17 2013,Space Station 3-D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=spacestation3dimax.htm,61641,3,88959520,0,600,2013
October 11-17 2013,Pacific Rim,http://www.boxofficemojo.com/movies/?page=weekly&id=pacificrim.htm,50827,52,101802906,190,14,2013
October 11-17 2013,The World's End,http://www.boxofficemojo.com/movies/?page=weekly&id=worldsend.htm,49332,73,25920110,20,8,2013
October 11-17 2013,A.C.O.D.,http://www.boxofficemojo.com/movies/?page=weekly&id=acod.htm,48909,18,75348,0,2,2013
October 11-17 2013,The Wizard of Oz (3D/IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=wizardofozimax.htm,46378,50,5509334,0,4,2013
October 11-17 2013,Haute Cuisine,http://www.boxofficemojo.com/movies/?page=weekly&id=hautecuisine.htm,42119,30,170580,0,4,2013
October 11-17 2013,The Way, Way Back,http://www.boxofficemojo.com/movies/?page=weekly&id=waywayback.htm,36078,63,21438216,0,15,2013
October 11-17 2013,The Spectacular Now,http://www.boxofficemojo.com/movies/?page=weekly&id=spectacularnow.htm,30439,33,6789004,0,11,2013
October 11-17 2013,Dislecksia: The Movie,http://www.boxofficemojo.com/movies/?page=weekly&id=dislecksia.htm,29595,1,33066,0,2,2013
October 11-17 2013,A Touch of Sin,http://www.boxofficemojo.com/movies/?page=weekly&id=atouchofsin.htm,29370,6,60611,0,2,2013
October 11-17 2013,Short Term 12,http://www.boxofficemojo.com/movies/?page=weekly&id=shortterm12.htm,28892,30,918533,0,8,2013
October 11-17 2013,We Are What We Are,http://www.boxofficemojo.com/movies/?page=weekly&id=wearewhatweare.htm,24898,13,56136,0,3,2013
October 11-17 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,19985,10,23276785,0,132,2013
October 11-17 2013,Fruitvale Station,http://www.boxofficemojo.com/movies/?page=weekly&id=fruitvale.htm,17472,41,16079053,0,14,2013
October 11-17 2013,Salinger,http://www.boxofficemojo.com/movies/?page=weekly&id=salinger.htm,17368,16,583633,0,6,2013
October 11-17 2013,When Comedy Went to School,http://www.boxofficemojo.com/movies/?page=weekly&id=whencomedywenttoschool.htm,16958,12,198380,0,11,2013
October 11-17 2013,You Will Be My Son,http://www.boxofficemojo.com/movies/?page=weekly&id=youwillbemyson.htm,16309,10,226566,0,9,2013
October 11-17 2013,Kill Your Darlings,http://www.boxofficemojo.com/movies/?page=weekly&id=killyourdarlings.htm,15823,4,15823,0,-,2013
October 11-17 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,14555,10,13538305,0,78,2013
October 11-17 2013,Concussion,http://www.boxofficemojo.com/movies/?page=weekly&id=concussion.htm,14231,12,24464,0,2,2013
October 11-17 2013,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=deepsea3d.htm,13480,3,45939808,0,398,2013
October 11-17 2013,The Grandmaster,http://www.boxofficemojo.com/movies/?page=weekly&id=grandmasters.htm,12910,16,6590553,0,8,2013
October 11-17 2013,20 Feet from Stardom,http://www.boxofficemojo.com/movies/?page=weekly&id=20feetfromstardom.htm,12856,11,4690495,0,18,2013
October 11-17 2013,On the Job,http://www.boxofficemojo.com/movies/?page=weekly&id=onthejob.htm,12006,8,163665,0,3,2013
October 11-17 2013,Russian Ark (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=russianark13.htm,10943,1,32482,0,5,2013
October 11-17 2013,Still Mine,http://www.boxofficemojo.com/movies/?page=weekly&id=stillmine.htm,10558,10,1159336,0,24,2013
October 11-17 2013,Thanks for Sharing,http://www.boxofficemojo.com/movies/?page=weekly&id=thanksforsharing.htm,10361,16,1035663,0,4,2013
October 11-17 2013,Under the Sea 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=underthesea3d.htm,9916,6,32227299,0,244,2013
October 11-17 2013,Good Ol' Freda,http://www.boxofficemojo.com/movies/?page=weekly&id=goodolfreda.htm,9401,11,107068,0,6,2013
October 11-17 2013,Populaire,http://www.boxofficemojo.com/movies/?page=weekly&id=populaire.htm,9356,21,170907,0,6,2013
October 11-17 2013,Ghost Team One,http://www.boxofficemojo.com/movies/?page=weekly&id=ghostteamone.htm,9195,15,9195,0,1,2013
October 11-17 2013,As I Lay Dying,http://www.boxofficemojo.com/movies/?page=weekly&id=asilaydying.htm,9168,1,9168,0,1,2013
October 11-17 2013,Young Detective Dee: Rise of the Sea Dragon,http://www.boxofficemojo.com/movies/?page=weekly&id=youngdetectivedee.htm,8997,2,85702,0,3,2013
October 11-17 2013,CBGB,http://www.boxofficemojo.com/movies/?page=weekly&id=cbgb.htm,8792,3,12868,0,2,2013
October 11-17 2013,God Loves Uganda,http://www.boxofficemojo.com/movies/?page=weekly&id=godlovesuganda.htm,8776,1,8776,0,1,2013
October 11-17 2013,Mother of George,http://www.boxofficemojo.com/movies/?page=weekly&id=motherofgeorge.htm,7601,6,110184,0,5,2013
October 11-17 2013,The Patience Stone,http://www.boxofficemojo.com/movies/?page=weekly&id=patiencestone.htm,7153,20,133353,0,9,2013
October 11-17 2013,Broadway Idiot,http://www.boxofficemojo.com/movies/?page=weekly&id=broadwayidiot.htm,6746,1,6746,0,1,2013
October 11-17 2013,Design is One,http://www.boxofficemojo.com/movies/?page=weekly&id=designisone.htm,6486,1,6486,0,1,2013
October 11-17 2013,Bad Milo!,http://www.boxofficemojo.com/movies/?page=weekly&id=badmilo.htm,6248,9,14493,0,2,2013
October 11-17 2013,Hannah Arendt,http://www.boxofficemojo.com/movies/?page=weekly&id=hannaharendt.htm,6171,2,704535,0,20,2013
October 11-17 2013,Trouble Every Day (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=troubleeveryday.htm,6100,1,6100,0,1,2013
October 11-17 2013,Let the Fire Burn,http://www.boxofficemojo.com/movies/?page=weekly&id=letthefireburn.htm,6090,1,16642,0,2,2013
October 11-17 2013,Museum Hours,http://www.boxofficemojo.com/movies/?page=weekly&id=museumhours.htm,5991,7,522022,0,16,2013
October 11-17 2013,Blackfish,http://www.boxofficemojo.com/movies/?page=weekly&id=blackfish.htm,5871,13,2065615,0,13,2013
October 11-17 2013,The Anonymous People,http://www.boxofficemojo.com/movies/?page=weekly&id=anonymouspeople.htm,5382,4,93897,0,9,2013
October 11-17 2013,Blue Caprice,http://www.boxofficemojo.com/movies/?page=weekly&id=bluecaprice.htm,5358,16,89013,0,5,2013
October 11-17 2013,After Tiller,http://www.boxofficemojo.com/movies/?page=weekly&id=aftertiller.htm,5306,4,39094,0,4,2013
October 11-17 2013,Money for Nothing: Inside the Federal Reserve,http://www.boxofficemojo.com/movies/?page=weekly&id=moneyfornothing13.htm,4414,2,67188,0,6,2013
October 11-17 2013,I Am Divine,http://www.boxofficemojo.com/movies/?page=weekly&id=iamdivine.htm,3332,1,3332,0,1,2013
October 11-17 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,3248,6,18226033,0,729,2013
October 11-17 2013,Drinking Buddies,http://www.boxofficemojo.com/movies/?page=weekly&id=drinkingbuddies.htm,3222,7,329988,0,8,2013
October 11-17 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,3210,3,140586,0,24,2013
October 11-17 2013,I Used to Be Darker,http://www.boxofficemojo.com/movies/?page=weekly&id=iusedtobedarker.htm,3055,2,15652,0,3,2013
October 11-17 2013,I'm So Excited,http://www.boxofficemojo.com/movies/?page=weekly&id=imsoexcited.htm,2995,7,1361356,0,16,2013
October 11-17 2013,Shepard and Dark,http://www.boxofficemojo.com/movies/?page=weekly&id=shepardanddark.htm,2793,3,7413,0,3,2013
October 11-17 2013,The Wicker Man - Final Cut,http://www.boxofficemojo.com/movies/?page=weekly&id=wickermanfinal.htm,2665,2,19812,0,3,2013
October 11-17 2013,More Than Honey,http://www.boxofficemojo.com/movies/?page=weekly&id=morethanhoney.htm,2404,2,75251,0,17,2013
October 11-17 2013,Prince Avalanche,http://www.boxofficemojo.com/movies/?page=weekly&id=princeavalanche.htm,2349,4,194317,0,10,2013
October 11-17 2013,Herb and Dorothy 50x50,http://www.boxofficemojo.com/movies/?page=weekly&id=herbdorothy.htm,2289,5,31048,0,5,2013
October 11-17 2013,Murder 11,http://www.boxofficemojo.com/movies/?page=weekly&id=murder11.htm,2214,2,19167,0,2,2013
October 11-17 2013,Cassadaga,http://www.boxofficemojo.com/movies/?page=weekly&id=cassadega.htm,2147,3,2147,0,1,2013
October 11-17 2013,Ip Man: The Final Fight,http://www.boxofficemojo.com/movies/?page=weekly&id=ipman2013.htm,2101,1,36541,0,4,2013
October 11-17 2013,The Trials of Muhammad Ali,http://www.boxofficemojo.com/movies/?page=weekly&id=trialsofmuhammadali.htm,1864,7,31260,0,8,2013
October 11-17 2013,Act of Killing,http://www.boxofficemojo.com/movies/?page=weekly&id=actofkilling.htm,1813,4,444575,0,13,2013
October 11-17 2013,Zero Charisma,http://www.boxofficemojo.com/movies/?page=weekly&id=zerocharisma.htm,1690,1,1690,0,1,2013
October 11-17 2013,Viola,http://www.boxofficemojo.com/movies/?page=weekly&id=viola.htm,1640,2,20353,0,11,2013
October 11-17 2013,The Citizen,http://www.boxofficemojo.com/movies/?page=weekly&id=citizen.htm,1577,4,22667,0,6,2013
October 11-17 2013,Zaytoun,http://www.boxofficemojo.com/movies/?page=weekly&id=zaytoun.htm,1575,2,26854,0,4,2013
October 11-17 2013,The Institute,http://www.boxofficemojo.com/movies/?page=weekly&id=institute.htm,1559,2,7012,0,2,2013
October 11-17 2013,Camille Claudel 1915,http://www.boxofficemojo.com/movies/?page=weekly&id=camilleclaudel1915.htm,1534,1,1624,0,-,2013
October 11-17 2013,Touchy Feely,http://www.boxofficemojo.com/movies/?page=weekly&id=touchyfeely.htm,1520,3,35762,0,6,2013
October 11-17 2013,Before Midnight,http://www.boxofficemojo.com/movies/?page=weekly&id=beforemidnight.htm,1338,4,8111326,0,21,2013
October 11-17 2013,Evil Intent,http://www.boxofficemojo.com/movies/?page=weekly&id=evilintent.htm,1087,1,10336,0,15,2013
October 11-17 2013,Alone Yet Not Alone,http://www.boxofficemojo.com/movies/?page=weekly&id=aloneyetnotalone.htm,840,3,133546,0,3,2013
October 11-17 2013,Somebody Up There Likes Me,http://www.boxofficemojo.com/movies/?page=weekly&id=somebodyupthere13.htm,803,1,89435,0,12,2013
October 11-17 2013,Leviathan (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=leviathan2013.htm,761,1,75976,0,28,2013
October 11-17 2013,Rising From Ashes,http://www.boxofficemojo.com/movies/?page=weekly&id=risingfromashes.htm,747,2,35525,0,11,2013
October 11-17 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,489,2,10225,0,13,2013
October 11-17 2013,Justice Is Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=justiceismind.htm,410,1,7080,0,9,2013
October 11-17 2013,Fire in the Blood,http://www.boxofficemojo.com/movies/?page=weekly&id=fireintheblood.htm,328,1,10383,0,6,2013
October 11-17 2013,Jamel Shabazz Street Photographer,http://www.boxofficemojo.com/movies/?page=weekly&id=jamelshabazz.htm,258,1,15409,0,9,2013
October 11-17 2013,Our Nixon,http://www.boxofficemojo.com/movies/?page=weekly&id=ournixon.htm,230,1,20154,0,7,2013
October 11-17 2013,Terms and Conditions May Apply,http://www.boxofficemojo.com/movies/?page=weekly&id=termsandconditions.htm,101,3,48755,0,14,2013
