weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
January 25-31 2013,Hansel and Gretel: Witch Hunters,http://www.boxofficemojo.com/movies/?page=weekly&id=hanselandgretelwitchhunters.htm,25252794,3372,25252794,50,1,2013
January 25-31 2013,Mama,http://www.boxofficemojo.com/movies/?page=weekly&id=mama.htm,15744660,2682,51532100,15,2,2013
January 25-31 2013,Silver Linings Playbook,http://www.boxofficemojo.com/movies/?page=weekly&id=silverliningsplaybook.htm,12799931,2641,72264558,21,11,2013
January 25-31 2013,Zero Dark Thirty,http://www.boxofficemojo.com/movies/?page=weekly&id=binladen.htm,12393703,2929,72497550,40,6,2013
January 25-31 2013,Parker,http://www.boxofficemojo.com/movies/?page=weekly&id=parker.htm,9224882,2224,9224882,35,1,2013
January 25-31 2013,Django Unchained,http://www.boxofficemojo.com/movies/?page=weekly&id=djangounchained.htm,6650363,2007,147940189,100,5,2013
January 25-31 2013,Movie 43,http://www.boxofficemojo.com/movies/?page=weekly&id=movie43.htm,6058274,2023,6058274,6,1,2013
January 25-31 2013,Gangster Squad,http://www.boxofficemojo.com/movies/?page=weekly&id=gangstersquad.htm,5802191,2590,41249058,60,3,2013
January 25-31 2013,Les Miserables (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=lesmiserables2012.htm,5758095,2201,139083245,61,5,2013
January 25-31 2013,Broken City,http://www.boxofficemojo.com/movies/?page=weekly&id=brokencity.htm,5404101,2622,16674090,35,2,2013
January 25-31 2013,Lincoln,http://www.boxofficemojo.com/movies/?page=weekly&id=lincoln.htm,5186684,1909,168374518,65,12,2013
January 25-31 2013,The Hobbit: An Unexpected Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=hobbit.htm,4354050,1675,294292520,0,7,2013
January 25-31 2013,A Haunted House,http://www.boxofficemojo.com/movies/?page=weekly&id=hauntedhouse.htm,4037922,2002,36233903,2.5,3,2013
January 25-31 2013,Life of Pi,http://www.boxofficemojo.com/movies/?page=weekly&id=lifeofpi.htm,3393371,941,104233731,120,10,2013
January 25-31 2013,Parental Guidance,http://www.boxofficemojo.com/movies/?page=weekly&id=parentalguidance.htm,3069011,1736,71411824,25,5,2013
January 25-31 2013,The Last Stand,http://www.boxofficemojo.com/movies/?page=weekly&id=laststand.htm,2899697,2913,11433642,45,2,2013
January 25-31 2013,Argo,http://www.boxofficemojo.com/movies/?page=weekly&id=argo.htm,2586388,635,118342815,44.5,16,2013
January 25-31 2013,The Impossible,http://www.boxofficemojo.com/movies/?page=weekly&id=impossible.htm,2546876,782,13908631,0,6,2013
January 25-31 2013,Quartet,http://www.boxofficemojo.com/movies/?page=weekly&id=quartet.htm,1749344,163,2290173,0,3,2013
January 25-31 2013,Race 2,http://www.boxofficemojo.com/movies/?page=weekly&id=race2.htm,1086582,153,1086582,0,1,2013
January 25-31 2013,Jack Reacher,http://www.boxofficemojo.com/movies/?page=weekly&id=oneshot.htm,1073302,888,78426395,60,6,2013
January 25-31 2013,Skyfall,http://www.boxofficemojo.com/movies/?page=weekly&id=bond23.htm,1043691,456,302296578,200,12,2013
January 25-31 2013,This Is 40,http://www.boxofficemojo.com/movies/?page=weekly&id=apatow.htm,948085,507,66551875,35,6,2013
January 25-31 2013,Wreck-It Ralph,http://www.boxofficemojo.com/movies/?page=weekly&id=rebootralph.htm,876881,588,182629642,165,13,2013
January 25-31 2013,Amour,http://www.boxofficemojo.com/movies/?page=weekly&id=amour.htm,656952,64,1990860,8.9,6,2013
January 25-31 2013,Monsters, Inc. (3D),http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc3d.htm,473828,322,32576857,0,6,2013
January 25-31 2013,Rise of the Guardians,http://www.boxofficemojo.com/movies/?page=weekly&id=guardians.htm,450225,305,100291754,145,10,2013
January 25-31 2013,Hotel Transylvania,http://www.boxofficemojo.com/movies/?page=weekly&id=hoteltransylvania.htm,417155,228,147681389,85,18,2013
January 25-31 2013,The Guilt Trip,http://www.boxofficemojo.com/movies/?page=weekly&id=mymotherscurse.htm,373450,352,36344904,40,6,2013
January 25-31 2013,Hyde Park on Hudson,http://www.boxofficemojo.com/movies/?page=weekly&id=hydepark.htm,368611,144,5422980,0,8,2013
January 25-31 2013,Flight,http://www.boxofficemojo.com/movies/?page=weekly&id=flight.htm,290819,263,93528560,31,13,2013
January 25-31 2013,The Twilight Saga: Breaking Dawn Part 2,http://www.boxofficemojo.com/movies/?page=weekly&id=breakingdawn2.htm,290135,216,291145090,120,11,2013
January 25-31 2013,Beasts of the Southern Wild,http://www.boxofficemojo.com/movies/?page=weekly&id=beastsofthesouthernwild.htm,216443,62,11756048,0,31,2013
January 25-31 2013,Here Comes the Boom,http://www.boxofficemojo.com/movies/?page=weekly&id=herecomestheboom.htm,202551,191,44948425,0,16,2013
January 25-31 2013,Red Dawn (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=reddawn10.htm,194384,205,44581670,65,10,2013
January 25-31 2013,Rust and Bone,http://www.boxofficemojo.com/movies/?page=weekly&id=rustandbone.htm,181645,116,1762623,0,10,2013
January 25-31 2013,Texas Chainsaw 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=texaschainsaw3d.htm,172706,285,34030413,0,4,2013
January 25-31 2013,Anna Karenina,http://www.boxofficemojo.com/movies/?page=weekly&id=annakarenina2012.htm,172295,98,12495484,0,11,2013
January 25-31 2013,Cirque Du Soleil: Worlds Away,http://www.boxofficemojo.com/movies/?page=weekly&id=cirquedusoleil.htm,132453,96,12415369,0,6,2013
January 25-31 2013,A Royal Affair,http://www.boxofficemojo.com/movies/?page=weekly&id=aroyalaffair.htm,123300,40,904106,0,12,2013
January 25-31 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,120514,50,120514,0,-,2013
January 25-31 2013,To the Arctic (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=tothearctic.htm,108532,52,11024538,0,41,2013
January 25-31 2013,Hubble 3D,http://www.boxofficemojo.com/movies/?page=weekly&id=hubble3d.htm,105926,18,35806928,0,150,2013
January 25-31 2013,The Master,http://www.boxofficemojo.com/movies/?page=weekly&id=themaster.htm,102559,37,16160304,0,20,2013
January 25-31 2013,Taken 2,http://www.boxofficemojo.com/movies/?page=weekly&id=taken2.htm,83962,124,139779293,45,17,2013
January 25-31 2013,The Sessions,http://www.boxofficemojo.com/movies/?page=weekly&id=sixsessions.htm,69151,62,5887695,0,15,2013
January 25-31 2013,Hitchcock,http://www.boxofficemojo.com/movies/?page=weekly&id=hitchcock.htm,60912,90,5874772,0,10,2013
January 25-31 2013,Frankenweenie,http://www.boxofficemojo.com/movies/?page=weekly&id=frankenweenie.htm,59042,84,35242744,39,17,2013
January 25-31 2013,56 Up,http://www.boxofficemojo.com/movies/?page=weekly&id=56up.htm,54693,11,163970,0,4,2013
January 25-31 2013,Pitch Perfect,http://www.boxofficemojo.com/movies/?page=weekly&id=pitchperfect.htm,52765,91,64976858,17,18,2013
January 25-31 2013,Chasing Ice,http://www.boxofficemojo.com/movies/?page=weekly&id=chasingice.htm,51976,27,1080947,0,12,2013
January 25-31 2013,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=borntobewildimax.htm,44733,30,21842688,0,95,2013
