weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
March 22-28 2013,Don't Stop Believin': Everyman's Journey,http://www.boxofficemojo.com/movies/?page=weekly&id=dontstopbelievin.htm,4662,6,56309,0,3,2013
March 22-28 2013,The Girl (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=girl2013.htm,4645,7,28267,0,3,2013
March 22-28 2013,The ABC's of Death,http://www.boxofficemojo.com/movies/?page=weekly&id=abcsofdeath.htm,3889,7,20952,0,3,2013
March 22-28 2013,Yossi,http://www.boxofficemojo.com/movies/?page=weekly&id=yossi.htm,3852,1,112764,0,9,2013
March 22-28 2013,Midget Zombie Takeover,http://www.boxofficemojo.com/movies/?page=weekly&id=midgetzombietakeover.htm,3506,3,6261,0.002,4,2013
March 22-28 2013,Love and Honor (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=loveandhonor13.htm,3394,2,3394,0,1,2013
March 22-28 2013,Caesar Must Die,http://www.boxofficemojo.com/movies/?page=weekly&id=caesarmustdie.htm,3261,3,56079,0,8,2013
March 22-28 2013,Galapagos (IMAX),http://www.boxofficemojo.com/movies/?page=weekly&id=galapagosimax.htm,3062,2,18110067,0,700,2013
March 22-28 2013,Sound City,http://www.boxofficemojo.com/movies/?page=weekly&id=soundcity.htm,2705,2,378002,0,8,2013
March 22-28 2013,The Happy Poet,http://www.boxofficemojo.com/movies/?page=weekly&id=happypoet.htm,2686,1,2686,0,1,2013
March 22-28 2013,Come Out and Play,http://www.boxofficemojo.com/movies/?page=weekly&id=comeoutandplay.htm,2638,10,2638,0,1,2013
March 22-28 2013,Silver Circle,http://www.boxofficemojo.com/movies/?page=weekly&id=silvercircle.htm,2569,1,2569,0,1,2013
March 22-28 2013,Greenwich Village: Music That Defined a Generation,http://www.boxofficemojo.com/movies/?page=weekly&id=greenwichvillage.htm,1770,2,21787,0,8,2013
March 22-28 2013,You Don't Need Feet to Dance,http://www.boxofficemojo.com/movies/?page=weekly&id=dontneedfeet.htm,1719,1,1719,0,1,2013
March 22-28 2013,Hitler's Children,http://www.boxofficemojo.com/movies/?page=weekly&id=hitlerschildren.htm,1702,1,26083,0,9,2013
March 22-28 2013,A Fierce Green Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=fiercegreenfire.htm,1429,3,15293,0,5,2013
March 22-28 2013,If I Were You,http://www.boxofficemojo.com/movies/?page=weekly&id=ifiwereyou.htm,1407,6,7749,0,2,2013
March 22-28 2013,Better Mus' Come,http://www.boxofficemojo.com/movies/?page=weekly&id=bettermuscome.htm,1151,2,9279,0,2,2013
March 22-28 2013,Welcome to the Punch,http://www.boxofficemojo.com/movies/?page=weekly&id=welcometothepunch.htm,674,2,674,0,-,2013
March 22-28 2013,Sister (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=sister2012).htm,611,1,153026,0,25,2013
March 22-28 2013,The End of Love,http://www.boxofficemojo.com/movies/?page=weekly&id=endoflove.htm,568,1,8155,0,4,2013
March 22-28 2013,Masquerade (2012),http://www.boxofficemojo.com/movies/?page=weekly&id=masquerade2012.htm,525,1,922123,0,27,2013
March 22-28 2013,The Worst Movie EVER!,http://www.boxofficemojo.com/movies/?page=weekly&id=worstmovieever.htm,460,1,10654,0,24,2013
March 22-28 2013,Escape Fire,http://www.boxofficemojo.com/movies/?page=weekly&id=escapefire.htm,392,1,99028,0,25,2013
March 22-28 2013,Orchestra of Exiles,http://www.boxofficemojo.com/movies/?page=weekly&id=orchestraofexiles.htm,296,1,27673,0,16,2013
March 22-28 2013,5 Broken Cameras,http://www.boxofficemojo.com/movies/?page=weekly&id=fivebrokencameras.htm,239,1,102579,0,43,2013
March 22-28 2013,Mumia: Long Distance Revolutionary,http://www.boxofficemojo.com/movies/?page=weekly&id=mumia.htm,239,1,28999,0,8,2013
March 22-28 2013,The Turin Horse,http://www.boxofficemojo.com/movies/?page=weekly&id=turinhorse.htm,201,1,56298,0,30,2013
