weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
October 18-24 2013,Gravity,http://www.boxofficemojo.com/movies/?page=weekly&id=gravity.htm,39978231,3820,179514361,100,3,2013
October 18-24 2013,Captain Phillips,http://www.boxofficemojo.com/movies/?page=weekly&id=captainphillips.htm,22243808,3020,58274043,55,2,2013
October 18-24 2013,Carrie (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=carrie2013.htm,20121355,3157,20121355,30,1,2013
October 18-24 2013,Escape Plan,http://www.boxofficemojo.com/movies/?page=weekly&id=tomb.htm,13083582,2883,13083582,0,1,2013
October 18-24 2013,Cloudy with a Chance of Meatballs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=cloudy2.htm,11474486,3602,94511254,78,4,2013
October 18-24 2013,Prisoners,http://www.boxofficemojo.com/movies/?page=weekly&id=prisoners.htm,2864904,2160,58059062,46,5,2013
October 18-24 2013,Enough Said,http://www.boxofficemojo.com/movies/?page=weekly&id=enoughsaid.htm,2478645,757,11466092,0,5,2013
October 18-24 2013,Runner Runner,http://www.boxofficemojo.com/movies/?page=weekly&id=runnerrunner.htm,2348102,2011,18259420,30,3,2013
October 18-24 2013,The Fifth Estate,http://www.boxofficemojo.com/movies/?page=weekly&id=fifthestate.htm,2277466,1769,2277466,28,1,2013
October 18-24 2013,Insidious Chapter 2,http://www.boxofficemojo.com/movies/?page=weekly&id=insidious2.htm,1863144,1665,81253385,5,6,2013
October 18-24 2013,Rush (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=rush2013.htm,1793660,1197,25155839,38,5,2013
October 18-24 2013,Machete Kills,http://www.boxofficemojo.com/movies/?page=weekly&id=machete2.htm,1764152,2538,6963391,0,2,2013
October 18-24 2013,Don Jon,http://www.boxofficemojo.com/movies/?page=weekly&id=donjon.htm,1708456,1114,23005623,6,4,2013
October 18-24 2013,Baggage Claim,http://www.boxofficemojo.com/movies/?page=weekly&id=baggageclaim.htm,1377113,865,20277768,0,4,2013
October 18-24 2013,12 Years a Slave,http://www.boxofficemojo.com/movies/?page=weekly&id=twelveyearsaslave.htm,1259943,19,1259943,20,1,2013
October 18-24 2013,I'm In Love With a Church Girl,http://www.boxofficemojo.com/movies/?page=weekly&id=churchgirl.htm,1210172,457,1210172,0,1,2013
October 18-24 2013,We're the Millers,http://www.boxofficemojo.com/movies/?page=weekly&id=werethemillers.htm,1013072,881,147979233,37,11,2013
October 18-24 2013,Pulling Strings,http://www.boxofficemojo.com/movies/?page=weekly&id=pullingstrings.htm,749887,438,5305673,0,3,2013
October 18-24 2013,Instructions Not Included,http://www.boxofficemojo.com/movies/?page=weekly&id=instructionsnotincluded.htm,669066,475,43672616,0,8,2013
October 18-24 2013,Despicable Me 2,http://www.boxofficemojo.com/movies/?page=weekly&id=despicableme2.htm,603030,395,363858260,76,16,2013
October 18-24 2013,Lee Daniels' The Butler,http://www.boxofficemojo.com/movies/?page=weekly&id=butler.htm,577876,602,114476103,30,10,2013
October 18-24 2013,Monsters University,http://www.boxofficemojo.com/movies/?page=weekly&id=monstersinc2.htm,390933,230,267580051,0,18,2013
October 18-24 2013,Percy Jackson: Sea of Monsters,http://www.boxofficemojo.com/movies/?page=weekly&id=percyjackson2.htm,372068,350,66993974,90,11,2013
October 18-24 2013,Romeo and Juliet (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=romeoandjuliet2013.htm,317822,461,1034895,0,2,2013
October 18-24 2013,The Family (2013),http://www.boxofficemojo.com/movies/?page=weekly&id=malavita.htm,316717,483,36396752,30,6,2013
October 18-24 2013,Grace Unplugged,http://www.boxofficemojo.com/movies/?page=weekly&id=graceunplugged.htm,302775,313,2246113,0,3,2013
October 18-24 2013,Blue Jasmine,http://www.boxofficemojo.com/movies/?page=weekly&id=bluejasmine.htm,278021,152,32061348,0,13,2013
October 18-24 2013,Grown Ups 2,http://www.boxofficemojo.com/movies/?page=weekly&id=grownups2.htm,263700,223,133178723,80,15,2013
October 18-24 2013,The Smurfs 2,http://www.boxofficemojo.com/movies/?page=weekly&id=smurfs2.htm,242193,242,70673648,105,12,2013
October 18-24 2013,The Wolverine,http://www.boxofficemojo.com/movies/?page=weekly&id=wolverine2.htm,215260,207,132141347,120,13,2013
October 18-24 2013,Inequality for All,http://www.boxofficemojo.com/movies/?page=weekly&id=inequalityforall.htm,204142,103,854269,0,4,2013
